symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
XRPUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,0.00005545,
XRPUSDT,1775030400000,2026-04-01 08:00:00,2026-04-01 17:00:00,0.0000444,
XRPUSDT,1775059200000,2026-04-01 16:00:00,2026-04-02 01:00:00,0.0000984,
XRPUSDT,1775088000003,2026-04-02 00:00:00,2026-04-02 09:00:00,0.00005733,
XRPUSDT,1775116800001,2026-04-02 08:00:00,2026-04-02 17:00:00,-0.00011367,
XRPUSDT,1775145600001,2026-04-02 16:00:00,2026-04-03 01:00:00,-0.00028988,
XRPUSDT,1775174400000,2026-04-03 00:00:00,2026-04-03 09:00:00,-0.0000473,
XRPUSDT,1775203200008,2026-04-03 08:00:00,2026-04-03 17:00:00,0.00003834,
XRPUSDT,1775232000008,2026-04-03 16:00:00,2026-04-04 01:00:00,0.00001667,
XRPUSDT,1775260800000,2026-04-04 00:00:00,2026-04-04 09:00:00,0.00003096,
XRPUSDT,1775289600003,2026-04-04 08:00:00,2026-04-04 17:00:00,-0.00002703,
XRPUSDT,1775318400000,2026-04-04 16:00:00,2026-04-05 01:00:00,-0.00013852,
XRPUSDT,1775347200008,2026-04-05 00:00:00,2026-04-05 09:00:00,-0.00011222,
XRPUSDT,1775376000000,2026-04-05 08:00:00,2026-04-05 17:00:00,-0.00013713,
XRPUSDT,1775404800001,2026-04-05 16:00:00,2026-04-06 01:00:00,-0.00015618,
XRPUSDT,1775433600004,2026-04-06 00:00:00,2026-04-06 09:00:00,-0.0000049,
XRPUSDT,1775462400001,2026-04-06 08:00:00,2026-04-06 17:00:00,0.00009899,
XRPUSDT,1775491200003,2026-04-06 16:00:00,2026-04-07 01:00:00,0.00005513,
XRPUSDT,1775520000000,2026-04-07 00:00:00,2026-04-07 09:00:00,0.00002731,
XRPUSDT,1775548800000,2026-04-07 08:00:00,2026-04-07 17:00:00,-0.00002276,
XRPUSDT,1775577600000,2026-04-07 16:00:00,2026-04-08 01:00:00,-0.00008267,
XRPUSDT,1775606400000,2026-04-08 00:00:00,2026-04-08 09:00:00,0.00007749,
XRPUSDT,1775635200000,2026-04-08 08:00:00,2026-04-08 17:00:00,0.0001,
XRPUSDT,1775664000006,2026-04-08 16:00:00,2026-04-09 01:00:00,0.0000767,
XRPUSDT,1775692800000,2026-04-09 00:00:00,2026-04-09 09:00:00,0.00003335,
XRPUSDT,1775721600010,2026-04-09 08:00:00,2026-04-09 17:00:00,-0.00006979,
XRPUSDT,1775750400001,2026-04-09 16:00:00,2026-04-10 01:00:00,-0.00007182,
XRPUSDT,1775779200000,2026-04-10 00:00:00,2026-04-10 09:00:00,0.00006357,
XRPUSDT,1775808000005,2026-04-10 08:00:00,2026-04-10 17:00:00,0.0000336,
XRPUSDT,1775836800000,2026-04-10 16:00:00,2026-04-11 01:00:00,0.00000235,
XRPUSDT,1775865600000,2026-04-11 00:00:00,2026-04-11 09:00:00,0.00008244,
XRPUSDT,1775894400000,2026-04-11 08:00:00,2026-04-11 17:00:00,-0.00002237,
XRPUSDT,1775923200003,2026-04-11 16:00:00,2026-04-12 01:00:00,-0.00007897,
XRPUSDT,1775952000000,2026-04-12 00:00:00,2026-04-12 09:00:00,0.000074,
XRPUSDT,1775980800000,2026-04-12 08:00:00,2026-04-12 17:00:00,-0.00011753,
XRPUSDT,1776009600000,2026-04-12 16:00:00,2026-04-13 01:00:00,-0.0001065,
XRPUSDT,1776038400011,2026-04-13 00:00:00,2026-04-13 09:00:00,-0.00007301,
XRPUSDT,1776067200006,2026-04-13 08:00:00,2026-04-13 17:00:00,0.0000282,
XRPUSDT,1776096000000,2026-04-13 16:00:00,2026-04-14 01:00:00,0.0000698,
XRPUSDT,1776124800005,2026-04-14 00:00:00,2026-04-14 09:00:00,0.0001,
XRPUSDT,1776153600003,2026-04-14 08:00:00,2026-04-14 17:00:00,0.00009735,
XRPUSDT,1776182400001,2026-04-14 16:00:00,2026-04-15 01:00:00,0.00002645,
XRPUSDT,1776211200000,2026-04-15 00:00:00,2026-04-15 09:00:00,0.00000403,
XRPUSDT,1776240000000,2026-04-15 08:00:00,2026-04-15 17:00:00,-0.00001847,
XRPUSDT,1776268800000,2026-04-15 16:00:00,2026-04-16 01:00:00,0.00007012,
XRPUSDT,1776297600013,2026-04-16 00:00:00,2026-04-16 09:00:00,0.0001,
XRPUSDT,1776326400000,2026-04-16 08:00:00,2026-04-16 17:00:00,0.00000045,
XRPUSDT,1776355200000,2026-04-16 16:00:00,2026-04-17 01:00:00,0.00001473,
XRPUSDT,1776384000001,2026-04-17 00:00:00,2026-04-17 09:00:00,0.00003109,
XRPUSDT,1776412800011,2026-04-17 08:00:00,2026-04-17 17:00:00,0.00002322,
XRPUSDT,1776441600001,2026-04-17 16:00:00,2026-04-18 01:00:00,0.00005621,
XRPUSDT,1776470400001,2026-04-18 00:00:00,2026-04-18 09:00:00,0.00008126,
XRPUSDT,1776499200006,2026-04-18 08:00:00,2026-04-18 17:00:00,0.00003202,
XRPUSDT,1776528000000,2026-04-18 16:00:00,2026-04-19 01:00:00,0.00000062,
XRPUSDT,1776556800002,2026-04-19 00:00:00,2026-04-19 09:00:00,0.0000162,
XRPUSDT,1776585600010,2026-04-19 08:00:00,2026-04-19 17:00:00,0.00002645,
XRPUSDT,1776614400001,2026-04-19 16:00:00,2026-04-20 01:00:00,-0.00001392,
XRPUSDT,1776643200000,2026-04-20 00:00:00,2026-04-20 09:00:00,0.00003363,
XRPUSDT,1776672000000,2026-04-20 08:00:00,2026-04-20 17:00:00,-0.00000473,
XRPUSDT,1776700800001,2026-04-20 16:00:00,2026-04-21 01:00:00,-0.00000838,
XRPUSDT,1776729600000,2026-04-21 00:00:00,2026-04-21 09:00:00,-0.00000444,
XRPUSDT,1776758400004,2026-04-21 08:00:00,2026-04-21 17:00:00,0.00003948,
XRPUSDT,1776787200004,2026-04-21 16:00:00,2026-04-22 01:00:00,0.00006143,
XRPUSDT,1776816000004,2026-04-22 00:00:00,2026-04-22 09:00:00,0.00002449,
XRPUSDT,1776844800000,2026-04-22 08:00:00,2026-04-22 17:00:00,0.00005667,
XRPUSDT,1776873600000,2026-04-22 16:00:00,2026-04-23 01:00:00,0.00002052,
XRPUSDT,1776902400000,2026-04-23 00:00:00,2026-04-23 09:00:00,-0.00002946,
XRPUSDT,1776931200000,2026-04-23 08:00:00,2026-04-23 17:00:00,-0.00007586,
XRPUSDT,1776960000004,2026-04-23 16:00:00,2026-04-24 01:00:00,-0.00002273,
XRPUSDT,1776988800006,2026-04-24 00:00:00,2026-04-24 09:00:00,0.00005079,
XRPUSDT,1777017600000,2026-04-24 08:00:00,2026-04-24 17:00:00,0.0000646,
XRPUSDT,1777046400000,2026-04-24 16:00:00,2026-04-25 01:00:00,-0.00001854,
XRPUSDT,1777075200000,2026-04-25 00:00:00,2026-04-25 09:00:00,0.00003891,
XRPUSDT,1777104000002,2026-04-25 08:00:00,2026-04-25 17:00:00,0.00000695,
XRPUSDT,1777132800002,2026-04-25 16:00:00,2026-04-26 01:00:00,-0.00003649,
XRPUSDT,1777161600003,2026-04-26 00:00:00,2026-04-26 09:00:00,-0.00007642,
XRPUSDT,1777190400007,2026-04-26 08:00:00,2026-04-26 17:00:00,-0.00000142,
XRPUSDT,1777219200004,2026-04-26 16:00:00,2026-04-27 01:00:00,-0.00004286,
XRPUSDT,1777248000004,2026-04-27 00:00:00,2026-04-27 09:00:00,-0.00000344,
XRPUSDT,1777276800000,2026-04-27 08:00:00,2026-04-27 17:00:00,-0.00000026,
XRPUSDT,1777305600002,2026-04-27 16:00:00,2026-04-28 01:00:00,-0.00005856,
XRPUSDT,1777334400001,2026-04-28 00:00:00,2026-04-28 09:00:00,-0.00002145,
