symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
XRPUSDT,1759276800000,2025-10-01 00:00:00,2025-10-01 09:00:00,2.8453,2.8502,2.845,2.8502,1345737.7,3831671.4801,5471,851129.7,2423457.60269,324387958.10000002,924538119.38081002,356521.7,27861.89999998,206122.74999998,-150398.95000002,4.02387886,2.396258,3.60065,1.710603
XRPUSDT,1759277100000,2025-10-01 00:05:00,2025-10-01 09:05:00,2.8502,2.8506,2.8469,2.8498,820458.4,2337718.9601,3384,335270.4,955258.04738,324415820,924485741.14344144,-149917.6,-70582,-145540.8,4376.8,4.02445415,2.3939,3.60601234,0.67659
XRPUSDT,1759277400000,2025-10-01 00:10:00,2025-10-01 09:10:00,2.8498,2.8504,2.8454,2.8468,607454.6,1730067.15707,2721,228779.2,651564.01959,324345238,923346023.53840005,-149896.2,63221,-11727.1,138169.1,4.02284633,2.392869,3.60458947,0.573156
XRPUSDT,1759277700000,2025-10-01 00:15:00,2025-10-01 09:15:00,2.8468,2.8468,2.8425,2.8439,766765.5,2180549.27255,3565,326584.8,928719.91186,324408459,922561654.76372278,-113595.9,215970.19999999,159172.24999999,272768.14999999,4.02752294,2.395968,3.6011396,0.701605
XRPUSDT,1759278000000,2025-10-01 00:20:00,2025-10-01 09:20:00,2.8439,2.8444,2.8395,2.8405,1459556.9,4147056.31053,3763,474979.5,1349414.96596,324624429.19999999,922131058.97416139,-509597.9,70327.10000002,-184471.84999998,325126.05000002,4.02576419,2.39121,3.59252893,0.468296
XRPUSDT,1759278300000,2025-10-01 00:25:00,2025-10-01 09:25:00,2.8405,2.8411,2.8368,2.8373,1042968,2961070.21266,3233,452138,1283972.10436,324694756.30000001,921191493.09872997,-138692,131613.89999998,62267.89999998,200959.89999998,4.02429798,2.390903,3.58903567,0.858913
XRPUSDT,1759278600000,2025-10-01 00:30:00,2025-10-01 09:30:00,2.8373,2.8388,2.8349,2.8381,1570938.5,4456622.35808,5417,847402.1,2404142.59981,324826370.19999999,921889721.26461995,123865.7,39324.30000001,101257.15000001,-22608.54999999,4.09049905,2.393643,3.62084682,1.157624
XRPUSDT,1759278900000,2025-10-01 00:35:00,2025-10-01 09:35:00,2.838,2.8384,2.8332,2.834,894730.9,2536908.63043,3282,396227.6,1123425.88546,324865694.5,920641936.80778563,-102275.7,-185190.10000002,-236327.95000002,-134052.25000002,4.09212633,2.395186,3.62362038,0.78385
XRPUSDT,1759279200000,2025-10-01 00:40:00,2025-10-01 09:40:00,2.834,2.834,2.8292,2.8306,1689377.8,4782389.04304,4616,500336.6,1416319.69229,324680504.39999998,919040635.75463998,-688704.6,-116700.5,-461052.8,227651.8,4.09484266,2.397017,3.62882704,0.419756
XRPUSDT,1759279500000,2025-10-01 00:45:00,2025-10-01 09:45:00,2.8305,2.8308,2.8268,2.8282,1736508.6,4912213.18948,4582,682049.3,1929324.49539,324563803.89999998,917963806.57036996,-372410,-120835.5,-307040.5,65369.5,4.10797779,2.395602,3.62561283,0.639807
XRPUSDT,1759279800000,2025-10-01 00:50:00,2025-10-01 09:50:00,2.8282,2.8377,2.8282,2.8372,1296679.3,3672325.92829,4374,783028.9,2218452.71925,324442968.39999998,920534263.83222687,269378.5,-124722.29999995,9966.95000005,-259411.54999995,4.10750803,2.401589,3.62427172,1.493621
XRPUSDT,1759280100000,2025-10-01 00:55:00,2025-10-01 09:55:00,2.8372,2.839,2.8356,2.8373,563817.3,1599597.7788,2975,269594.6,764825.3477,324318246.10000002,920188159.65953004,-24628.1,26045.29999995,13731.24999995,38359.34999995,4.11182576,2.401929,3.62470214,0.898546
XRPUSDT,1759280400000,2025-10-01 01:00:00,2025-10-01 10:00:00,2.8372,2.8375,2.835,2.8371,699110.2,1982839.79376,3412,345311.9,979345.86425,324344291.39999998,920197189.13093996,-8486.4,197319.10000002,193075.90000002,201562.30000002,4.1113384,2.40212,3.62010841,0.985133
