symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
XRPUSDT,1764547200000,2025-12-01 00:00:00,2025-12-01 09:00:00,2.1537,2.1598,2.1391,2.1495,14007325.8,30098311.33111,27580,5120254.4,11011758.98515,238070499.90000001,511971324.24644971,-3766817,-3605671.80000001,-5489080.30000001,-1722263.30000001,2.83454598,1.130037,2.66950959,0.579275
XRPUSDT,1764547500000,2025-12-01 00:05:00,2025-12-01 09:05:00,2.1494,2.1499,2.11,2.1189,36478952.9,77552565.04567,72044,15059092.9,31999551.78671,234464828.09999999,496760631.29547,-6360767.1,-1660803.90000001,-4841187.45,1519579.64999999,2.81657328,1.134832,2.57736313,0.701266
XRPUSDT,1764547800000,2025-12-01 00:10:00,2025-12-01 09:10:00,2.1189,2.127,2.109,2.1141,18137222.8,38404546.84266,45372,9225204.9,19532394.28059,232804024.19999999,492333950.37816,313187,-863543.09999999,-706949.59999999,-1020136.59999999,2.85829476,1.126144,2.59159716,1.035173
XRPUSDT,1764548100000,2025-12-01 00:15:00,2025-12-01 09:15:00,2.1141,2.1173,2.109,2.113,10529230.1,22236315.98438,31458,4426624.7,9349001.06233,231940481.09999999,490194686.32115376,-1675980.7,-1176542.29999998,-2014532.64999998,-338551.94999998,2.84556099,1.117824,2.57174562,0.728906
XRPUSDT,1764548400000,2025-12-01 00:20:00,2025-12-01 09:20:00,2.113,2.1168,2.1068,2.1103,10028568.8,21172195.63174,27229,4559635.7,9626635.87526,230763938.80000001,487180485.47817236,-909297.4,-1283245,-1737893.7,-828596.3,2.84839953,1.117454,2.56836953,0.836983
XRPUSDT,1764548700000,2025-12-01 00:25:00,2025-12-01 09:25:00,2.1104,2.1154,2.0943,2.0952,11935921.7,25103715.60481,27817,5745808.8,12089597.27386,229480693.80000001,480876793.85790002,-444304.1,-1202584,-1424736.05,-980431.95,2.86884754,1.124031,2.57290213,0.930299
XRPUSDT,1764549000000,2025-12-01 00:30:00,2025-12-01 09:30:00,2.0951,2.1022,2.0809,2.0893,18256963.3,38145234.35626,46636,8304724.3,17354321.14501,228278109.80000001,476874715.41695887,-1647514.7,-1653687.30000001,-2477444.65000001,-829929.95000001,2.9253182,1.139452,2.57869934,0.837867
XRPUSDT,1764549300000,2025-12-01 00:35:00,2025-12-01 09:35:00,2.0893,2.0894,2.0726,2.079,16403791.7,34128837.22191,41184,8173596.2,17005500.03407,226624422.5,471398342.89019638,-56599.3,287114.09999999,258814.44999999,315413.74999999,2.93727847,1.146271,2.56999056,0.996921
XRPUSDT,1764549600000,2025-12-01 00:40:00,2025-12-01 09:40:00,2.079,2.0924,2.0756,2.0826,8182544.1,17045144.34618,25046,4272686.5,8901821.04556,226911536.59999999,472611348.43048,362828.9,-545531.59999999,-364117.14999999,-726946.04999999,2.95959127,1.140141,2.57973409,1.096805
XRPUSDT,1764549900000,2025-12-01 00:45:00,2025-12-01 09:45:00,2.0825,2.0853,2.0748,2.0758,7020788.7,14606668.24006,22027,3112924.2,6475864.76018,226366005,470233576.90467674,-794940.3,-71279.59999999,-468749.74999999,326190.55000001,2.94536194,1.138145,2.590094,0.796814
XRPUSDT,1764550200000,2025-12-01 00:50:00,2025-12-01 09:50:00,2.0759,2.0776,2.0618,2.0629,11510317.1,23816610.70487,27484,4173223.9,8633911.46512,226294725.40000001,466969066.25713623,-3163869.3,211106.29999998,-1370828.35000002,1793040.94999998,2.9400836,1.139276,2.55745084,0.571289
XRPUSDT,1764550500000,2025-12-01 00:55:00,2025-12-01 09:55:00,2.0628,2.0711,2.0564,2.0566,9937299.4,20495574.21182,28006,4615874.2,9522976.91434,226505831.69999999,465899845.22373003,-705551,293216.5,-59559,645992,2.94752368,1.130254,2.56582078,0.877137
