symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
XRPUSDT,1772323200000,2026-03-01 00:00:00,2026-03-01 09:00:00,1.3752,1.3818,1.3752,1.3796,4192488.8,5781895.59183,8247,2665879,3677249.64617,271763313.19999999,373833711.11674243,1139269.2,-97779,471855.6,-667413.6,2.33002165,0.867927,2.16363508,0.30641
XRPUSDT,1772323500000,2026-03-01 00:05:00,2026-03-01 09:05:00,1.3797,1.3797,1.3725,1.3731,4257203.9,5853264.83269,7345,1839944.2,2529193.59621,271665534.19999999,374855587.39129061,-577315.5,-553887.30000001,-842545.05000001,-265229.55000001,2.32681067,0.872967,2.1623684,1.748008
XRPUSDT,1772323800000,2026-03-01 00:10:00,2026-03-01 09:10:00,1.373,1.3762,1.3729,1.3759,1471899.5,2022444.63408,4271,767419.4,1054569.98276,271111646.89999998,372263402.35838997,62939.3,-265720.19999999,-234250.54999999,-297189.84999999,2.33210144,0.865912,2.16438938,0.764453
XRPUSDT,1772324100000,2026-03-01 00:15:00,2026-03-01 09:15:00,1.3758,1.3769,1.3729,1.3736,1064624.5,1463918.84774,3907,264858.9,364207.22566,270845926.69999999,372678115.07413137,-534906.7,-234882.59999996,-502335.94999996,32570.75000004,2.32447552,0.86644,2.15503493,1.054865
XRPUSDT,1772324400000,2026-03-01 00:20:00,2026-03-01 09:20:00,1.3735,1.378,1.3733,1.376,1463802.6,2013919.95832,3929,590309.1,812006.77509,270611044.10000002,371757147.33163655,-283184.4,-15879.90000004,-157472.10000004,125712.29999996,2.32059421,0.866146,2.15055657,0.331845
XRPUSDT,1772324700000,2026-03-01 00:25:00,2026-03-01 09:25:00,1.3761,1.3765,1.3713,1.3714,2453668.8,3370894.97195,5535,1118697.8,1537150.7176,270595164.19999999,372366005.45561999,-216273.2,-109327.69999999,-217464.29999999,-1191.09999999,2.31440882,0.863985,2.14780405,0.689157
XRPUSDT,1772325000000,2026-03-01 00:30:00,2026-03-01 09:30:00,1.3713,1.3744,1.3713,1.3732,1937047.6,2659492.22634,4948,732249.1,1005324.79748,270485836.5,370998373.3434,-472549.4,-171311.19999999,-407585.89999999,64963.50000001,2.3040182,0.868129,2.13285684,0.835077
XRPUSDT,1772325300000,2026-03-01 00:35:00,2026-03-01 09:35:00,1.3732,1.3763,1.3732,1.3753,1226430.6,1686511.00884,4123,690262.2,949134.30139,270314525.30000001,371195906.14196002,154093.8,-162665.80000001,-85618.90000001,-239712.70000001,2.29245877,0.870208,2.12353352,0.589586
XRPUSDT,1772325600000,2026-03-01 00:40:00,2026-03-01 09:40:00,1.3753,1.3764,1.3716,1.3752,2192795.3,3013202.88449,5316,1111402.9,1527304.44103,270151859.5,371566867.55629998,30010.5,-115553.60000002,-100548.35000002,-130558.85000002,2.28429773,0.871073,2.11253304,1.287868
XRPUSDT,1772325900000,2026-03-01 00:45:00,2026-03-01 09:45:00,1.3752,1.3783,1.375,1.3758,1505010.6,2071897.50367,4926,749594,1031995.9635,270036305.89999998,371438576.15449047,-5822.6,-200498.09999996,-203409.39999996,-197586.79999996,2.27494679,0.870799,2.1046681,1.023765
XRPUSDT,1772326200000,2026-03-01 00:50:00,2026-03-01 09:50:00,1.3758,1.3793,1.3751,1.3788,1365685.8,1880923.60081,4619,851944.1,1173506.38102,269835807.80000001,371294071.53280002,338202.4,-95334.90000004,73766.29999996,-264436.10000004,2.27867619,0.869101,2.10487619,1.00034
XRPUSDT,1772326500000,2026-03-01 00:55:00,2026-03-01 09:55:00,1.3789,1.38,1.3777,1.3781,920469.2,1269151.08457,3557,467486.3,644577.28237,269740472.89999998,372007774.51702213,14503.4,-19931.59999996,-12679.89999996,-27183.29999996,2.27469638,0.867912,2.10475596,1.662403
XRPUSDT,1772326800000,2026-03-01 01:00:00,2026-03-01 10:00:00,1.378,1.3781,1.3712,1.3712,2158500.8,2967186.16265,6181,860206.2,1182901.59757,269720541.30000001,371707830.69787651,-438088.4,472793,253748.8,691837.2,2.28241496,0.868332,2.11274851,1.032433
