symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
XRPUSDT,1767225600008,2026-01-01 00:00:00,2026-01-01 09:00:00,-0.00019048,
XRPUSDT,1767254400002,2026-01-01 08:00:00,2026-01-01 17:00:00,-0.00008191,
XRPUSDT,1767283200001,2026-01-01 16:00:00,2026-01-02 01:00:00,-0.00004707,
XRPUSDT,1767312000006,2026-01-02 00:00:00,2026-01-02 09:00:00,0.00008143,
XRPUSDT,1767340800007,2026-01-02 08:00:00,2026-01-02 17:00:00,0.0001,
XRPUSDT,1767369600000,2026-01-02 16:00:00,2026-01-03 01:00:00,0.0001,
XRPUSDT,1767398400001,2026-01-03 00:00:00,2026-01-03 09:00:00,0.0001,
XRPUSDT,1767427200000,2026-01-03 08:00:00,2026-01-03 17:00:00,0.00006927,
XRPUSDT,1767456000000,2026-01-03 16:00:00,2026-01-04 01:00:00,0.00005829,
XRPUSDT,1767484800000,2026-01-04 00:00:00,2026-01-04 09:00:00,0.0000524,
XRPUSDT,1767513600000,2026-01-04 08:00:00,2026-01-04 17:00:00,-0.00003229,
XRPUSDT,1767542400001,2026-01-04 16:00:00,2026-01-05 01:00:00,0.00004315,
XRPUSDT,1767571200000,2026-01-05 00:00:00,2026-01-05 09:00:00,0.00007724,
XRPUSDT,1767600000000,2026-01-05 08:00:00,2026-01-05 17:00:00,0.00000319,
XRPUSDT,1767628800000,2026-01-05 16:00:00,2026-01-06 01:00:00,0.00001898,
XRPUSDT,1767657600010,2026-01-06 00:00:00,2026-01-06 09:00:00,0.0001,
XRPUSDT,1767686400000,2026-01-06 08:00:00,2026-01-06 17:00:00,0.0001,
XRPUSDT,1767715200000,2026-01-06 16:00:00,2026-01-07 01:00:00,0.00005321,
XRPUSDT,1767744000001,2026-01-07 00:00:00,2026-01-07 09:00:00,-0.00001161,
XRPUSDT,1767772800001,2026-01-07 08:00:00,2026-01-07 17:00:00,0.0001,
XRPUSDT,1767801600001,2026-01-07 16:00:00,2026-01-08 01:00:00,0.00009874,
XRPUSDT,1767830400001,2026-01-08 00:00:00,2026-01-08 09:00:00,0.00009594,
XRPUSDT,1767859200000,2026-01-08 08:00:00,2026-01-08 17:00:00,0.00006856,
XRPUSDT,1767888000000,2026-01-08 16:00:00,2026-01-09 01:00:00,0.00004946,
XRPUSDT,1767916800003,2026-01-09 00:00:00,2026-01-09 09:00:00,0.00001079,
XRPUSDT,1767945600000,2026-01-09 08:00:00,2026-01-09 17:00:00,-0.00001774,
XRPUSDT,1767974400001,2026-01-09 16:00:00,2026-01-10 01:00:00,0.00002423,
XRPUSDT,1768003200000,2026-01-10 00:00:00,2026-01-10 09:00:00,-0.00006206,
XRPUSDT,1768032000002,2026-01-10 08:00:00,2026-01-10 17:00:00,-0.00000787,
XRPUSDT,1768060800001,2026-01-10 16:00:00,2026-01-11 01:00:00,-0.00005045,
XRPUSDT,1768089600003,2026-01-11 00:00:00,2026-01-11 09:00:00,-0.0000201,
XRPUSDT,1768118400006,2026-01-11 08:00:00,2026-01-11 17:00:00,-0.0000102,
XRPUSDT,1768147200000,2026-01-11 16:00:00,2026-01-12 01:00:00,-0.00004528,
XRPUSDT,1768176000005,2026-01-12 00:00:00,2026-01-12 09:00:00,-0.00011215,
XRPUSDT,1768204800000,2026-01-12 08:00:00,2026-01-12 17:00:00,-0.00000025,
XRPUSDT,1768233600000,2026-01-12 16:00:00,2026-01-13 01:00:00,-0.00002755,
XRPUSDT,1768262400007,2026-01-13 00:00:00,2026-01-13 09:00:00,-0.00001626,
XRPUSDT,1768291200009,2026-01-13 08:00:00,2026-01-13 17:00:00,0.00007547,
XRPUSDT,1768320000002,2026-01-13 16:00:00,2026-01-14 01:00:00,-0.00003913,
XRPUSDT,1768348800000,2026-01-14 00:00:00,2026-01-14 09:00:00,0.00008276,
XRPUSDT,1768377600001,2026-01-14 08:00:00,2026-01-14 17:00:00,0.0001,
XRPUSDT,1768406400004,2026-01-14 16:00:00,2026-01-15 01:00:00,0.00009069,
XRPUSDT,1768435200000,2026-01-15 00:00:00,2026-01-15 09:00:00,0.00009679,
XRPUSDT,1768464000004,2026-01-15 08:00:00,2026-01-15 17:00:00,0.00004919,
XRPUSDT,1768492800002,2026-01-15 16:00:00,2026-01-16 01:00:00,-0.00001053,
XRPUSDT,1768521600000,2026-01-16 00:00:00,2026-01-16 09:00:00,-0.00004425,
XRPUSDT,1768550400000,2026-01-16 08:00:00,2026-01-16 17:00:00,-0.00002426,
XRPUSDT,1768579200001,2026-01-16 16:00:00,2026-01-17 01:00:00,-0.00009236,
XRPUSDT,1768608000000,2026-01-17 00:00:00,2026-01-17 09:00:00,0.00009594,
XRPUSDT,1768636800000,2026-01-17 08:00:00,2026-01-17 17:00:00,0.00006467,
XRPUSDT,1768665600002,2026-01-17 16:00:00,2026-01-18 01:00:00,-0.00001682,
XRPUSDT,1768694400001,2026-01-18 00:00:00,2026-01-18 09:00:00,0.00008459,
XRPUSDT,1768723200000,2026-01-18 08:00:00,2026-01-18 17:00:00,-0.00003204,
