symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
XRPUSDT,1754006400001,2025-08-01 00:00:00,2025-08-01 09:00:00,-0.00009576,
XRPUSDT,1754035200003,2025-08-01 08:00:00,2025-08-01 17:00:00,-0.00003005,
XRPUSDT,1754064000000,2025-08-01 16:00:00,2025-08-02 01:00:00,0.0001,
XRPUSDT,1754092800004,2025-08-02 00:00:00,2025-08-02 09:00:00,0.0001,
XRPUSDT,1754121600000,2025-08-02 08:00:00,2025-08-02 17:00:00,0.0001,
XRPUSDT,1754150400000,2025-08-02 16:00:00,2025-08-03 01:00:00,0.00008235,
XRPUSDT,1754179200000,2025-08-03 00:00:00,2025-08-03 09:00:00,0.00002223,
XRPUSDT,1754208000000,2025-08-03 08:00:00,2025-08-03 17:00:00,0.00001803,
XRPUSDT,1754236800003,2025-08-03 16:00:00,2025-08-04 01:00:00,0.00006793,
XRPUSDT,1754265600004,2025-08-04 00:00:00,2025-08-04 09:00:00,-0.00000703,
XRPUSDT,1754294400000,2025-08-04 08:00:00,2025-08-04 17:00:00,0.0001,
XRPUSDT,1754323200002,2025-08-04 16:00:00,2025-08-05 01:00:00,0.00002284,
XRPUSDT,1754352000000,2025-08-05 00:00:00,2025-08-05 09:00:00,0.00003493,
XRPUSDT,1754380800000,2025-08-05 08:00:00,2025-08-05 17:00:00,0.0001,
XRPUSDT,1754409600000,2025-08-05 16:00:00,2025-08-06 01:00:00,0.00008124,
XRPUSDT,1754438400005,2025-08-06 00:00:00,2025-08-06 09:00:00,0.00004279,
XRPUSDT,1754467200000,2025-08-06 08:00:00,2025-08-06 17:00:00,0.00004755,
XRPUSDT,1754496000000,2025-08-06 16:00:00,2025-08-07 01:00:00,-0.00001851,
XRPUSDT,1754524800003,2025-08-07 00:00:00,2025-08-07 09:00:00,0.00005608,
XRPUSDT,1754553600002,2025-08-07 08:00:00,2025-08-07 17:00:00,0.0001,
XRPUSDT,1754582400002,2025-08-07 16:00:00,2025-08-08 01:00:00,0.0001,
XRPUSDT,1754611200002,2025-08-08 00:00:00,2025-08-08 09:00:00,0.00008704,
XRPUSDT,1754640000004,2025-08-08 08:00:00,2025-08-08 17:00:00,0.0001,
XRPUSDT,1754668800000,2025-08-08 16:00:00,2025-08-09 01:00:00,0.0001,
XRPUSDT,1754697600005,2025-08-09 00:00:00,2025-08-09 09:00:00,0.0001,
XRPUSDT,1754726400000,2025-08-09 08:00:00,2025-08-09 17:00:00,0.0001,
XRPUSDT,1754755200007,2025-08-09 16:00:00,2025-08-10 01:00:00,0.0001,
XRPUSDT,1754784000003,2025-08-10 00:00:00,2025-08-10 09:00:00,0.00005854,
XRPUSDT,1754812800005,2025-08-10 08:00:00,2025-08-10 17:00:00,0.00006533,
XRPUSDT,1754841600002,2025-08-10 16:00:00,2025-08-11 01:00:00,0.00009663,
XRPUSDT,1754870400000,2025-08-11 00:00:00,2025-08-11 09:00:00,0.00003886,
XRPUSDT,1754899200000,2025-08-11 08:00:00,2025-08-11 17:00:00,0.0001,
XRPUSDT,1754928000000,2025-08-11 16:00:00,2025-08-12 01:00:00,0.00003456,
XRPUSDT,1754956800000,2025-08-12 00:00:00,2025-08-12 09:00:00,0.00001695,
XRPUSDT,1754985600001,2025-08-12 08:00:00,2025-08-12 17:00:00,0.00007261,
XRPUSDT,1755014400005,2025-08-12 16:00:00,2025-08-13 01:00:00,0.0000861,
XRPUSDT,1755043200000,2025-08-13 00:00:00,2025-08-13 09:00:00,0.0001,
XRPUSDT,1755072000002,2025-08-13 08:00:00,2025-08-13 17:00:00,0.0001,
XRPUSDT,1755100800006,2025-08-13 16:00:00,2025-08-14 01:00:00,0.0001,
XRPUSDT,1755129600002,2025-08-14 00:00:00,2025-08-14 09:00:00,0.0001,
XRPUSDT,1755158400003,2025-08-14 08:00:00,2025-08-14 17:00:00,0.0001,
XRPUSDT,1755187200000,2025-08-14 16:00:00,2025-08-15 01:00:00,0.0001,
XRPUSDT,1755216000000,2025-08-15 00:00:00,2025-08-15 09:00:00,-0.0000653,
XRPUSDT,1755244800000,2025-08-15 08:00:00,2025-08-15 17:00:00,0.00003207,
XRPUSDT,1755273600000,2025-08-15 16:00:00,2025-08-16 01:00:00,0.0001,
XRPUSDT,1755302400004,2025-08-16 00:00:00,2025-08-16 09:00:00,0.00000405,
