symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
XRPUSDT,1777593600000,2026-05-01 00:00:00,2026-05-01 09:00:00,1.3672,1.371,1.3669,1.3708,1880817.4,2575004.4667,3890,1011319.1,1384596.19829,262103845.19999999,358348377.15744001,141820.8,75965.40000001,146875.80000001,5055.00000001,2.65864273,1.557828,2.41412602,0.688895
XRPUSDT,1777593900000,2026-05-01 00:05:00,2026-05-01 09:05:00,1.3707,1.3714,1.3696,1.3709,1152656.7,1579432.99233,2539,667763.1,914996.32403,262179810.59999999,359412386.71110308,182869.5,309114.70000002,400549.45000002,217679.95000002,2.64714654,1.545411,2.40961497,1.163127
XRPUSDT,1777594200000,2026-05-01 00:10:00,2026-05-01 09:10:00,1.3709,1.3724,1.3686,1.3696,4847034.6,6642428.44856,5047,1873465.2,2566890.23647,262488925.30000001,359851288.59849423,-1100104.2,359523.79999998,-190528.30000002,909575.89999998,2.63974567,1.543783,2.40277878,1.377101
XRPUSDT,1777594500000,2026-05-01 00:15:00,2026-05-01 09:15:00,1.3695,1.3717,1.3695,1.3705,727292.8,996911.13778,2323,358979.9,491978.98266,262848449.09999999,359986396.01731914,-9333,-37035.40000001,-41701.90000001,-32368.90000001,2.64046008,1.537605,2.41170923,0.629829
XRPUSDT,1777594800000,2026-05-01 00:20:00,2026-05-01 09:20:00,1.3705,1.3706,1.3692,1.3694,561675.7,769423.73733,1608,225339.8,308691.58115,262811413.69999999,360159360.53936148,-110996.1,-129023.09999999,-184521.14999999,-73525.04999999,2.64104993,1.537926,2.41429608,0.97434
XRPUSDT,1777595100000,2026-05-01 00:25:00,2026-05-01 09:25:00,1.3693,1.3697,1.3687,1.3688,439116.5,601283.92024,1634,179705.8,246098.13032,262682390.59999999,359718516.05581927,-79704.9,-75571.5,-115423.95,-35719.05,2.64091463,1.538216,2.40963768,0.670002
XRPUSDT,1777595400000,2026-05-01 00:30:00,2026-05-01 09:30:00,1.3688,1.3698,1.3671,1.3672,790579.4,1082154.99252,2140,374782.7,513105.03043,262606819.09999999,359494504.68437296,-41014,104932,84425,125439,2.65331885,1.541128,2.41996658,0.692872
XRPUSDT,1777595700000,2026-05-01 00:35:00,2026-05-01 09:35:00,1.3673,1.3677,1.3657,1.3668,1393434.9,1903863.00381,2807,651700,890427.26762,262711751.09999999,359205777.27903003,-90034.9,183154.90000001,138137.45000001,228172.35000001,2.65250441,1.542689,2.4243196,0.901687
XRPUSDT,1777596000000,2026-05-01 00:40:00,2026-05-01 09:40:00,1.3668,1.3682,1.3667,1.3681,444757.2,608160.23837,1410,260651.9,356403.26173,262894906,359345087.18388098,76546.6,12049.90000001,50323.20000001,-26223.39999999,2.65878195,1.540096,2.42729192,0.877633
XRPUSDT,1777596300000,2026-05-01 00:45:00,2026-05-01 09:45:00,1.368,1.37,1.367,1.367,538504.4,736776.4292,2012,216312.5,295935.67584,262906955.90000001,359656715.67119998,-105879.4,5149.29999998,-47790.40000002,58088.99999998,2.65891789,1.538039,2.42855062,1.415664
XRPUSDT,1777596600000,2026-05-01 00:50:00,2026-05-01 09:50:00,1.367,1.3671,1.3653,1.3657,699973.7,956288.22963,2037,380728.3,520133.12524,262912105.19999999,359417306.1061855,61482.9,135048.60000002,165790.05000002,104307.15000002,2.66898432,1.538607,2.43390721,0.671298
XRPUSDT,1777596900000,2026-05-01 00:55:00,2026-05-01 09:55:00,1.3657,1.3691,1.364,1.3683,5925891.3,8098537.16343,5447,4059589,5547590.38445,263047153.80000001,359262079.59560442,2193286.7,72466.5,1169109.85,-1024176.85,2.66712086,1.540995,2.4302783,1.192542
XRPUSDT,1777597200000,2026-05-01 01:00:00,2026-05-01 10:00:00,1.3683,1.37,1.3679,1.3697,741924.7,1015369.1767,1921,331682.2,453945.08893,263119620.30000001,360052888.41851997,-78560.3,101075.89999998,61795.74999998,140356.04999998,2.6458559,1.542003,2.41133005,2.171903
XRPUSDT,1777597500000,2026-05-01 01:05:00,2026-05-01 10:05:00,1.3697,1.3723,1.3697,1.3718,2015130.5,2763614.30619,3176,720585.8,987977.57311,263220696.19999999,360558801.54335809,-573958.9,152666.40000001,-134313.04999999,439645.85000001,2.65440478,1.539301,2.41869919,0.808574
XRPUSDT,1777597800000,2026-05-01 01:10:00,2026-05-01 10:10:00,1.3717,1.3727,1.3705,1.372,993191.4,1362518.34752,2754,341538.9,468455.23674,263373362.59999999,361295578.81467998,-310113.6,-11371.09999999,-166427.89999999,143685.70000001,2.66032091,1.535948,2.41915342,0.556407
XRPUSDT,1777598100000,2026-05-01 01:15:00,2026-05-01 10:15:00,1.3721,1.3734,1.3685,1.369,5164559.8,7078973.78323,6182,1921422.8,2633961.11048,263361991.5,361358988.53715003,-1321714.2,740342.59999999,79485.49999999,1401199.69999999,2.65973355,1.535253,2.4177307,0.523962
XRPUSDT,1777598400000,2026-05-01 01:20:00,2026-05-01 10:20:00,1.3689,1.3692,1.3682,1.3685,860099.9,1177110.55116,2435,581862.1,796317.76303,264102334.09999999,361556095.3829,303624.3,-211139.19999999,-59327.04999999,-362951.34999999,2.67189418,1.529811,2.43364186,0.592597
XRPUSDT,1777598700000,2026-05-01 01:25:00,2026-05-01 10:25:00,1.3685,1.3687,1.3657,1.3661,3332515.1,4554205.18983,4822,1366040,1866668.34629,263891194.90000001,361161489.34013999,-600435.1,225957.90000001,-74259.64999999,526175.45000001,2.67043751,1.530318,2.43239108,2.09121
XRPUSDT,1777599000000,2026-05-01 01:30:00,2026-05-01 10:30:00,1.3661,1.3697,1.3649,1.3694,5377931.8,7352085.10025,5890,3557645.7,4862310.49781,264117152.80000001,360784030.72479999,1737359.6,-389905.5,478774.3,-1258585.3,2.68344045,1.517166,2.44341346,0.694565
XRPUSDT,1777599300000,2026-05-01 01:35:00,2026-05-01 10:35:00,1.3694,1.3702,1.3688,1.3688,1269844.3,1738889.48117,2618,639461.8,875637.2635,263727247.30000001,361148435.29804146,9079.3,133325.19999999,137864.84999999,128785.54999999,2.67353342,1.520333,2.42381748,1.953449
XRPUSDT,1777599600000,2026-05-01 01:40:00,2026-05-01 10:40:00,1.3689,1.3706,1.3687,1.3698,732096.9,1002621.75902,1967,286478.5,392248.97279,263860572.5,361199122.93168586,-159139.9,-28712.19999999,-108282.14999999,50857.75000001,2.67946441,1.516938,2.4298086,1.014368
XRPUSDT,1777599900000,2026-05-01 01:45:00,2026-05-01 10:45:00,1.3697,1.3712,1.369,1.3703,820894.3,1124846.53946,2417,474616.9,650399.24559,263831860.30000001,361378698.94712812,128339.5,-28073.60000002,36096.14999998,-92243.35000002,2.68436175,1.516961,2.43430737,0.642638
XRPUSDT,1777600200000,2026-05-01 01:50:00,2026-05-01 10:50:00,1.3703,1.3717,1.3702,1.3708,560897.7,768894.67135,2157,263722.7,361530.13363,263803786.69999999,361516709.29368001,-33452.3,-21670,-38396.15,-4943.85,2.685464,1.514822,2.43531813,1.370857
XRPUSDT,1777600500000,2026-05-01 01:55:00,2026-05-01 10:55:00,1.3708,1.3715,1.37,1.3705,405442.8,555790.16152,1889,163299.3,223863.97499,263782116.69999999,361592525.57235998,-78844.2,-27529.89999998,-66951.99999998,11892.20000002,2.68817646,1.51424,2.43791946,0.887486
XRPUSDT,1777600800000,2026-05-01 02:00:00,2026-05-01 11:00:00,1.3706,1.3709,1.3694,1.3702,428430.9,587019.07729,2122,133605,183049.9,263754586.80000001,361517793.36709541,-161220.9,-31707.5,-112317.95,48902.95,2.69222329,1.514258,2.4394249,0.672332
XRPUSDT,1777601100000,2026-05-01 02:05:00,2026-05-01 11:05:00,1.3702,1.3714,1.3694,1.3708,718155.2,984028.3149,2429,410803.1,562886.61464,263722879.30000001,361353089.21686,103451,-31133.60000002,20591.89999998,-82859.10000002,2.70092172,1.51323,2.44393275,0.451796
XRPUSDT,1777601400000,2026-05-01 02:10:00,2026-05-01 11:10:00,1.3709,1.3711,1.3696,1.3696,354971.6,486469.26831,1508,111090.2,152261.73853,263691745.69999999,361483042.57487524,-132791.2,51244.60000002,-15150.99999998,117640.20000002,2.69653656,1.512801,2.43882319,1.337856
XRPUSDT,1777601700000,2026-05-01 02:15:00,2026-05-01 11:15:00,1.3697,1.3708,1.3687,1.3687,370192.3,507127.47635,1749,133576.9,183005.00701,263742990.30000001,361248773.81391001,-103038.5,-83020,-134539.25,-31500.75,2.6976904,1.513735,2.44367278,0.455573
XRPUSDT,1777602000000,2026-05-01 02:20:00,2026-05-01 11:20:00,1.3688,1.369,1.3677,1.3682,479459.5,655951.97274,1868,172076.4,235419.55317,263659970.30000001,360897767.34663999,-135306.7,54850.59999999,-12802.75000001,122503.94999999,2.69584937,1.512544,2.44003798,0.575677
XRPUSDT,1777602300000,2026-05-01 02:25:00,2026-05-01 11:25:00,1.3681,1.3691,1.3679,1.369,238590.3,326517.07145,1054,139563.4,191001.01037,263714820.90000001,360826806.85440201,40536.5,22508.5,42776.75,2240.25,2.69289933,1.512026,2.43946254,0.559813
XRPUSDT,1777602600000,2026-05-01 02:30:00,2026-05-01 11:30:00,1.3691,1.3694,1.3675,1.3683,373285.4,510736.95664,1883,149800.4,204952.677,263737329.40000001,361082777.68154001,-73684.6,-64603.70000002,-101446.00000002,-27761.40000002,2.69299451,1.510349,2.44086493,1.409434
XRPUSDT,1777602900000,2026-05-01 02:35:00,2026-05-01 11:35:00,1.3683,1.37,1.3682,1.3694,368577.6,504746.25632,1679,241283,330416.85129,263672725.69999999,360800434.38029927,113988.4,-15049.5,41944.7,-72043.7,2.69221261,1.510385,2.43658786,0.6681
