symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume
BTCUSDT,1761955200000,2025-11-01 00:00:00,2025-11-01 09:00:00,109608.01,109639.64,109441.26,109444.44,106.78493,11696363.3132279
BTCUSDT,1761955500000,2025-11-01 00:05:00,2025-11-01 09:05:00,109444.44,109444.45,109415.29,109439.51,17.29283,1892353.429039
BTCUSDT,1761955800000,2025-11-01 00:10:00,2025-11-01 09:10:00,109439.5,109493.83,109439.5,109471.44,20.84898,2282418.1925256
BTCUSDT,1761956100000,2025-11-01 00:15:00,2025-11-01 09:15:00,109471.44,109523.84,109449.55,109462.01,16.0998,1762670.2058766
BTCUSDT,1761956400000,2025-11-01 00:20:00,2025-11-01 09:20:00,109462,109493.85,109394.81,109493.84,29.02868,3176974.2553736
BTCUSDT,1761956700000,2025-11-01 00:25:00,2025-11-01 09:25:00,109493.84,109564.32,109490.7,109537.24,20.8361,2282138.0690999
BTCUSDT,1761957000000,2025-11-01 00:30:00,2025-11-01 09:30:00,109537.23,109537.24,109433.07,109445.34,11.048,1209515.9669363
BTCUSDT,1761957300000,2025-11-01 00:35:00,2025-11-01 09:35:00,109445.34,109513.53,109445.34,109492.03,8.91181,975731.3399738
BTCUSDT,1761957600000,2025-11-01 00:40:00,2025-11-01 09:40:00,109492.02,109615.51,109491.99,109615.5,14.92212,1634549.7330978
BTCUSDT,1761957900000,2025-11-01 00:45:00,2025-11-01 09:45:00,109615.51,109749.12,109615.5,109734.87,27.22447,2986767.811448
BTCUSDT,1761958200000,2025-11-01 00:50:00,2025-11-01 09:50:00,109734.86,109751.99,109682.22,109682.22,16.30206,1788794.6081774
BTCUSDT,1761958500000,2025-11-01 00:55:00,2025-11-01 09:55:00,109682.23,109740,109682.21,109730.78,25.30745,2776371.8805953
BTCUSDT,1761958800000,2025-11-01 01:00:00,2025-11-01 10:00:00,109730.78,109877,109724.92,109837.33,24.21179,2658594.5002429
BTCUSDT,1761959100000,2025-11-01 01:05:00,2025-11-01 10:05:00,109837.32,109843.99,109782.08,109804.85,8.4099,923524.1162518
BTCUSDT,1761959400000,2025-11-01 01:10:00,2025-11-01 10:10:00,109804.85,109804.85,109754.7,109772.81,15.02629,1649626.8742134
BTCUSDT,1761959700000,2025-11-01 01:15:00,2025-11-01 10:15:00,109772.81,109786.29,109705.59,109724.06,17.69419,1941862.076471
BTCUSDT,1761960000000,2025-11-01 01:20:00,2025-11-01 10:20:00,109724.06,109768.55,109699.84,109764.5,12.08261,1325762.1495936
BTCUSDT,1761960300000,2025-11-01 01:25:00,2025-11-01 10:25:00,109764.5,109928.05,109752.41,109928.04,18.89425,2075264.7492139
BTCUSDT,1761960600000,2025-11-01 01:30:00,2025-11-01 10:30:00,109928.05,110048,109837.71,109846.54,51.72709,5688545.6283946
BTCUSDT,1761960900000,2025-11-01 01:35:00,2025-11-01 10:35:00,109846.53,109865.91,109782.58,109782.59,17.77235,1951928.4680545
BTCUSDT,1761961200000,2025-11-01 01:40:00,2025-11-01 10:40:00,109782.58,109818.93,109779.99,109818.93,9.25555,1016202.1776896
BTCUSDT,1761961500000,2025-11-01 01:45:00,2025-11-01 10:45:00,109818.93,109849.99,109808.36,109808.37,9.49083,1042441.1639568
BTCUSDT,1761961800000,2025-11-01 01:50:00,2025-11-01 10:50:00,109808.36,109819.99,109762,109771.7,9.35107,1026686.0923974
BTCUSDT,1761962100000,2025-11-01 01:55:00,2025-11-01 10:55:00,109771.7,109784.58,109734.1,109734.11,12.03463,1320925.4727762
BTCUSDT,1761962400000,2025-11-01 02:00:00,2025-11-01 11:00:00,109734.1,109756.47,109632,109665.08,43.28999,4748088.2260114
BTCUSDT,1761962700000,2025-11-01 02:05:00,2025-11-01 11:05:00,109665.07,109676.23,109518.98,109534.16,59.39217,6508036.853027
BTCUSDT,1761963000000,2025-11-01 02:10:00,2025-11-01 11:10:00,109534.16,109639.31,109509.21,109639.31,20.3366,2228281.5506624
BTCUSDT,1761963300000,2025-11-01 02:15:00,2025-11-01 11:15:00,109639.3,109788.9,109639.3,109752.01,22.22625,2439287.4207303
BTCUSDT,1761963600000,2025-11-01 02:20:00,2025-11-01 11:20:00,109752.01,109772.74,109661.26,109661.26,22.27775,2444763.7497209
BTCUSDT,1761963900000,2025-11-01 02:25:00,2025-11-01 11:25:00,109661.26,109685.7,109651.53,109651.53,7.1048,779184.0520821
