symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta
BTCUSDT,1780277400000,2026-06-01 01:30:00,2026-06-01 10:30:00,73562.4,73587.5,73550,73579.1,172.583,12695828.1036,5944,75.125,5526441.1656,104896.991,7716665598.42675781,-22.333,12.713,1.5465,23.8795
BTCUSDT,1780277700000,2026-06-01 01:35:00,2026-06-01 10:35:00,73579.1,73615.5,73561.1,73569.9,234.245,17237695.451,8071,168.059,12366905.8701,104909.704,7719161601.58640003,101.873,47.679,98.6155,-3.2575
BTCUSDT,1780278000000,2026-06-01 01:40:00,2026-06-01 10:40:00,73570,73629.7,73420,73463,540.998,39766744.5527,14288,198.08,14561871.1977,104957.383,7721714667.31000042,-144.838,24.634,-47.785,97.053
BTCUSDT,1780278300000,2026-06-01 01:45:00,2026-06-01 10:45:00,73463.1,73546.2,73402.9,73526.7,378.982,27837126.6376,12282,211.711,15550535.3759,104982.017,7712293914.87100029,44.44,29.687,51.907,7.467
BTCUSDT,1780278600000,2026-06-01 01:50:00,2026-06-01 10:50:00,73526.7,73526.8,73313.1,73340.7,839.331,61585468.237,16595,252.65,18542555.2852,105011.704,7722039026.18958473,-334.031,-145.082,-312.0975,21.9335
BTCUSDT,1780278900000,2026-06-01 01:55:00,2026-06-01 10:55:00,73340.7,73342.1,73235,73257.8,992.321,72725012.3267,21035,361.29,26479798.7349,104866.622,7690991464.11540031,-269.741,-32.525,-167.3955,102.3455
BTCUSDT,1780279200000,2026-06-01 02:00:00,2026-06-01 11:00:00,73257.9,73363.6,73171,73332.7,1133.817,83065569.6714,26979,618.957,45353987.259,104834.097,7679915311.20660019,104.097,-46.303,5.7455,-98.3515
BTCUSDT,1780279500000,2026-06-01 02:05:00,2026-06-01 11:05:00,73332.8,73525.2,73332.8,73497.9,530.638,38970857.0908,15406,335.157,24613198.8478,104787.794,7685651324.58471298,139.676,45.002,114.84,-24.836
BTCUSDT,1780279800000,2026-06-01 02:10:00,2026-06-01 11:10:00,73497.8,73539.6,73476.3,73514.9,240.373,17667732.5627,7475,126.544,9301447.3807,104832.796,7704780691.53639984,12.715,-5.6,0.7575,-11.9575
BTCUSDT,1780280100000,2026-06-01 02:15:00,2026-06-01 11:15:00,73515,73525.8,73415,73432.9,228.314,16774959.0352,8227,76.304,5606607.7333,104827.196,7707113185.12186527,-75.706,8.487,-29.366,46.34
BTCUSDT,1780280400000,2026-06-01 02:20:00,2026-06-01 11:20:00,73432.9,73520.4,73425.3,73474.3,194.038,14257996.9292,6344,99.123,7283085.0394,104835.683,7698377742.60239983,4.208,26.456,28.56,24.352
BTCUSDT,1780280700000,2026-06-01 02:25:00,2026-06-01 11:25:00,73474.4,73505.2,73458.1,73496,161.925,11899425.7515,5469,119.308,8767508.5328,104862.139,7704672259.52770042,76.691,-10.074,28.2715,-48.4195
BTCUSDT,1780281000000,2026-06-01 02:30:00,2026-06-01 11:30:00,73496.1,73500,73432.4,73464,101.079,7425272.7572,4812,52.352,3845514.1134,104852.065,7706530213.30710316,3.625,1.359,3.1715,-0.4535
BTCUSDT,1780281300000,2026-06-01 02:35:00,2026-06-01 11:35:00,73464,73550,73451,73549.9,163.426,12012171.0722,6408,116.044,8529428.8932,104853.424,7703149673.01890469,68.662,12.48,46.811,-21.851
BTCUSDT,1780281600000,2026-06-01 02:40:00,2026-06-01 11:40:00,73549.9,73865,73517.9,73752.5,1845.327,136124537.19159999,35398,936.24,69046705.7748,104865.904,7713132683.16711044,27.153,-160.142,-146.5655,-173.7185
BTCUSDT,1780281900000,2026-06-01 02:45:00,2026-06-01 11:45:00,73752.4,73838,73712.6,73770.8,546.517,40323554.2908,13543,245.169,18088047.0431,104705.762,7722369529.21323681,-56.179,87.017,58.9275,115.1065
BTCUSDT,1780282200000,2026-06-01 02:50:00,2026-06-01 11:50:00,73770.7,73819.8,73735.4,73760.9,275.588,20333334.47,10083,124.108,9156368.1075,104792.779,7732034442.53618622,-27.372,55.352,41.666,69.038
BTCUSDT,1780282500000,2026-06-01 02:55:00,2026-06-01 11:55:00,73760.6,73787.5,73722.7,73766.3,230.697,17016311.2211,7925,98.725,7282191.8741,104848.131,7734907897.81515598,-33.247,46.114,29.4905,62.7375
BTCUSDT,1780282800000,2026-06-01 03:00:00,2026-06-01 12:00:00,73766.2,73998.8,73761.5,73945.1,931.598,68856707.6225,22205,565.34,41779713.9095,104894.245,7737712792.06599998,199.082,105.484,205.025,5.943
BTCUSDT,1780283100000,2026-06-01 03:05:00,2026-06-01 12:05:00,73945,73963.5,73884,73941.6,331.783,24527138.4109,11902,128.608,9507043.5582,104999.729,7764204960.90499973,-74.567,37.008,-0.2755,74.2915
BTCUSDT,1780283400000,2026-06-01 03:10:00,2026-06-01 12:10:00,73941.7,73946,73838.1,73849.9,224.876,16615647.4621,7745,78.002,5763193.1248,105036.737,7767061684.05912495,-68.872,0.215,-34.221,34.651
BTCUSDT,1780283700000,2026-06-01 03:15:00,2026-06-01 12:15:00,73850,73927.7,73764.8,73894.6,387.01,28577532.3353,14021,172.306,12721438.2289,105036.952,7756978905.19999981,-42.398,43.588,22.389,64.787
BTCUSDT,1780284000000,2026-06-01 03:20:00,2026-06-01 12:20:00,73894.6,73949,73870.5,73920,268.913,19874968.0731,7557,171.742,12693321.0723,105080.54,7765019474.44999027,74.571,66.203,103.4885,28.9175
BTCUSDT,1780284300000,2026-06-01 03:25:00,2026-06-01 12:25:00,73919.9,73920,73850.5,73887.7,173.912,12848106.6555,5173,93.461,6903933.527,105146.743,7772518875.68392754,13.01,29.216,35.721,22.711
BTCUSDT,1780284600000,2026-06-01 03:30:00,2026-06-01 12:30:00,73887.7,73951,73884.9,73913.3,196.312,14512783.9928,7354,84.823,6270421.0689,105175.959,7771326264.26212978,-26.666,-7.102,-20.435,6.231
BTCUSDT,1780284900000,2026-06-01 03:35:00,2026-06-01 12:35:00,73913.2,73940,73850.5,73850.5,153.734,11360223.4414,5558,62.609,4626826.9909,105168.857,7773634654.48905277,-28.516,22.301,8.043,36.559
BTCUSDT,1780285200000,2026-06-01 03:40:00,2026-06-01 12:40:00,73850.5,73870.5,73763.7,73824.7,178.979,13210372.7231,6141,68.565,5060501.6976,105191.158,7768868903.60861206,-41.849,11.816,-9.1085,32.7405
BTCUSDT,1780285500000,2026-06-01 03:45:00,2026-06-01 12:45:00,73824.8,73884.3,73808.1,73860.6,102.557,7574251.5585,4988,66.94,4943870.348,105202.974,7766785334.47248745,31.323,-11.649,4.0125,-27.3105
BTCUSDT,1780285800000,2026-06-01 03:50:00,2026-06-01 12:50:00,73860.6,73872.1,73710.1,73710.2,229.876,16962746.3636,7303,97.23,7176367.9188,105191.325,7769494379.29500008,-35.416,-8.271,-25.979,9.437
BTCUSDT,1780286100000,2026-06-01 03:55:00,2026-06-01 12:55:00,73710.1,73744.2,73692.9,73731.3,181.828,13403433.9752,6015,74.184,5468477.6755,105183.054,7753821365.54929447,-33.46,-14.809,-31.539,1.921
BTCUSDT,1780286400000,2026-06-01 04:00:00,2026-06-01 13:00:00,73731.4,73815.9,73726.1,73746.9,192.548,14204532.1044,6800,139.724,10308338.4578,105168.245,7754553493.97350979,86.9,29.168,72.618,-14.282
BTCUSDT,1780286700000,2026-06-01 04:05:00,2026-06-01 13:05:00,73746.9,73749.6,73618.2,73636.4,358.717,26422903.2665,8875,141.1,10392691.9165,105197.413,7758052921.17176437,-76.517,6.573,-31.6855,44.8315
BTCUSDT,1780287000000,2026-06-01 04:10:00,2026-06-01 13:10:00,73636.4,73636.4,73550,73566.5,389.595,28664384.2423,9387,198.412,14597142.8078,105203.986,7746842794.69040012,7.229,-56.393,-52.7785,-60.0075
BTCUSDT,1780287300000,2026-06-01 04:15:00,2026-06-01 13:15:00,73566.6,73586.3,73465.2,73469.3,697.185,51244366.7721,10325,256.249,18836022.8498,105147.593,7735350915.19379997,-184.687,-133.423,-225.7665,-41.0795
BTCUSDT,1780287600000,2026-06-01 04:20:00,2026-06-01 13:20:00,73469.3,73476.2,73363.1,73392.7,740.288,54349596.3213,16498,334.003,24521396.0484,105014.17,7715788403.18753815,-72.282,-39.644,-75.785,-3.503
BTCUSDT,1780287900000,2026-06-01 04:25:00,2026-06-01 13:25:00,73392.6,73425.1,73365,73368.4,604.82,44389789.798,12191,325.025,23854388.0331,104974.526,7704818670.63047123,45.23,30.068,52.683,7.453
BTCUSDT,1780288200000,2026-06-01 04:30:00,2026-06-01 13:30:00,73368.4,73441,73365,73402.1,398.038,29220106.8403,10294,193.713,14220305.1685,105004.594,7704008553.97019958,-10.612,11.846,6.54,17.152
BTCUSDT,1780288500000,2026-06-01 04:35:00,2026-06-01 13:35:00,73402.1,73445.8,73395.8,73417.7,338.01,24816884.9832,8010,200.498,14720714.3828,105016.44,7708666596.36918545,62.986,-38.391,-6.898,-69.884
BTCUSDT,1780288800000,2026-06-01 04:40:00,2026-06-01 13:40:00,73417.7,73469,73417.7,73453.4,234.869,17249465.8797,6034,168.425,12369518.8545,104978.049,7706826995.87129974,101.981,57.537,108.5275,6.5465
BTCUSDT,1780289100000,2026-06-01 04:45:00,2026-06-01 13:45:00,73453.4,73453.5,73307.7,73388.7,353.262,25919391.8011,7743,161.67,11861623.5113,105035.586,7715647768.18000984,-29.922,46.512,31.551,61.473
BTCUSDT,1780289400000,2026-06-01 04:50:00,2026-06-01 13:50:00,73388.8,73497,73380,73487.3,198.988,14617960.1795,7687,132.378,9724498.8692,105082.098,7711176548.27519989,65.768,-16.022,16.862,-48.906
BTCUSDT,1780289700000,2026-06-01 04:55:00,2026-06-01 13:55:00,73487.3,73567.4,73470,73497.6,461.842,33961915.4011,9458,359.386,26428135.0022,105066.076,7721334379.11282539,256.93,-96.84,31.625,-225.305
BTCUSDT,1780290000000,2026-06-01 05:00:00,2026-06-01 14:00:00,73497.5,73507.9,73411.6,73485.9,293.675,21575026.5784,8246,140.258,10304922.4637,104969.236,7714976422.90999985,-13.159,58.048,51.4685,64.6275
BTCUSDT,1780290300000,2026-06-01 05:05:00,2026-06-01 14:05:00,73485.9,73495.9,73446,73450.8,86.83,6379620.4815,4700,42.576,3128137.0753,105027.284,7717698904.71520042,-1.678,1.222,0.383,2.061
BTCUSDT,1780290600000,2026-06-01 05:10:00,2026-06-01 14:10:00,73450.8,73496.5,73430.2,73496.5,175.581,12898022.2324,4741,127.656,9377677.2887,105028.506,7714447778.16968536,79.731,55.199,95.0645,15.3335
BTCUSDT,1780290900000,2026-06-01 05:15:00,2026-06-01 14:15:00,73496.4,73496.5,73425.5,73425.5,136.164,10000455.1322,4747,41.603,3055489.3009,105083.705,7723361966.6540451,-52.958,22.816,-3.663,49.295
BTCUSDT,1780291200000,2026-06-01 05:20:00,2026-06-01 14:20:00,73425.5,73500,73425.5,73425.6,125.677,9232776.8854,4374,58.731,4314273.8157,105106.521,7717506564.18390942,-8.215,-6.79,-10.8975,-2.6825
BTCUSDT,1780291500000,2026-06-01 05:25:00,2026-06-01 14:25:00,73425.5,73425.6,73307.7,73307.7,435.032,31908141.9246,9104,161.757,11863587.4061,105099.731,7717010808.51360035,-111.518,-33.591,-89.35,22.168
BTCUSDT,1780291800000,2026-06-01 05:30:00,2026-06-01 14:30:00,73307.8,73391.5,73307.7,73366.8,235.724,17290499.4644,6544,156.139,11452969.4782,105066.14,7702725246.12279224,76.554,10.293,48.57,-27.984
BTCUSDT,1780292100000,2026-06-01 05:35:00,2026-06-01 14:35:00,73366.8,73378.5,73283.5,73361.8,229.194,16805969.8944,7329,76.442,5605979.7208,105076.433,7709121644.62440014,-76.31,-13.092,-51.247,25.063
BTCUSDT,1780292400000,2026-06-01 05:40:00,2026-06-01 14:40:00,73361.8,73399.9,73361.8,73393.7,112.905,8285156.5366,3974,46.351,3401278.7721,105063.341,7707410714.61149406,-20.203,4.747,-5.3545,14.8485
BTCUSDT,1780292700000,2026-06-01 05:45:00,2026-06-01 14:45:00,73393.6,73435.5,73374,73386.7,145.393,10673072.7596,4814,70.662,5187046.5583,105068.088,7711335730.24559975,-4.069,-17.799,-19.8335,-15.7645
BTCUSDT,1780293000000,2026-06-01 05:50:00,2026-06-01 14:50:00,73386.8,73415,73354.5,73362,156.593,11490682.3772,4028,62.568,4591267.23,105050.289,7709787780.11460018,-31.457,34.985,19.2565,50.7135
BTCUSDT,1780293300000,2026-06-01 05:55:00,2026-06-01 14:55:00,73362,73374.9,73300,73319.5,134.367,9853226.4842,3782,57.791,4237455.4055,105085.274,7709255362.66059971,-18.785,4.879,-4.5135,14.2715
BTCUSDT,1780293600000,2026-06-01 06:00:00,2026-06-01 15:00:00,73319.5,73339.3,73255,73280.1,287.594,21077517.7978,8164,93.648,6863912.7345,105090.153,7704884238.48569965,-100.298,-3.397,-53.546,46.752
BTCUSDT,1780293900000,2026-06-01 06:05:00,2026-06-01 15:05:00,73280.1,73281.5,73201.8,73219.2,620.485,45444590.5301,11857,254.339,18628416.7582,105086.756,7701529427.19018078,-111.807,91.849,35.9455,147.7525
BTCUSDT,1780294200000,2026-06-01 06:10:00,2026-06-01 15:10:00,73219.2,73285.8,73200.3,73259.4,237.418,17388750.9072,7624,147.339,10791668.5848,105178.605,7701103833.07649994,57.26,-30.705,-2.075,-59.335
BTCUSDT,1780294500000,2026-06-01 06:15:00,2026-06-01 15:15:00,73259.4,73297.3,73240,73240.1,213.439,15637913.0827,7211,115.038,8428544.9015,105147.9,7703089947.260746,16.637,21.863,30.1815,13.5445
BTCUSDT,1780294800000,2026-06-01 06:20:00,2026-06-01 15:20:00,73240.1,73240.1,73105.5,73205.3,850.253,62218440.7783,17923,267.82,19599720.7801,105169.763,7703601778.99553013,-314.613,5.589,-151.7175,162.8955
BTCUSDT,1780295100000,2026-06-01 06:25:00,2026-06-01 15:25:00,73205.2,73205.3,73138,73160,459.078,33586466.1435,9700,261.397,19123335.809,105175.352,7699746348.68451309,63.716,-97.723,-65.865,-129.581
BTCUSDT,1780295400000,2026-06-01 06:30:00,2026-06-01 15:30:00,73160,73211.2,73105.5,73169.9,434.125,31759806.0232,11742,207.268,15164076.1932,105077.629,7687489845.40289974,-19.589,12.22,2.4255,22.0145
BTCUSDT,1780295700000,2026-06-01 06:35:00,2026-06-01 15:35:00,73169.8,73169.8,73085,73107.6,451.737,33027531.6987,13801,170.205,12443720.913,105089.849,7689413742.3451004,-111.327,-60.515,-116.1785,-4.8515
BTCUSDT,1780296000000,2026-06-01 06:40:00,2026-06-01 15:40:00,73107.7,73107.7,72958.1,72971.4,1186.295,86632537.68340001,24239,404.194,29522345.7447,105029.334,7679089692.56215477,-377.907,-32.863,-221.8165,156.0905
BTCUSDT,1780296300000,2026-06-01 06:45:00,2026-06-01 15:45:00,72971.4,73159.3,72917,73153.1,2208.662,161204418.1839,30213,1007.414,73555902.22679999,104996.471,7661871371.67026711,-193.834,20.655,-76.262,117.572
BTCUSDT,1780296600000,2026-06-01 06:50:00,2026-06-01 15:50:00,73153.1,73184.5,73091.4,73091.4,561.797,41098068.5035,10769,323.892,23694913.6775,105017.126,7682630942.05930138,85.987,53.33,96.3235,10.3365
BTCUSDT,1780296900000,2026-06-01 06:55:00,2026-06-01 15:55:00,73091.5,73117.8,73030,73106.6,443.937,32442043.1966,11894,195.47,14284212.094,105070.456,7679757234.72399998,-52.997,-45.203,-71.7015,-18.7045
BTCUSDT,1780297200000,2026-06-01 07:00:00,2026-06-01 16:00:00,73106.6,73107.9,73010.6,73096.3,258.683,18900625.6411,12427,120.74,8821709.1587,105025.253,7678028658.44449997,-17.203,35.522,26.9205,44.1235
BTCUSDT,1780297500000,2026-06-01 07:05:00,2026-06-01 16:05:00,73096.3,73177.8,73096.2,73171.6,358.585,26230574.8697,11832,242.118,17710671.4365,105060.775,7679932146.42249966,125.651,29.409,92.2345,-33.4165
BTCUSDT,1780297800000,2026-06-01 07:10:00,2026-06-01 16:10:00,73171.7,73177.8,73061.1,73091.7,263.694,19281490.7523,9912,119.732,8754497.1663,105090.184,7689133492.72799969,-24.23,18.495,6.38,30.61
BTCUSDT,1780298100000,2026-06-01 07:15:00,2026-06-01 16:15:00,73091.7,73109,72962.4,73088.7,801.822,58559229.1322,17949,484.838,35412864.8137,105108.679,7682561521.99639988,167.854,165.956,249.883,82.029
BTCUSDT,1780298400000,2026-06-01 07:20:00,2026-06-01 16:20:00,73088.7,73097.9,72880,72951.6,782.773,57113298.1108,17302,228.878,16706833.1794,105274.635,7694386215.12450027,-325.017,-199.689,-362.1975,-37.1805
BTCUSDT,1780298700000,2026-06-01 07:25:00,2026-06-01 16:25:00,72951.6,72991.1,72937.6,72950.5,448.138,32699560.2897,16134,209.051,15254149.5881,105074.946,7665007160.80799961,-30.036,19.28,4.262,34.298
BTCUSDT,1780299000000,2026-06-01 07:30:00,2026-06-01 16:30:00,72950.5,72950.5,72830,72875.4,783.606,57104832.3761,21189,350.218,25520692.4116,105094.226,7666665824.39039993,-83.17,42.762,1.177,84.347
BTCUSDT,1780299300000,2026-06-01 07:35:00,2026-06-01 16:35:00,72875.4,72940.4,72847.5,72919,387.459,28248473.1704,12566,257.661,18785202.6586,105136.988,7662444418.04926586,127.863,47.341,111.2725,-16.5905
BTCUSDT,1780299600000,2026-06-01 07:40:00,2026-06-01 16:40:00,72918.9,72967.9,72900.1,72914.7,333.518,24324386.3039,10687,183.159,13358154.2567,105184.329,7670288393.9275341,32.8,23.495,39.895,7.095
BTCUSDT,1780299900000,2026-06-01 07:45:00,2026-06-01 16:45:00,72914.7,72930.5,72668,72725.4,1543.918,112337898.1708,32493,610.657,44434120.2912,105207.824,7671903898.31895161,-322.604,141.894,-19.408,303.196
BTCUSDT,1780300200000,2026-06-01 07:50:00,2026-06-01 16:50:00,72725.4,72839.1,72725.4,72796.3,557.48,40581895.4699,17509,323.594,23556247.2106,105349.718,7661600381.43719959,89.708,52.683,97.537,7.829
BTCUSDT,1780300500000,2026-06-01 07:55:00,2026-06-01 16:55:00,72796.3,72832.5,72752.2,72776.1,297.369,21647821.3592,9650,175.07,12744244.3794,105402.401,7674812357.44854832,52.771,43.553,69.9385,17.1675
BTCUSDT,1780300800000,2026-06-01 08:00:00,2026-06-01 17:00:00,72776.1,72825.7,72761.7,72800.8,542.928,39522949.2606,15347,199.239,14504005.1251,105445.954,7674494505.0939312,-144.45,56.937,-15.288,129.162
BTCUSDT,1780301100000,2026-06-01 08:05:00,2026-06-01 17:05:00,72800.8,72832.9,72754.5,72778.5,210.153,15298530.3239,10123,117.308,8539821.5761,105502.891,7680817096.79928875,24.463,32.726,44.9575,20.4945
BTCUSDT,1780301400000,2026-06-01 08:10:00,2026-06-01 17:10:00,72778.5,72833.1,72771.7,72792.9,198.132,14426136.7183,6516,122.433,8914298.7801,105535.617,7680713348.27280045,46.734,46.705,70.072,23.338
BTCUSDT,1780301700000,2026-06-01 08:15:00,2026-06-01 17:15:00,72792.9,72805.7,72712,72805.6,364.389,26513184.3814,9263,180.831,13157571.9701,105582.322,7685801950.44708157,-2.727,31.876,30.5125,33.2395
BTCUSDT,1780302000000,2026-06-01 08:20:00,2026-06-01 17:20:00,72805.7,72839.9,72793.3,72809.5,278.909,20308510.2973,7487,108.143,7874605.7105,105614.198,7689315615.32859993,-62.623,57.221,25.9095,88.5325
BTCUSDT,1780302300000,2026-06-01 08:25:00,2026-06-01 17:25:00,72809.5,72818.1,72573.5,72706,941.401,68412349.3232,15752,233.244,16954394.8466,105671.419,7693883181.68050003,-474.913,-201.615,-439.0715,35.8415
BTCUSDT,1780302600000,2026-06-01 08:30:00,2026-06-01 17:30:00,72706,72823.6,72585.9,72803,1123.975,81692446.59540001,27514,593.857,43173858.5814,105469.804,7668277022.64360046,63.739,6.805,38.6745,-25.0645
BTCUSDT,1780302900000,2026-06-01 08:35:00,2026-06-01 17:35:00,72803,72836.7,72800.1,72835.2,478.046,34810831.8322,9804,273.828,19939863.887,105476.609,7679150684.61870003,69.61,65.754,100.559,30.949
BTCUSDT,1780303200000,2026-06-01 08:40:00,2026-06-01 17:40:00,72835.1,72835.1,72628.2,72730,1394.755,101426131.3582,14638,309.717,22514829.3159,105542.363,7687300190.45055389,-775.321,-180.449,-568.1095,207.2115
BTCUSDT,1780303500000,2026-06-01 08:45:00,2026-06-01 17:45:00,72730,72805,72729.9,72783.1,460.138,33482562.324,11239,289.475,21064056.7581,105361.914,7662972005.22000027,118.812,-37.523,21.883,-96.929
BTCUSDT,1780303800000,2026-06-01 08:50:00,2026-06-01 17:50:00,72783.1,72802.6,72763.2,72785.2,214.324,15598965.275,6173,123.87,9015306.0884,105324.391,7666615550.1760025,33.416,-12.946,3.762,-29.654
BTCUSDT,1780304100000,2026-06-01 08:55:00,2026-06-01 17:55:00,72785.2,72907.8,72785,72875.7,788.17,57432047.6694,13898,508.291,37035874.1137,105311.445,7665114586.61400032,228.412,-45.518,68.688,-159.724
BTCUSDT,1780304400000,2026-06-01 09:00:00,2026-06-01 18:00:00,72875.8,72960.4,72875.7,72940,612.462,44662724.9058,12706,411.63,30016126.9953,105265.927,7671328116.27390003,210.798,-66.017,39.382,-171.416
BTCUSDT,1780304700000,2026-06-01 09:05:00,2026-06-01 18:05:00,72940.1,72990.5,72940,72981.8,294.163,21464077.8621,8717,159.428,11632835.768,105199.91,7673291955.39099979,24.693,14.495,26.8415,2.1485
BTCUSDT,1780305000000,2026-06-01 09:10:00,2026-06-01 18:10:00,72981.8,72987.2,72940.7,72940.8,154.653,11284891.6229,3903,55.012,4014461.8394,105214.405,7678786280.57040215,-44.629,11.076,-11.2385,33.3905
BTCUSDT,1780305300000,2026-06-01 09:15:00,2026-06-01 18:15:00,72940.8,72966.5,72907.3,72966.5,249.991,18232888.5982,5669,144.543,10542618.7516,105225.481,7675220241.97669983,39.095,2.526,22.0735,-17.0215
BTCUSDT,1780305600000,2026-06-01 09:20:00,2026-06-01 18:20:00,72966.5,72999.2,72940.7,72969.7,399.671,29167447.6366,7313,246.835,18014418.4506,105228.007,7677758582.75929928,93.999,53.736,100.7355,6.7365
BTCUSDT,1780305900000,2026-06-01 09:25:00,2026-06-01 18:25:00,72969.7,73084,72961.7,72976.2,1120.517,81819278.90279999,12601,774.676,56562091.268,105281.743,7682387730.36139965,428.835,158.679,373.0965,-55.7385
BTCUSDT,1780306200000,2026-06-01 09:30:00,2026-06-01 18:30:00,72976.1,73019.6,72937.5,72960.4,394.651,28797797.8118,9268,150.375,10972223.4536,105440.422,7694823767.21280956,-93.901,10.987,-35.9635,57.9375
BTCUSDT,1780306500000,2026-06-01 09:35:00,2026-06-01 18:35:00,72960.4,72969.8,72900,72950,361.527,26363629.7734,8509,126.572,9229389.3988,105451.409,7694441325.08030033,-108.383,18.487,-35.7045,72.6785
BTCUSDT,1780306800000,2026-06-01 09:40:00,2026-06-01 18:40:00,72949.9,72968.1,72888,72922,231.96,16915196.3637,6133,80.936,5901766.0827,105469.896,7694018366.21039963,-70.088,21.743,-13.301,56.787
BTCUSDT,1780307100000,2026-06-01 09:45:00,2026-06-01 18:45:00,72922,72980,72914.6,72950.1,272.661,19890615.0168,10645,145.04,10580801.7739,105491.639,7691564186.11240005,17.419,-7.669,1.0405,-16.3785
