symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume
BTCUSDT,1777593600000,2026-05-01 00:00:00,2026-05-01 09:00:00,76346.58,76490.4,76320.42,76490.4,140.67162,10744914.9471144
BTCUSDT,1777593900000,2026-05-01 00:05:00,2026-05-01 09:05:00,76490.39,76514,76452.15,76506.43,34.10593,2608291.8392421
BTCUSDT,1777594200000,2026-05-01 00:10:00,2026-05-01 09:10:00,76506.43,76506.44,76456.38,76469.81,12.09078,924733.532883
BTCUSDT,1777594500000,2026-05-01 00:15:00,2026-05-01 09:15:00,76469.8,76578,76469.8,76513.57,34.07917,2608383.4907746
BTCUSDT,1777594800000,2026-05-01 00:20:00,2026-05-01 09:20:00,76513.57,76521.76,76474.12,76489.77,7.89406,603906.1399283
BTCUSDT,1777595100000,2026-05-01 00:25:00,2026-05-01 09:25:00,76489.77,76531.82,76489.77,76531.81,14.49667,1109282.1215184
BTCUSDT,1777595400000,2026-05-01 00:30:00,2026-05-01 09:30:00,76531.82,76560,76482.71,76486.15,126.20671,9657676.8803395
BTCUSDT,1777595700000,2026-05-01 00:35:00,2026-05-01 09:35:00,76486.14,76504,76458,76464.99,20.19431,1544414.2066448
BTCUSDT,1777596000000,2026-05-01 00:40:00,2026-05-01 09:40:00,76464.99,76529.96,76464.99,76528.37,56.9307,4355188.9448576
BTCUSDT,1777596300000,2026-05-01 00:45:00,2026-05-01 09:45:00,76528.37,76591,76490.14,76490.15,19.9465,1526576.0949521
BTCUSDT,1777596600000,2026-05-01 00:50:00,2026-05-01 09:50:00,76490.15,76492.55,76450.66,76461.6,13.40579,1025240.5024288
BTCUSDT,1777596900000,2026-05-01 00:55:00,2026-05-01 09:55:00,76461.59,76467.57,76402.91,76458.05,22.8662,1747772.0509381
BTCUSDT,1777597200000,2026-05-01 01:00:00,2026-05-01 10:00:00,76458.06,76485,76449.5,76465.69,16.96816,1297557.1879116
BTCUSDT,1777597500000,2026-05-01 01:05:00,2026-05-01 10:05:00,76465.69,76581.88,76465.69,76561.47,20.95279,1603680.0289895
BTCUSDT,1777597800000,2026-05-01 01:10:00,2026-05-01 10:10:00,76561.46,76589.34,76538.56,76564,28.65165,2193957.8909268
BTCUSDT,1777598100000,2026-05-01 01:15:00,2026-05-01 10:15:00,76564,76630,76564,76616.7,33.18804,2542682.248705
BTCUSDT,1777598400000,2026-05-01 01:20:00,2026-05-01 10:20:00,76616.7,76630,76572.1,76572.11,67.99962,5209019.0061913
BTCUSDT,1777598700000,2026-05-01 01:25:00,2026-05-01 10:25:00,76572.11,76572.11,76530.01,76536.81,6.36418,487123.9357549
BTCUSDT,1777599000000,2026-05-01 01:30:00,2026-05-01 10:30:00,76536.81,76571,76536.81,76571,21.68165,1659620.9460786
BTCUSDT,1777599300000,2026-05-01 01:35:00,2026-05-01 10:35:00,76570.99,76597.84,76570.99,76585.37,13.44858,1029955.9436859
BTCUSDT,1777599600000,2026-05-01 01:40:00,2026-05-01 10:40:00,76585.36,76640.64,76579.45,76618.08,167.39274,12823869.835839
BTCUSDT,1777599900000,2026-05-01 01:45:00,2026-05-01 10:45:00,76618.07,76737.55,76615.97,76692.63,53.86818,4130433.7792744
BTCUSDT,1777600200000,2026-05-01 01:50:00,2026-05-01 10:50:00,76692.63,76766,76686.02,76737.24,29.67475,2276775.463573
BTCUSDT,1777600500000,2026-05-01 01:55:00,2026-05-01 10:55:00,76737.25,76776.21,76657.81,76686.13,26.6552,2044870.2886893
BTCUSDT,1777600800000,2026-05-01 02:00:00,2026-05-01 11:00:00,76686.12,76703.29,76622.21,76678.86,49.41596,3788709.5316212
BTCUSDT,1777601100000,2026-05-01 02:05:00,2026-05-01 11:05:00,76678.86,76744.6,76639.73,76720.14,29.26038,2243675.8547784
BTCUSDT,1777601400000,2026-05-01 02:10:00,2026-05-01 11:10:00,76720.15,76720.15,76668.24,76674.82,13.16414,1009569.141761
BTCUSDT,1777601700000,2026-05-01 02:15:00,2026-05-01 11:15:00,76674.82,76729.7,76620.89,76620.9,16.28046,1248507.581368
BTCUSDT,1777602000000,2026-05-01 02:20:00,2026-05-01 11:20:00,76620.89,76632.61,76610.1,76627.74,20.23742,1550448.5879688
BTCUSDT,1777602300000,2026-05-01 02:25:00,2026-05-01 11:25:00,76627.74,76643.17,76627.74,76628.9,4.06099,311219.2239206
BTCUSDT,1777602600000,2026-05-01 02:30:00,2026-05-01 11:30:00,76628.9,76639.95,76564.58,76580.01,17.79088,1362524.8392168
BTCUSDT,1777602900000,2026-05-01 02:35:00,2026-05-01 11:35:00,76580,76638.78,76580,76618.03,6.90593,529109.4426964
BTCUSDT,1777603200000,2026-05-01 02:40:00,2026-05-01 11:40:00,76618.02,76618.02,76596.01,76596.02,3.58932,274957.2284211
BTCUSDT,1777603500000,2026-05-01 02:45:00,2026-05-01 11:45:00,76596.01,76599.99,76577.33,76594.29,17.318,1326309.0247806
BTCUSDT,1777603800000,2026-05-01 02:50:00,2026-05-01 11:50:00,76594.3,76615.01,76577.01,76577.02,11.17445,855955.5771904
BTCUSDT,1777604100000,2026-05-01 02:55:00,2026-05-01 11:55:00,76577.01,76592.55,76533.74,76592.54,15.25645,1167997.9314563
BTCUSDT,1777604400000,2026-05-01 03:00:00,2026-05-01 12:00:00,76592.54,76592.55,76555.06,76559.83,13.43356,1028567.7186066
BTCUSDT,1777604700000,2026-05-01 03:05:00,2026-05-01 12:05:00,76559.83,76669,76559.83,76662.35,14.51018,1111788.9389384
BTCUSDT,1777605000000,2026-05-01 03:10:00,2026-05-01 12:10:00,76662.34,76700.84,76662.34,76698.98,12.5833,964979.9351157
BTCUSDT,1777605300000,2026-05-01 03:15:00,2026-05-01 12:15:00,76698.97,77244.12,76698.97,77244.12,236.78257,18228894.9320429
BTCUSDT,1777605600000,2026-05-01 03:20:00,2026-05-01 12:20:00,77240.71,77453.74,77200,77321.34,403.05926,31180875.2428857
BTCUSDT,1777605900000,2026-05-01 03:25:00,2026-05-01 12:25:00,77321.34,77349.62,77186.17,77198.27,96.08024,7425062.5961639
BTCUSDT,1777606200000,2026-05-01 03:30:00,2026-05-01 12:30:00,77198.27,77262.85,77178.65,77230,156.35048,12071976.8986907
BTCUSDT,1777606500000,2026-05-01 03:35:00,2026-05-01 12:35:00,77230.01,77285.79,77134.47,77139.99,38.21193,2951256.6373969
BTCUSDT,1777606800000,2026-05-01 03:40:00,2026-05-01 12:40:00,77139.99,77180.14,77082.32,77158.4,27.59685,2128575.1863722
BTCUSDT,1777607100000,2026-05-01 03:45:00,2026-05-01 12:45:00,77158.4,77194.1,77148.72,77158.74,16.80885,1297109.0235766
BTCUSDT,1777607400000,2026-05-01 03:50:00,2026-05-01 12:50:00,77158.73,77208,77144.58,77149.56,18.27249,1410326.1049071
BTCUSDT,1777607700000,2026-05-01 03:55:00,2026-05-01 12:55:00,77149.57,77149.57,77072.09,77131.08,22.50942,1735790.555607
BTCUSDT,1777608000000,2026-05-01 04:00:00,2026-05-01 13:00:00,77131.08,77157.83,77068.18,77115.8,32.71736,2523345.326519
BTCUSDT,1777608300000,2026-05-01 04:05:00,2026-05-01 13:05:00,77115.79,77165.35,77108.96,77136.81,24.44573,1885787.1639359
BTCUSDT,1777608600000,2026-05-01 04:10:00,2026-05-01 13:10:00,77136.82,77176,77116.28,77116.28,27.1196,2092141.9695779
BTCUSDT,1777608900000,2026-05-01 04:15:00,2026-05-01 13:15:00,77116.28,77206.38,77116.28,77195.08,21.89356,1689617.8875111
BTCUSDT,1777609200000,2026-05-01 04:20:00,2026-05-01 13:20:00,77195.09,77195.09,77128.48,77165.15,41.27802,3184637.177817
BTCUSDT,1777609500000,2026-05-01 04:25:00,2026-05-01 13:25:00,77165.16,77181.09,76653.6,77012.35,680.30586,52381864.6696723
BTCUSDT,1777609800000,2026-05-01 04:30:00,2026-05-01 13:30:00,77012.35,77074.31,76997.11,77072.7,22.43003,1727949.9270962
BTCUSDT,1777610100000,2026-05-01 04:35:00,2026-05-01 13:35:00,77072.69,77083.98,77050.44,77072.71,15.22634,1173488.5214051
BTCUSDT,1777610400000,2026-05-01 04:40:00,2026-05-01 13:40:00,77072.71,77081.86,77007.38,77081.86,22.38954,1724969.5935164
BTCUSDT,1777610700000,2026-05-01 04:45:00,2026-05-01 13:45:00,77081.86,77081.86,77052.49,77055.33,13.07277,1007377.9789336
BTCUSDT,1777611000000,2026-05-01 04:50:00,2026-05-01 13:50:00,77055.32,77104.22,77038.48,77049.41,32.61529,2513801.0795488
BTCUSDT,1777611300000,2026-05-01 04:55:00,2026-05-01 13:55:00,77049.41,77063.86,77018.64,77042.44,62.26511,4796979.4009737
BTCUSDT,1777611600000,2026-05-01 05:00:00,2026-05-01 14:00:00,77042.44,77124.31,77033.91,77119.16,34.60165,2666498.8687146
BTCUSDT,1777611900000,2026-05-01 05:05:00,2026-05-01 14:05:00,77119.16,77184.96,77114.02,77155,30.95495,2388558.1695663
BTCUSDT,1777612200000,2026-05-01 05:10:00,2026-05-01 14:10:00,77155,77162.73,77140.26,77140.27,11.09981,856384.4994602
BTCUSDT,1777612500000,2026-05-01 05:15:00,2026-05-01 14:15:00,77140.27,77141.26,77054.65,77062.7,11.96163,922241.5593554
BTCUSDT,1777612800000,2026-05-01 05:20:00,2026-05-01 14:20:00,77062.69,77100,77062.69,77100,10.80405,832847.6211155
BTCUSDT,1777613100000,2026-05-01 05:25:00,2026-05-01 14:25:00,77099.99,77122.24,77079.96,77079.96,17.48139,1347902.9330017
