symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
BTCUSDT,1767225600008,2026-01-01 00:00:00,2026-01-01 09:00:00,0.0001,
BTCUSDT,1767254400002,2026-01-01 08:00:00,2026-01-01 17:00:00,0.0001,
BTCUSDT,1767283200001,2026-01-01 16:00:00,2026-01-02 01:00:00,0.00001711,
BTCUSDT,1767312000006,2026-01-02 00:00:00,2026-01-02 09:00:00,0.00005608,
BTCUSDT,1767340800007,2026-01-02 08:00:00,2026-01-02 17:00:00,0.00004219,
BTCUSDT,1767369600000,2026-01-02 16:00:00,2026-01-03 01:00:00,0.00004813,
BTCUSDT,1767398400001,2026-01-03 00:00:00,2026-01-03 09:00:00,0.0000311,
BTCUSDT,1767427200000,2026-01-03 08:00:00,2026-01-03 17:00:00,0.00001055,
BTCUSDT,1767456000000,2026-01-03 16:00:00,2026-01-04 01:00:00,0.00006938,
BTCUSDT,1767484800000,2026-01-04 00:00:00,2026-01-04 09:00:00,0.00009488,
BTCUSDT,1767513600000,2026-01-04 08:00:00,2026-01-04 17:00:00,0.00005813,
BTCUSDT,1767542400001,2026-01-04 16:00:00,2026-01-05 01:00:00,0.00004436,
BTCUSDT,1767571200000,2026-01-05 00:00:00,2026-01-05 09:00:00,0.00008893,
BTCUSDT,1767600000000,2026-01-05 08:00:00,2026-01-05 17:00:00,0.0000523,
BTCUSDT,1767628800000,2026-01-05 16:00:00,2026-01-06 01:00:00,0.00007723,
BTCUSDT,1767657600010,2026-01-06 00:00:00,2026-01-06 09:00:00,-0.00001376,
BTCUSDT,1767686400000,2026-01-06 08:00:00,2026-01-06 17:00:00,0.00002816,
BTCUSDT,1767715200000,2026-01-06 16:00:00,2026-01-07 01:00:00,0.00002691,
BTCUSDT,1767744000001,2026-01-07 00:00:00,2026-01-07 09:00:00,0.00006582,
BTCUSDT,1767772800001,2026-01-07 08:00:00,2026-01-07 17:00:00,0.0001,
BTCUSDT,1767801600001,2026-01-07 16:00:00,2026-01-08 01:00:00,0.00002885,
BTCUSDT,1767830400001,2026-01-08 00:00:00,2026-01-08 09:00:00,0.00008693,
BTCUSDT,1767859200000,2026-01-08 08:00:00,2026-01-08 17:00:00,0.0001,
BTCUSDT,1767888000000,2026-01-08 16:00:00,2026-01-09 01:00:00,0.00006436,
BTCUSDT,1767916800003,2026-01-09 00:00:00,2026-01-09 09:00:00,-0.00002813,
BTCUSDT,1767945600000,2026-01-09 08:00:00,2026-01-09 17:00:00,0.00007258,
BTCUSDT,1767974400001,2026-01-09 16:00:00,2026-01-10 01:00:00,0.00000218,
BTCUSDT,1768003200000,2026-01-10 00:00:00,2026-01-10 09:00:00,0.00005643,
BTCUSDT,1768032000002,2026-01-10 08:00:00,2026-01-10 17:00:00,0.00007657,
BTCUSDT,1768060800001,2026-01-10 16:00:00,2026-01-11 01:00:00,0.00006235,
BTCUSDT,1768089600003,2026-01-11 00:00:00,2026-01-11 09:00:00,0.00008744,
BTCUSDT,1768118400006,2026-01-11 08:00:00,2026-01-11 17:00:00,0.0000467,
BTCUSDT,1768147200000,2026-01-11 16:00:00,2026-01-12 01:00:00,0.00001667,
BTCUSDT,1768176000005,2026-01-12 00:00:00,2026-01-12 09:00:00,0.00001813,
BTCUSDT,1768204800000,2026-01-12 08:00:00,2026-01-12 17:00:00,0.00002902,
BTCUSDT,1768233600000,2026-01-12 16:00:00,2026-01-13 01:00:00,0.0000465,
BTCUSDT,1768262400007,2026-01-13 00:00:00,2026-01-13 09:00:00,0.00002245,
