symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
BTCUSDT,1754006400001,2025-08-01 00:00:00,2025-08-01 09:00:00,-0.00001408,
BTCUSDT,1754035200003,2025-08-01 08:00:00,2025-08-01 17:00:00,0.00001549,
BTCUSDT,1754064000000,2025-08-01 16:00:00,2025-08-02 01:00:00,0.00005681,
BTCUSDT,1754092800004,2025-08-02 00:00:00,2025-08-02 09:00:00,0.0000481,
BTCUSDT,1754121600000,2025-08-02 08:00:00,2025-08-02 17:00:00,0.00000894,
BTCUSDT,1754150400000,2025-08-02 16:00:00,2025-08-03 01:00:00,0.00004437,
BTCUSDT,1754179200000,2025-08-03 00:00:00,2025-08-03 09:00:00,0.00005633,
BTCUSDT,1754208000000,2025-08-03 08:00:00,2025-08-03 17:00:00,0.00004533,
BTCUSDT,1754236800003,2025-08-03 16:00:00,2025-08-04 01:00:00,0.00007504,
BTCUSDT,1754265600004,2025-08-04 00:00:00,2025-08-04 09:00:00,0.00004188,
BTCUSDT,1754294400000,2025-08-04 08:00:00,2025-08-04 17:00:00,0.00005719,
BTCUSDT,1754323200002,2025-08-04 16:00:00,2025-08-05 01:00:00,0.00003912,
BTCUSDT,1754352000000,2025-08-05 00:00:00,2025-08-05 09:00:00,0.00007101,
BTCUSDT,1754380800000,2025-08-05 08:00:00,2025-08-05 17:00:00,0.00008589,
BTCUSDT,1754409600000,2025-08-05 16:00:00,2025-08-06 01:00:00,0.00004784,
BTCUSDT,1754438400005,2025-08-06 00:00:00,2025-08-06 09:00:00,0.00005172,
BTCUSDT,1754467200000,2025-08-06 08:00:00,2025-08-06 17:00:00,0.00009275,
BTCUSDT,1754496000000,2025-08-06 16:00:00,2025-08-07 01:00:00,0.00008288,
BTCUSDT,1754524800003,2025-08-07 00:00:00,2025-08-07 09:00:00,0.00004843,
BTCUSDT,1754553600002,2025-08-07 08:00:00,2025-08-07 17:00:00,0.00007574,
BTCUSDT,1754582400002,2025-08-07 16:00:00,2025-08-08 01:00:00,0.00006275,
BTCUSDT,1754611200002,2025-08-08 00:00:00,2025-08-08 09:00:00,0.00002403,
BTCUSDT,1754640000004,2025-08-08 08:00:00,2025-08-08 17:00:00,0.00001729,
BTCUSDT,1754668800000,2025-08-08 16:00:00,2025-08-09 01:00:00,0.00007973,
BTCUSDT,1754697600005,2025-08-09 00:00:00,2025-08-09 09:00:00,0.00008835,
BTCUSDT,1754726400000,2025-08-09 08:00:00,2025-08-09 17:00:00,0.00009087,
BTCUSDT,1754755200007,2025-08-09 16:00:00,2025-08-10 01:00:00,0.00005151,
BTCUSDT,1754784000003,2025-08-10 00:00:00,2025-08-10 09:00:00,0.00009849,
