symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
BTCUSDT,1751328000000,2025-07-01 00:00:00,2025-07-01 09:00:00,107087.3,107114.1,107061.7,107084.8,246.416,26387280.9309,4778,124.297,13310200.2954,76425.99,8185783816.79351902,2.178,-43.708,-42.619,-44.797,0.74496416,1.510635,0.60374644,1.721549
BTCUSDT,1751328300000,2025-07-01 00:05:00,2025-07-01 09:05:00,107084.8,107197.3,107036.7,107197.3,180.109,19291381.6861,5279,119.467,12796514.4671,76382.282,8179458942.49950981,58.825,-6.276,23.1365,-35.6885,0.7447252,1.511341,0.6039671,1.016411
BTCUSDT,1751328600000,2025-07-01 00:10:00,2025-07-01 09:10:00,107197.3,107314.3,107160,107277.5,336.639,36101468.283,6823,230.694,24738034.5629,76376.006,8187179426.37419987,124.749,7.515,69.8895,-54.8595,0.74454557,1.510616,0.60358714,1.970333
BTCUSDT,1751328900000,2025-07-01 00:15:00,2025-07-01 09:15:00,107277.5,107390.6,107274.5,107374,683.144,73338035.0077,7952,376.599,40427127.9703,76383.521,8194233174.07750034,70.054,109.951,144.978,74.924,0.7449553,1.511733,0.60556558,2.177068
BTCUSDT,1751329200000,2025-07-01 00:20:00,2025-07-01 09:20:00,107374,107408.2,107207.8,107207.8,451.331,48452634.5089,5960,87.012,9342336.5544,76493.472,8213432496.73311615,-277.307,109.732,-28.9215,248.3855,0.74306796,1.509662,0.60560748,1.228734
BTCUSDT,1751329500000,2025-07-01 00:25:00,2025-07-01 09:25:00,107207.8,107207.9,107095.1,107111.4,519.479,55647560.9881,6614,206.898,22160966.3932,76603.204,8212460973.79119968,-105.683,-156.267,-209.1085,-103.4255,0.74083981,1.505519,0.60413551,0.238902
BTCUSDT,1751329800000,2025-07-01 00:30:00,2025-07-01 09:30:00,107111.4,107114.5,106972.9,107098.6,439.013,46984991.7712,8999,191.912,20539108.679,76446.937,8188746321.27340317,-55.189,-2.962,-30.5565,24.6325,0.74329233,1.510838,0.60567568,0.661786
BTCUSDT,1751330100000,2025-07-01 00:35:00,2025-07-01 09:35:00,107098.6,107218.4,107098.6,107153.9,216.063,23155299.3255,6725,106.745,11439072.7718,76443.975,8186217106.00500011,-2.573,-7.881,-9.1675,-6.5945,0.74315977,1.509512,0.60490137,0.775808
BTCUSDT,1751330400000,2025-07-01 00:40:00,2025-07-01 09:40:00,107153.9,107250,107132.9,107240.2,141.656,15184535.8464,4076,71.486,7663241.1661,76436.094,8191370896.25914478,1.316,30.133,30.791,29.475,0.74197649,1.508655,0.60347921,0.976344
BTCUSDT,1751330700000,2025-07-01 00:45:00,2025-07-01 09:45:00,107240.2,107302.1,107233,107260,133.289,14299791.4879,3385,69.687,7476266.2666,76466.227,8200245830.10270023,6.085,21.141,24.1835,18.0985,0.74239888,1.509523,0.60390673,1.018873
BTCUSDT,1751331000000,2025-07-01 00:50:00,2025-07-01 09:50:00,107260.1,107342.9,107254.6,107300.9,112.774,12100011.7321,3410,58.147,6238875.5909,76487.368,8204035091.68000031,3.52,-4.332,-2.572,-6.092,0.74229229,1.509956,0.60382559,1.095643
BTCUSDT,1751331300000,2025-07-01 00:55:00,2025-07-01 09:55:00,107300.9,107327.9,107285.8,107327.8,65.659,7045167.6617,2058,34.877,3742388.3576,76483.036,8206643724.15488529,4.095,1.369,3.4165,-0.6785,0.74210571,1.510268,0.60440985,1.064448
BTCUSDT,1751331600000,2025-07-01 01:00:00,2025-07-01 10:00:00,107327.9,107366,107239.8,107307.5,398.502,42763950.089,6833,117.054,12562644.1013,76484.405,8208910571.39949989,-164.394,-24.851,-107.048,57.346,0.74188559,1.510396,0.60457991,1.133135
BTCUSDT,1751331900000,2025-07-01 01:05:00,2025-07-01 10:05:00,107307.6,107400,107307.6,107368.3,227.404,24414826.1196,5099,150.49,16157151.7345,76459.554,8204691236.81040001,73.576,21.721,58.509,-15.067,0.74277781,1.50803,0.60517278,0.414914
BTCUSDT,1751332200000,2025-07-01 01:10:00,2025-07-01 10:10:00,107368.3,107450,107318.9,107432.4,207.52,22283455.6915,4546,126.133,13545194.628,76481.275,8211988270.09609985,44.746,8.335,30.708,-14.038,0.7424419,1.507565,0.60594169,1.956167
BTCUSDT,1751332500000,2025-07-01 01:15:00,2025-07-01 10:15:00,107432.4,107432.4,107372.2,107430.8,145.931,15673726.4176,3618,68.689,7377500.3525,76489.61,8218415437.90460014,-8.553,-5.63,-9.9065,-1.3535,0.74206601,1.508611,0.60613718,1.55004
BTCUSDT,1751332800000,2025-07-01 01:20:00,2025-07-01 10:20:00,107430.8,107499.9,107405,107450,193.323,20774227.4191,4179,144.618,15540531.0881,76483.98,8216475113.05200005,95.913,-2.639,45.3175,-50.5955,0.74190815,1.507282,0.60585954,0.88961
BTCUSDT,1751333100000,2025-07-01 01:25:00,2025-07-01 10:25:00,107449.9,107449.9,107331.3,107359.9,115.999,12457398.4433,3043,40.717,4372470.0701,76481.341,8217912442.31589985,-34.565,7.026,-10.2565,24.3085,0.741544,1.508733,0.60589373,2.969322
BTCUSDT,1751333400000,2025-07-01 01:30:00,2025-07-01 10:30:00,107360,107440,107300,107440,123.834,13292613.2832,3504,54.104,5808384.1798,76488.367,8211783432.2833004,-15.626,-2.865,-10.678,4.948,0.74069526,1.507223,0.60485333,0.540624
BTCUSDT,1751333700000,2025-07-01 01:35:00,2025-07-01 10:35:00,107440,107473.1,107340.1,107343.3,117.811,12653565.9186,3406,61.09,6561405.6687,76485.502,8215674900.22959995,4.369,7.542,9.7265,5.3575,0.7397127,1.506756,0.60376208,0.774835
BTCUSDT,1751334000000,2025-07-01 01:40:00,2025-07-01 10:40:00,107343.3,107343.4,107253.4,107278.6,122.149,13104497.8899,3190,39.205,4205700.3039,76493.044,8211015770.00520039,-43.739,4.057,-17.8125,25.9265,0.73969792,1.506822,0.60382569,1.07706
BTCUSDT,1751334300000,2025-07-01 01:45:00,2025-07-01 10:45:00,107278.7,107336.5,107278.6,107294.8,110.249,11829975.9654,2777,64.834,6956843.3998,76497.101,8206915788.84352684,19.419,12.388,22.0975,2.6785,0.73974573,1.506391,0.60355368,0.472651
BTCUSDT,1751334600000,2025-07-01 01:50:00,2025-07-01 10:50:00,107294.8,107294.9,107133.3,107133.3,238.699,25583790.7355,4861,81.17,8698493.0982,76509.489,8209245755.50685406,-76.359,14.011,-24.1685,52.1905,0.73909368,1.506483,0.60305421,1.427592
BTCUSDT,1751334900000,2025-07-01 01:55:00,2025-07-01 10:55:00,107133.4,107207,107119.2,107171.8,170.375,18259016.1393,3584,81.057,8686820.9709,76523.5,8198541932.44054985,-8.261,24.191,20.0605,28.3215,0.73947519,1.504511,0.60257085,0.515152
BTCUSDT,1751335200000,2025-07-01 02:00:00,2025-07-01 11:00:00,107171.7,107190.3,107128.8,107189.3,213.861,22916615.4133,4104,97.955,10496693.5468,76547.691,8203753830.31379986,-17.951,-11.066,-20.0415,-2.0905,0.73940342,1.504772,0.60263508,0.899444
BTCUSDT,1751335500000,2025-07-01 02:05:00,2025-07-01 11:05:00,107189.2,107254.6,107183.9,107210,106.152,11382624.8346,3379,73.081,7836275.9397,76536.625,8203976141.07499981,40.01,-24.231,-4.226,-44.236,0.73979031,1.505418,0.60270208,0.845034
BTCUSDT,1751335800000,2025-07-01 02:10:00,2025-07-01 11:10:00,107210.1,107266.2,107194.7,107233,85.009,9114923.3295,2561,51.057,5474314.0406,76512.394,8203820153.29818726,17.105,7.98,16.5325,-0.5725,0.74036794,1.50651,0.60352813,2.209674
BTCUSDT,1751336100000,2025-07-01 02:15:00,2025-07-01 11:15:00,107232.9,107288,107175.2,107254.9,135.71,14550756.6629,3631,97.639,10469001.3428,76520.374,8205509265.1420002,59.568,4.95,34.734,-24.834,0.74041653,1.506792,0.6036843,1.503637
BTCUSDT,1751336400000,2025-07-01 02:20:00,2025-07-01 11:20:00,107254.8,107266,107219.6,107265.9,86.138,9238135.8657,2058,64.158,6880763.3997,76525.324,8209446812.3298254,42.178,-15.979,5.11,-37.068,0.7407799,1.508858,0.60378385,2.564828
BTCUSDT,1751336700000,2025-07-01 02:25:00,2025-07-01 11:25:00,107266,107290,107256.2,107281.6,77.268,8288870.4498,2220,56.44,6054508.4697,76509.345,8206851400.77000046,35.612,-9.441,8.365,-27.247,0.74073839,1.50942,0.60383902,2.997854
BTCUSDT,1751337000000,2025-07-01 02:30:00,2025-07-01 11:30:00,107281.6,107365.8,107276.4,107323.6,333.519,35796990.3312,4881,221.406,23762759.9438,76499.904,8207032100.96640015,109.293,-68.82,-14.1735,-123.4665,0.70791879,1.490405,0.60368553,2.709726
BTCUSDT,1751337300000,2025-07-01 02:35:00,2025-07-01 11:35:00,107324.3,107329.4,107202.8,107244.4,111.848,11997032.9684,3742,41.888,4492643.4188,76431.084,8202538076.22959995,-28.072,-0.144,-14.18,13.892,0.70713275,1.489886,0.60379377,1.973938
BTCUSDT,1751337600000,2025-07-01 02:40:00,2025-07-01 11:40:00,107244.4,107244.4,107198.8,107220.5,76.085,8157903.6514,2208,33.006,3538875.3955,76430.94,8196797944.82999992,-10.073,2.22,-2.8165,7.2565,0.70747035,1.490152,0.6036967,0.598554
BTCUSDT,1751337900000,2025-07-01 02:45:00,2025-07-01 11:45:00,107220.6,107220.6,107104.2,107107.1,196.402,21043410.4273,4558,74.369,7967492.4415,76433.16,8195215980.4441328,-47.664,9.205,-14.627,33.037,0.70734664,1.490619,0.60325401,0.766151
BTCUSDT,1751338200000,2025-07-01 02:50:00,2025-07-01 11:50:00,107107,107107.1,107038.4,107047.9,249.825,26748728.267,5053,110.192,11798058.7391,76442.365,8187619225.67702198,-29.441,30.53,15.8095,45.2505,0.70763851,1.491111,0.60304753,0.609326
BTCUSDT,1751338500000,2025-07-01 02:55:00,2025-07-01 11:55:00,107047.8,107094.2,107047.8,107050.1,120.155,12864964.1439,3016,70.754,7575566.951,76472.895,8186260473.99524593,21.353,19.365,30.0415,8.6885,0.71023084,1.492083,0.60391741,0.789134
BTCUSDT,1751338800000,2025-07-01 03:00:00,2025-07-01 12:00:00,107050,107072,107028,107062.6,231.239,24753687.1783,4542,148.875,15936589.8599,76492.26,8188519738.33745003,66.511,14.408,47.6635,-18.8475,0.71080266,1.492696,0.60454013,1.432849
BTCUSDT,1751339100000,2025-07-01 03:05:00,2025-07-01 12:05:00,107062.6,107120.6,107040,107074.7,239.805,25679863.9086,4309,118.512,12690860.322,76506.668,8191123698.06867218,-2.781,31.022,29.6315,32.4125,0.70948625,1.493508,0.60388773,1.830977
BTCUSDT,1751339400000,2025-07-01 03:10:00,2025-07-01 12:10:00,107074.7,107080.1,107033,107059.1,143.028,15312149.8934,3328,69.552,7446019.9165,76537.69,8195544496.72661781,-3.924,-24.719,-26.681,-22.757,0.70984959,1.495925,0.60453428,0.977587
BTCUSDT,1751339700000,2025-07-01 03:15:00,2025-07-01 12:15:00,107059,107126.2,107022,107126.2,244.105,26133698.9661,4008,87.016,9317100.0713,76512.971,8191409813.58609962,-70.073,-14.116,-49.1525,20.9205,0.71006085,1.495748,0.60472799,0.916586
BTCUSDT,1751340000000,2025-07-01 03:20:00,2025-07-01 12:20:00,107126.2,107155,107070.3,107145,294.668,31564221.2469,4138,85.305,9137651.8909,76498.855,8195031640.5010004,-124.058,-66.393,-128.422,-4.364,0.71177494,1.494244,0.60749857,0.55472
BTCUSDT,1751340300000,2025-07-01 03:25:00,2025-07-01 12:25:00,107145,107172.4,107132.1,107169,83.589,8957343.9421,1972,57.052,6113580.3445,76432.462,8189428102.42965889,30.515,0.166,15.4235,-15.0915,0.7132911,1.492246,0.60903966,0.407448
BTCUSDT,1751340600000,2025-07-01 03:30:00,2025-07-01 12:30:00,107168.9,107169,107113,107113.1,90.867,9735197.41,1993,18.525,1984885.2478,76432.628,8191200666.86919975,-53.817,-3.547,-30.4555,23.3615,0.71368127,1.492632,0.60971924,2.151971
BTCUSDT,1751340900000,2025-07-01 03:35:00,2025-07-01 12:35:00,107113,107143.3,107105.2,107143.2,86.09,9221950.9765,1852,51.873,5556671.3625,76429.081,8186581679.08808994,17.656,-17.698,-8.87,-26.526,0.71375058,1.492383,0.60956128,0.256104
BTCUSDT,1751341200000,2025-07-01 03:40:00,2025-07-01 12:40:00,107143.2,107143.3,107105.7,107105.7,98.017,10499804.2483,2167,42.574,4560538.1632,76411.383,8186960091.04559994,-12.869,4.256,-2.1785,10.6905,0.71368707,1.492426,0.60952337,1.515985
BTCUSDT,1751341500000,2025-07-01 03:45:00,2025-07-01 12:45:00,107105.6,107105.7,107058.2,107077.1,133.779,14324925.0592,3294,58.713,6286844.0641,76415.639,8185421644.32689953,-16.353,-3.001,-11.1775,5.1755,0.71378543,1.492052,0.60964739,0.767158
BTCUSDT,1751341800000,2025-07-01 03:50:00,2025-07-01 12:50:00,107077.1,107153.8,107067.2,107146.4,114.956,12313907.8342,2156,72.931,7812363.9338,76412.638,8182043680.38980007,30.906,14.839,30.292,-0.614,0.71322786,1.492238,0.60916747,0.78231
BTCUSDT,1751342100000,2025-07-01 03:55:00,2025-07-01 12:55:00,107146.4,107176.1,107143.1,107149.4,83.055,8900136.6915,2190,40.832,4375565.0465,76427.477,8189566317.96513081,-1.391,-1.574,-2.2695,-0.8785,0.71364105,1.492154,0.60965417,1.735485
BTCUSDT,1751342400000,2025-07-01 04:00:00,2025-07-01 13:00:00,107149.4,107163,107145.1,107155.1,102.763,11011447.0747,2462,58.778,6298202.4749,76425.903,8189477245.95375347,14.793,-4.512,2.8845,-11.9085,0.71460365,1.492341,0.61072287,0.966542
BTCUSDT,1751342700000,2025-07-01 04:05:00,2025-07-01 13:05:00,107155.2,107164.5,107145.2,107150,84.543,9059087.8029,2275,34.452,3691618.655,76421.391,8188949436.88319969,-15.639,-21.435,-29.2545,-13.6155,0.71413534,1.492194,0.61109986,1.336277
BTCUSDT,1751343000000,2025-07-01 04:10:00,2025-07-01 13:10:00,107149.9,107150,107133.9,107144.5,72.336,7750301.2082,1728,18.164,1946122.0562,76399.956,8186333096.26378345,-36.008,-2.544,-20.548,15.46,0.71406307,1.492372,0.61099091,0.687776
BTCUSDT,1751343300000,2025-07-01 04:15:00,2025-07-01 13:15:00,107144.5,107144.5,107025,107048,260.298,27872466.2092,3726,44.01,4711640.2863,76397.412,8185606067.3537941,-172.278,42.569,-43.57,128.708,0.71386365,1.49117,0.6107348,0.335297
BTCUSDT,1751343600000,2025-07-01 04:20:00,2025-07-01 13:20:00,107048,107142,107040,107113.5,256.704,27492428.6063,4212,146.502,15688561.0069,76439.981,8182761934.00011921,36.3,-9.372,8.778,-27.522,0.71346519,1.490496,0.60991669,0.20277
BTCUSDT,1751343900000,2025-07-01 04:25:00,2025-07-01 13:25:00,107113.4,107113.4,107026.2,107035.7,128.894,13797316.7526,2747,45.69,4890515.4776,76430.609,8186750037.12150002,-37.514,2.19,-16.567,20.947,0.71352576,1.489554,0.60998281,1.329103
BTCUSDT,1751344200000,2025-07-01 04:30:00,2025-07-01 13:30:00,107035.6,107059,107022,107058.9,160.201,17146690.9347,2776,63.441,6790250.2694,76432.799,8181038143.92430019,-33.319,-2.724,-19.3835,13.9355,0.71370193,1.488705,0.60990789,0.549071
BTCUSDT,1751344500000,2025-07-01 04:35:00,2025-07-01 13:35:00,107059,107059,107026.3,107042.2,118.312,12663696.0343,2599,68.285,7308848.7045,76430.075,8181786027.69750023,18.258,9.673,18.802,0.544,0.71320572,1.48795,0.60920395,0.655676
BTCUSDT,1751344800000,2025-07-01 04:40:00,2025-07-01 13:40:00,107042.2,107042.2,107000,107000,175.847,18819325.7646,3177,37.359,3998215.3075,76439.748,8182278793.36559963,-101.129,25.335,-25.2295,75.8995,0.71512016,1.488883,0.61265007,1.364822
BTCUSDT,1751345100000,2025-07-01 04:45:00,2025-07-01 13:45:00,107000.1,107000.1,106880,106911.4,484.84,51843246.8751,8418,162.853,17412032.6576,76465.083,8181763881,-159.134,-45.709,-125.276,33.858,0.7156946,1.488906,0.61244151,0.269765
BTCUSDT,1751345400000,2025-07-01 04:50:00,2025-07-01 13:50:00,106911.4,106915.8,106822.2,106851.1,609.687,65144819.2523,8023,242.12,25869016.5886,76419.374,8170475237.84714317,-125.447,-19.55,-82.2735,43.1735,0.71514845,1.488755,0.60968097,0.509704
BTCUSDT,1751345700000,2025-07-01 04:55:00,2025-07-01 13:55:00,106851.2,106855.2,106809.3,106836.3,716.707,76571708.0812,6901,152.256,16266853.9318,76399.824,8163738153.08320904,-412.195,-69.264,-275.3615,136.8335,0.7145803,1.485004,0.60775475,0.65865
BTCUSDT,1751346000000,2025-07-01 05:00:00,2025-07-01 14:00:00,106836.3,106890.2,106823.4,106866.6,339.452,36276444.9614,6368,200.755,21454374.3617,76330.56,8154874607.32800007,62.058,-35.436,-4.407,-66.465,0.71592954,1.492187,0.60865542,0.269731
BTCUSDT,1751346300000,2025-07-01 05:05:00,2025-07-01 14:05:00,106866.5,106880,106805,106805,197.427,21093448.3906,4620,85.931,9181061.9207,76295.124,8153392868.9460001,-25.565,-24.771,-37.5535,-11.9885,0.71846076,1.493576,0.611556,1.447772
BTCUSDT,1751346600000,2025-07-01 05:10:00,2025-07-01 14:10:00,106805,106811.8,106711.4,106745.7,821.776,87733245.99079999,10440,214.671,22915510.4513,76270.353,8146952782.95924187,-392.434,58.364,-137.853,254.581,0.71904559,1.494272,0.61160109,0.77515
BTCUSDT,1751346900000,2025-07-01 05:15:00,2025-07-01 14:15:00,106745.7,106800,106744.2,106779.8,338.56,36149114.1168,5604,205.581,21950644.174,76328.717,8147754693.39519978,72.602,-17.873,18.428,-54.174,0.71967824,1.495923,0.61012036,0.353566
BTCUSDT,1751347200000,2025-07-01 05:20:00,2025-07-01 14:20:00,106780,106780,106717.9,106719.1,269.556,28772716.5914,4385,99.337,10603185.3343,76310.844,8147953008.58080006,-70.882,-25.366,-60.807,10.075,0.72100148,1.496699,0.61231292,1.545829
BTCUSDT,1751347500000,2025-07-01 05:25:00,2025-07-01 14:25:00,106719,106719.1,106691.1,106703.1,421.213,44944621.8393,6392,170.507,18193830.6268,76285.478,8141186212.15999985,-80.199,-36.299,-76.3985,3.8005,0.72217147,1.498634,0.61281969,0.583664
BTCUSDT,1751347800000,2025-07-01 05:30:00,2025-07-01 14:30:00,106703.1,106860.4,106695,106782.6,403.421,43077115.9802,7740,279.767,29873430.0826,76249.179,8136328275.06169987,156.113,11.042,89.0985,-67.0145,0.72077685,1.49868,0.60853364,0.679351
BTCUSDT,1751348100000,2025-07-01 05:35:00,2025-07-01 14:35:00,106782.6,106804.5,106691,106749.5,299.468,31967007.3116,5908,142.886,15252980.7423,76260.221,8143653602.08170033,-13.696,-5.465,-12.313,1.383,0.7228063,1.500351,0.61174923,2.262507
BTCUSDT,1751348400000,2025-07-01 05:40:00,2025-07-01 14:40:00,106749.5,106790.3,106736.5,106790.3,171.922,18354917.8833,3823,99.046,10574429.0996,76254.756,8140167357.58148479,26.17,32.574,45.659,19.489,0.72440672,1.501753,0.61340363,0.912604
BTCUSDT,1751348700000,2025-07-01 05:45:00,2025-07-01 14:45:00,106790.3,106875.7,106727.1,106862.9,248.142,26503418.1491,5397,158.505,16929326.8144,76287.33,8146441707.57900047,68.868,-1.105,33.329,-35.539,0.72589546,1.501208,0.61487774,1.360898
BTCUSDT,1751349000000,2025-07-01 05:50:00,2025-07-01 14:50:00,106862.9,106920.6,106816,106875.2,334.712,35773743.924,5165,224.182,23960295.0976,76286.225,8152808736.05522537,113.652,-3.696,53.13,-60.522,0.7287323,1.50182,0.61827893,1.768737
BTCUSDT,1751349300000,2025-07-01 05:55:00,2025-07-01 14:55:00,106875.2,106912.8,106855,106891.1,166.245,17769320.8025,3211,90.034,9622985.5843,76282.529,8153438339.51226425,13.823,3.084,9.9955,-3.8275,0.73117467,1.502223,0.62095477,2.028222
BTCUSDT,1751349600000,2025-07-01 06:00:00,2025-07-01 15:00:00,106891,106891.1,106803.3,106834.2,273.031,29171753.9067,5393,133.034,14213852.5355,76285.613,8154253087.74429989,-6.963,43.785,40.3035,47.2665,0.7330648,1.502169,0.62302754,1.172929
BTCUSDT,1751349900000,2025-07-01 06:05:00,2025-07-01 15:05:00,106834.2,106838.9,106688,106750,538.565,57490200.889,7049,141.591,15117621.9276,76329.398,8155080537.30723,-255.383,-87.329,-215.0205,40.3625,0.73333061,1.501531,0.62352245,0.950149
BTCUSDT,1751350200000,2025-07-01 06:10:00,2025-07-01 15:10:00,106750,106754.2,106730.7,106730.8,112.464,12004724.329,2803,52.327,5585569.1307,76242.069,8139073141.63296127,-7.81,5.162,1.257,9.067,0.73574016,1.497993,0.62531575,0.356778
BTCUSDT,1751350500000,2025-07-01 06:15:00,2025-07-01 15:15:00,106730.7,106760.6,106705.8,106737,144.644,15438165.8388,3573,95.371,10179177.6026,76247.231,8138460327.48811626,46.098,3.8,26.849,-19.249,0.73610088,1.498181,0.62571817,0.870141
BTCUSDT,1751350800000,2025-07-01 06:20:00,2025-07-01 15:20:00,106737,106800,106732.8,106768.3,186.593,19920650.6238,3536,124.59,13300754.5451,76251.031,8139408323.15350151,62.587,4.46,35.7535,-26.8335,0.73740205,1.499705,0.62627412,1.935577
BTCUSDT,1751351100000,2025-07-01 06:25:00,2025-07-01 15:25:00,106768.2,106816.3,106720,106720.1,148.113,15813849.3393,3279,75.091,8017738.359,76255.491,8142078416.21708965,2.069,-3.17,-2.1355,-4.2045,0.73962365,1.502045,0.62845667,2.009209
