symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
BTCUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,68241.4,68241.5,68072.5,68166,610.896,41630454.3738,18422,214.815,14638541.8161,89212.452,6087857724.47999954,-181.266,-10.084,-100.717,80.549,1.68243552,0.868336,1.62935896,0.574327
BTCUSDT,1775001900000,2026-04-01 00:05:00,2026-04-01 09:05:00,68166,68188.8,68100,68125.8,208.536,14212238.6953,9803,82.199,5601725.1519,89202.368,6079801476.72319984,-44.138,20.707,-1.362,42.776,1.68216328,0.86654,1.62957409,0.533516
BTCUSDT,1775002200000,2026-04-01 00:10:00,2026-04-01 09:10:00,68125.8,68125.9,67975.3,68004.7,672.692,45768698.4231,17572,244.575,16638978.1742,89223.075,6078806974.50252438,-183.542,36.252,-55.519,128.023,1.67873075,0.866568,1.62650903,0.647956
BTCUSDT,1775002500000,2026-04-01 00:15:00,2026-04-01 09:15:00,68004.6,68177.9,68004.6,68096.9,421.899,28731166.143,13125,178.801,12176233.2402,89259.327,6069393235.81709957,-64.297,41.446,9.2975,73.5945,1.66887354,0.864969,1.61479102,0.571775
BTCUSDT,1775002800000,2026-04-01 00:20:00,2026-04-01 09:20:00,68096.9,68150,67883.2,67935.1,718.705,48857602.1643,19355,261.705,17788962.7084,89300.773,6081105808.90369987,-195.295,23.054,-74.5935,120.7015,1.66524373,0.865495,1.61182069,0.726783
BTCUSDT,1775003100000,2026-04-01 00:25:00,2026-04-01 09:25:00,67935.2,67964.4,67863.3,67964.3,572.64,38889805.5666,16343,211.031,14331329.4157,89323.827,6068497168.36513805,-150.578,103.41,28.121,178.699,1.65738407,0.86606,1.60103047,0.575129
BTCUSDT,1775003400000,2026-04-01 00:30:00,2026-04-01 09:30:00,67964.3,67996.5,67808.1,67888.3,583.432,39607124.6383,16020,212.281,14411535.4212,89427.237,6077242515.7038002,-158.87,58.277,-21.158,137.712,1.65105081,0.866648,1.59278088,0.571447
BTCUSDT,1775003700000,2026-04-01 00:35:00,2026-04-01 09:35:00,67888.4,67958.5,67888,67944,272.022,18477148.2525,10160,132.271,8984293.395,89485.514,6075198391.11419964,-7.48,27.985,24.245,31.725,1.64907996,0.866645,1.58818231,0.57397
BTCUSDT,1775004000000,2026-04-01 00:40:00,2026-04-01 09:40:00,67944.1,68031.7,67935.1,68031.2,271.776,18474833.4109,9244,138.495,9415654.366,89513.499,6081573976.1097002,5.214,18.785,21.392,16.178,1.64897147,0.867297,1.58666601,0.918353
BTCUSDT,1775004300000,2026-04-01 00:45:00,2026-04-01 09:45:00,68031.2,68087.9,67989.8,68077.9,371.655,25286012.32,9208,258.122,17562233.4129,89532.284,6090988719.26080036,144.589,33.413,105.7075,-38.8815,1.65058556,0.866961,1.58902764,1.032232
