symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
SOLUSDT,1767225600000,2026-01-01 00:00:00,2026-01-01 09:00:00,124.58,124.78,124.52,124.78,37593.76,4686455.3525,3756,27074.61,3375170.8689,8914568,1112335669.27718449,16555.46,11974.69,20252.42,3696.96,4.80701754,2.164306,4.26972454,2.333473
SOLUSDT,1767225900000,2026-01-01 00:05:00,2026-01-01 09:05:00,124.78,124.95,124.78,124.94,38696.07,4832461.7459,4424,18841.71,2352949.6384,8926542.69,1115251553.34217763,-1012.65,-269.71,-776.035,236.615,4.81171203,2.159342,4.28765154,0.903891
SOLUSDT,1767226200000,2026-01-01 00:10:00,2026-01-01 09:10:00,124.94,124.95,124.8,124.82,18873.45,2357027.0298,2525,8711.82,1087979.53,8926272.98,1114091010.87430239,-1449.81,1632.36,907.455,2357.265,4.81719542,2.157669,4.29357683,0.790963
SOLUSDT,1767226500000,2026-01-01 00:15:00,2026-01-01 09:15:00,124.82,124.88,124.72,124.87,22922.66,2860950.5988,2631,11614.3,1449677.2904,8927905.34,1114827539.80579996,305.94,3293.24,3446.21,3140.27,4.82984757,2.156982,4.30010014,0.984285
SOLUSDT,1767226800000,2026-01-01 00:20:00,2026-01-01 09:20:00,124.86,125.07,124.86,124.93,29601.61,3699282.6564,3428,16619.36,2076941.3495,8931198.58,1115863950.58520007,3637.11,2013.8,3832.355,195.245,4.82118424,2.152231,4.30480781,1.233077
SOLUSDT,1767227100000,2026-01-01 00:25:00,2026-01-01 09:25:00,124.93,125.1,124.93,125.07,24424.6,3054116.5949,2648,15497.34,1937762.3854,8933212.38,1117393765.68389535,6570.08,1879.06,5164.1,-1405.98,4.82161397,2.150209,4.3082801,1.604076
SOLUSDT,1767227400000,2026-01-01 00:30:00,2026-01-01 09:30:00,125.07,125.14,125,125.11,16087.51,2012159.4565,2970,7294.87,912435.3936,8935091.44,1117779939.14400005,-1497.77,-62.95,-811.835,685.935,4.82957364,2.149404,4.30922412,0.764888
SOLUSDT,1767227700000,2026-01-01 00:35:00,2026-01-01 09:35:00,125.11,125.19,125.01,125.02,22523.34,2817271.1731,2968,11197.75,1400764.2535,8935028.49,1117101038.27708459,-127.84,8430.65,8366.73,8494.57,4.82896291,2.149402,4.31385946,0.884765
SOLUSDT,1767228000000,2026-01-01 00:40:00,2026-01-01 09:40:00,125.02,125.04,124.96,125,24321.67,3040452.7428,2370,7988.79,998709.6698,8943459.14,1117944130.43238282,-8344.09,1409.61,-2762.435,5581.655,4.82475808,2.150686,4.31053917,0.471239
SOLUSDT,1767228300000,2026-01-01 00:45:00,2026-01-01 09:45:00,125.01,125.17,124.97,125.17,24107.12,3014898.4621,2554,20135.26,2518134.6116,8944868.75,1119629221.4375,16163.4,83.89,8165.59,-7997.81,4.81505478,2.147694,4.3121829,4.587613
SOLUSDT,1767228600000,2026-01-01 00:50:00,2026-01-01 09:50:00,125.17,125.17,125.04,125.09,24970.29,3123866.3969,2514,11553.66,1445415.2481,8944952.64,1118933626.0823493,-1862.97,-1549.37,-2480.855,-617.885,4.82146226,2.149017,4.30753348,0.807281
SOLUSDT,1767228900000,2026-01-01 00:55:00,2026-01-01 09:55:00,125.09,125.13,125.04,125.07,13442.46,1681377.7464,2395,7055.25,882492.4909,8943403.27,1118515446.82941508,668.04,931.84,1265.86,597.82,4.82743154,2.149823,4.30882813,1.060361
SOLUSDT,1767229200000,2026-01-01 01:00:00,2026-01-01 10:00:00,125.07,125.25,125.06,125.21,32872.39,4114972.7514,3451,20094.96,2515425.7619,8944335.11,1119851501.79951429,7317.53,-777.57,2881.195,-4436.335,4.83225044,2.145833,4.32849786,1.320363
SOLUSDT,1767229500000,2026-01-01 01:05:00,2026-01-01 10:05:00,125.22,125.58,125.18,125.58,97350.53,12206258.3557,8446,66687.22,8361537.2402,8943557.54,1123080605.27492166,36023.91,2637.85,20649.805,-15374.105,4.8224873,2.145238,4.33938821,2.033047
