symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
SOLUSDT,1759276800000,2025-10-01 00:00:00,2025-10-01 09:00:00,0.0000707,
SOLUSDT,1759305600000,2025-10-01 08:00:00,2025-10-01 17:00:00,0.0001,
SOLUSDT,1759334400000,2025-10-01 16:00:00,2025-10-02 01:00:00,-0.00000702,
SOLUSDT,1759363200000,2025-10-02 00:00:00,2025-10-02 09:00:00,0.00007943,
SOLUSDT,1759392000013,2025-10-02 08:00:00,2025-10-02 17:00:00,-0.00009812,
SOLUSDT,1759420800000,2025-10-02 16:00:00,2025-10-03 01:00:00,-0.00002091,
SOLUSDT,1759449600006,2025-10-03 00:00:00,2025-10-03 09:00:00,-0.00009937,
SOLUSDT,1759478400006,2025-10-03 08:00:00,2025-10-03 17:00:00,0.00006248,
SOLUSDT,1759507200000,2025-10-03 16:00:00,2025-10-04 01:00:00,0.00007389,
SOLUSDT,1759536000001,2025-10-04 00:00:00,2025-10-04 09:00:00,0.00007725,
SOLUSDT,1759564800000,2025-10-04 08:00:00,2025-10-04 17:00:00,0.00000517,
SOLUSDT,1759593600000,2025-10-04 16:00:00,2025-10-05 01:00:00,0.0000104,
SOLUSDT,1759622400000,2025-10-05 00:00:00,2025-10-05 09:00:00,0.00001013,
SOLUSDT,1759651200003,2025-10-05 08:00:00,2025-10-05 17:00:00,0.0000881,
SOLUSDT,1759680000009,2025-10-05 16:00:00,2025-10-06 01:00:00,-0.00004722,
SOLUSDT,1759708800004,2025-10-06 00:00:00,2025-10-06 09:00:00,-0.00007241,
SOLUSDT,1759737600002,2025-10-06 08:00:00,2025-10-06 17:00:00,0.00002963,
SOLUSDT,1759766400004,2025-10-06 16:00:00,2025-10-07 01:00:00,0.00005395,
SOLUSDT,1759795200000,2025-10-07 00:00:00,2025-10-07 09:00:00,0.00001768,
SOLUSDT,1759824000003,2025-10-07 08:00:00,2025-10-07 17:00:00,-0.00006695,
SOLUSDT,1759852800000,2025-10-07 16:00:00,2025-10-08 01:00:00,-0.00002108,
SOLUSDT,1759881600000,2025-10-08 00:00:00,2025-10-08 09:00:00,-0.00006781,
SOLUSDT,1759910400006,2025-10-08 08:00:00,2025-10-08 17:00:00,-0.00000605,
SOLUSDT,1759939200002,2025-10-08 16:00:00,2025-10-09 01:00:00,-0.00003581,
SOLUSDT,1759968000001,2025-10-09 00:00:00,2025-10-09 09:00:00,0.0001,
SOLUSDT,1759996800000,2025-10-09 08:00:00,2025-10-09 17:00:00,0.0001,
SOLUSDT,1760025600000,2025-10-09 16:00:00,2025-10-10 01:00:00,-0.00000236,
SOLUSDT,1760054400005,2025-10-10 00:00:00,2025-10-10 09:00:00,-0.00002367,
SOLUSDT,1760083200002,2025-10-10 08:00:00,2025-10-10 17:00:00,0.00002784,
SOLUSDT,1760112000014,2025-10-10 16:00:00,2025-10-11 01:00:00,0.00000306,
SOLUSDT,1760140800000,2025-10-11 00:00:00,2025-10-11 09:00:00,-0.00302761,
SOLUSDT,1760169600003,2025-10-11 08:00:00,2025-10-11 17:00:00,-0.00203878,
SOLUSDT,1760198400000,2025-10-11 16:00:00,2025-10-12 01:00:00,-0.00158704,
SOLUSDT,1760227200004,2025-10-12 00:00:00,2025-10-12 09:00:00,-0.00124994,
SOLUSDT,1760256000002,2025-10-12 08:00:00,2025-10-12 17:00:00,-0.00123408,
SOLUSDT,1760284800000,2025-10-12 16:00:00,2025-10-13 01:00:00,-0.00057183,
SOLUSDT,1760313600003,2025-10-13 00:00:00,2025-10-13 09:00:00,-0.00060725,
SOLUSDT,1760342400002,2025-10-13 08:00:00,2025-10-13 17:00:00,-0.00023311,
SOLUSDT,1760371200003,2025-10-13 16:00:00,2025-10-14 01:00:00,-0.00005122,
SOLUSDT,1760400000000,2025-10-14 00:00:00,2025-10-14 09:00:00,0.00000621,
SOLUSDT,1760428800000,2025-10-14 08:00:00,2025-10-14 17:00:00,0.00004088,
SOLUSDT,1760457600000,2025-10-14 16:00:00,2025-10-15 01:00:00,-0.0000711,
SOLUSDT,1760486400006,2025-10-15 00:00:00,2025-10-15 09:00:00,-0.00006096,
SOLUSDT,1760515200002,2025-10-15 08:00:00,2025-10-15 17:00:00,0.00005749,
SOLUSDT,1760544000000,2025-10-15 16:00:00,2025-10-16 01:00:00,0.00004099,
SOLUSDT,1760572800000,2025-10-16 00:00:00,2025-10-16 09:00:00,-0.00006784,
SOLUSDT,1760601600003,2025-10-16 08:00:00,2025-10-16 17:00:00,-0.00004113,
SOLUSDT,1760630400002,2025-10-16 16:00:00,2025-10-17 01:00:00,-0.00007614,
SOLUSDT,1760659200001,2025-10-17 00:00:00,2025-10-17 09:00:00,-0.00002994,
SOLUSDT,1760688000005,2025-10-17 08:00:00,2025-10-17 17:00:00,0.00007329,
SOLUSDT,1760716800003,2025-10-17 16:00:00,2025-10-18 01:00:00,0.00009462,
SOLUSDT,1760745600000,2025-10-18 00:00:00,2025-10-18 09:00:00,-0.00008545,
SOLUSDT,1760774400002,2025-10-18 08:00:00,2025-10-18 17:00:00,-0.00000155,
SOLUSDT,1760803200001,2025-10-18 16:00:00,2025-10-19 01:00:00,-0.00003501,
SOLUSDT,1760832000001,2025-10-19 00:00:00,2025-10-19 09:00:00,0.0001,
SOLUSDT,1760860800001,2025-10-19 08:00:00,2025-10-19 17:00:00,0.00001997,
SOLUSDT,1760889600001,2025-10-19 16:00:00,2025-10-20 01:00:00,0.0000225,
SOLUSDT,1760918400004,2025-10-20 00:00:00,2025-10-20 09:00:00,-0.00008569,
SOLUSDT,1760947200001,2025-10-20 08:00:00,2025-10-20 17:00:00,0.0000053,
SOLUSDT,1760976000000,2025-10-20 16:00:00,2025-10-21 01:00:00,-0.00003004,
SOLUSDT,1761004800009,2025-10-21 00:00:00,2025-10-21 09:00:00,-0.00000342,
SOLUSDT,1761033600000,2025-10-21 08:00:00,2025-10-21 17:00:00,-0.00008944,
SOLUSDT,1761062400000,2025-10-21 16:00:00,2025-10-22 01:00:00,0.00004135,
SOLUSDT,1761091200004,2025-10-22 00:00:00,2025-10-22 09:00:00,0.0001,
SOLUSDT,1761120000000,2025-10-22 08:00:00,2025-10-22 17:00:00,-0.00009872,
SOLUSDT,1761148800000,2025-10-22 16:00:00,2025-10-23 01:00:00,-0.0000223,
SOLUSDT,1761177600000,2025-10-23 00:00:00,2025-10-23 09:00:00,-0.00003216,
SOLUSDT,1761206400001,2025-10-23 08:00:00,2025-10-23 17:00:00,0.00000684,
SOLUSDT,1761235200004,2025-10-23 16:00:00,2025-10-24 01:00:00,0.0001,
SOLUSDT,1761264000000,2025-10-24 00:00:00,2025-10-24 09:00:00,0.0001,
SOLUSDT,1761292800000,2025-10-24 08:00:00,2025-10-24 17:00:00,0.0001,
SOLUSDT,1761321600009,2025-10-24 16:00:00,2025-10-25 01:00:00,0.00001595,
SOLUSDT,1761350400000,2025-10-25 00:00:00,2025-10-25 09:00:00,0.0001,
SOLUSDT,1761379200001,2025-10-25 08:00:00,2025-10-25 17:00:00,0.0001,
SOLUSDT,1761408000001,2025-10-25 16:00:00,2025-10-26 01:00:00,0.00005536,
SOLUSDT,1761436800001,2025-10-26 00:00:00,2025-10-26 09:00:00,0.00006721,
SOLUSDT,1761465600001,2025-10-26 08:00:00,2025-10-26 17:00:00,0.00004492,
SOLUSDT,1761494400000,2025-10-26 16:00:00,2025-10-27 01:00:00,0.00005882,
SOLUSDT,1761523200000,2025-10-27 00:00:00,2025-10-27 09:00:00,0.0001,
SOLUSDT,1761552000005,2025-10-27 08:00:00,2025-10-27 17:00:00,0.0001,
SOLUSDT,1761580800000,2025-10-27 16:00:00,2025-10-28 01:00:00,0.00003983,
SOLUSDT,1761609600000,2025-10-28 00:00:00,2025-10-28 09:00:00,0.0000182,
SOLUSDT,1761638400000,2025-10-28 08:00:00,2025-10-28 17:00:00,0.00007929,
SOLUSDT,1761667200004,2025-10-28 16:00:00,2025-10-29 01:00:00,0.00000617,
