symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
SOLUSDT,1751328000000,2025-07-01 00:00:00,2025-07-01 09:00:00,154.74,155.02,154.39,154.72,104021.13,16098717.3712,11280,51193.48,7926231.9561,9499532.14,1469672617.37940001,-1634.17,-13031.18,-13848.265,-12214.095,1.82882012,2.121048,1.4441552,0.965647
SOLUSDT,1751328300000,2025-07-01 00:05:00,2025-07-01 09:05:00,154.71,154.94,154.34,154.94,96996.79,14985545.9668,8167,67654.88,10452195.7068,9486500.96,1469743593.73280001,38312.97,-1844.04,17312.445,-21000.525,1.83243025,2.117525,1.44263644,2.302647
SOLUSDT,1751328600000,2025-07-01 00:10:00,2025-07-01 09:10:00,154.94,154.95,154.56,154.75,49159.52,7608870.0556,5579,23830.8,3687712.8326,9484656.92,1467920924.55986357,-1497.92,21854.13,21105.17,22603.09,1.83929295,2.12089,1.44834629,0.940486
SOLUSDT,1751328900000,2025-07-01 00:15:00,2025-07-01 09:15:00,154.76,155.58,154.76,155.19,190404.22,29562031.767,11757,132233.07,20526468.2895,9506511.05,1475315449.84949994,74061.92,-9559.55,27471.41,-46590.51,1.83290197,2.134708,1.44861455,2.271744
SOLUSDT,1751329200000,2025-07-01 00:20:00,2025-07-01 09:20:00,155.19,155.29,154.6,154.6,51383.34,7966486.1665,6213,23798.97,3689923.983,9496951.5,1468298887.69551802,-3785.4,-10606.53,-12499.23,-8713.83,1.83539794,2.135921,1.44874919,0.862873
SOLUSDT,1751329500000,2025-07-01 00:25:00,2025-07-01 09:25:00,154.6,154.64,153.81,153.91,129258.95,19929547.94274,13987,42952.13,6625054.5134,9486344.97,1460043354.33270001,-43354.69,4740.97,-16936.375,26418.315,1.81723972,2.137869,1.42714677,0.497949
SOLUSDT,1751329800000,2025-07-01 00:30:00,2025-07-01 09:30:00,153.9,153.94,153.3,153.7,188524.93,28949865.38545,24086,88819.87,13640524.185,9491085.94,1458590087.2592001,-10885.19,23413.98,17971.385,28856.575,1.6206379,2.15081,1.32608771,0.890964
SOLUSDT,1751330100000,2025-07-01 00:35:00,2025-07-01 09:35:00,153.7,154.11,153.67,153.94,121026.56,18631286.7386,10250,59189.09,9111459.434,9514499.92,1464844128.35565972,-2648.38,78.34,-1245.85,1402.53,1.62077747,2.162834,1.32853354,0.957103
SOLUSDT,1751330400000,2025-07-01 00:40:00,2025-07-01 09:40:00,153.93,154.34,153.87,154.29,54765,8442922.1614,7278,35794.34,5518182.5982,9514578.26,1467946708.16409802,16823.68,-3095.38,5316.46,-11507.22,1.62339611,2.169782,1.33326431,1.886988
SOLUSDT,1751330700000,2025-07-01 00:45:00,2025-07-01 09:45:00,154.28,154.45,154.23,154.26,40369.16,6231432.7666,6264,21815.75,3367751.7955,9511482.88,1467158665.93835378,3262.34,-1855.38,-224.21,-3486.55,1.62596681,2.16842,1.33870243,1.176022
