symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume
SOLUSDT,1751328000000,2025-07-01 00:00:00,2025-07-01 09:00:00,154.82,155.08,154.56,154.76,21380.319,3310473.38154
SOLUSDT,1751328300000,2025-07-01 00:05:00,2025-07-01 09:05:00,154.77,155.01,154.43,155,11226.345,1735952.00666
SOLUSDT,1751328600000,2025-07-01 00:10:00,2025-07-01 09:10:00,155.01,155.03,154.67,154.86,8550.406,1323980.10353
SOLUSDT,1751328900000,2025-07-01 00:15:00,2025-07-01 09:15:00,154.86,155.64,154.86,155.28,15133.459,2350169.77999
SOLUSDT,1751329200000,2025-07-01 00:20:00,2025-07-01 09:20:00,155.28,155.37,154.69,154.7,6320.731,980288.88132
SOLUSDT,1751329500000,2025-07-01 00:25:00,2025-07-01 09:25:00,154.7,154.71,153.91,153.99,12111.724,1868432.78068
SOLUSDT,1751329800000,2025-07-01 00:30:00,2025-07-01 09:30:00,153.98,154.03,153.39,153.77,18513.29,2844351.72441
SOLUSDT,1751330100000,2025-07-01 00:35:00,2025-07-01 09:35:00,153.78,154.18,153.77,154.03,9739.841,1500065.6378
SOLUSDT,1751330400000,2025-07-01 00:40:00,2025-07-01 09:40:00,154.02,154.39,153.94,154.34,7124.276,1098896.94944
SOLUSDT,1751330700000,2025-07-01 00:45:00,2025-07-01 09:45:00,154.35,154.51,154.32,154.33,6442.869,994905.38105
SOLUSDT,1751331000000,2025-07-01 00:50:00,2025-07-01 09:50:00,154.33,154.73,154.32,154.61,5663.67,875183.21638
SOLUSDT,1751331300000,2025-07-01 00:55:00,2025-07-01 09:55:00,154.62,154.78,154.58,154.76,5824.699,900768.57925
SOLUSDT,1751331600000,2025-07-01 01:00:00,2025-07-01 10:00:00,154.76,154.82,154.35,154.56,9562.594,1478076.10181
SOLUSDT,1751331900000,2025-07-01 01:05:00,2025-07-01 10:05:00,154.56,154.77,154.55,154.69,3740.9,578578.98706
SOLUSDT,1751332200000,2025-07-01 01:10:00,2025-07-01 10:10:00,154.68,155.06,154.57,155.05,15269.767,2364163.87137
SOLUSDT,1751332500000,2025-07-01 01:15:00,2025-07-01 10:15:00,155.05,155.12,154.87,155.12,7741.727,1199864.72644
SOLUSDT,1751332800000,2025-07-01 01:20:00,2025-07-01 10:20:00,155.12,155.22,154.93,155.11,4396.647,681924.24891
SOLUSDT,1751333100000,2025-07-01 01:25:00,2025-07-01 10:25:00,155.11,155.19,154.85,154.88,12501.985,1937529.36747
SOLUSDT,1751333400000,2025-07-01 01:30:00,2025-07-01 10:30:00,154.89,155.14,154.68,155.14,6395.898,990044.01057
SOLUSDT,1751333700000,2025-07-01 01:35:00,2025-07-01 10:35:00,155.13,155.2,154.88,154.95,4363.365,676369.22258
SOLUSDT,1751334000000,2025-07-01 01:40:00,2025-07-01 10:40:00,154.95,154.96,154.72,154.78,3275.988,507335.00116
SOLUSDT,1751334300000,2025-07-01 01:45:00,2025-07-01 10:45:00,154.79,154.96,154.76,154.92,3257.459,504530.03912
SOLUSDT,1751334600000,2025-07-01 01:50:00,2025-07-01 10:50:00,154.93,154.96,154.32,154.38,7016.245,1084342.78637
SOLUSDT,1751334900000,2025-07-01 01:55:00,2025-07-01 10:55:00,154.37,154.57,154.3,154.39,3738.958,577550.38572
SOLUSDT,1751335200000,2025-07-01 02:00:00,2025-07-01 11:00:00,154.39,154.39,154.06,154.16,7017.934,1081895.06687
SOLUSDT,1751335500000,2025-07-01 02:05:00,2025-07-01 11:05:00,154.17,154.33,154.03,154.07,5299.725,816982.72492
SOLUSDT,1751335800000,2025-07-01 02:10:00,2025-07-01 11:10:00,154.07,154.22,153.89,154.06,4294.646,661612.62998
SOLUSDT,1751336100000,2025-07-01 02:15:00,2025-07-01 11:15:00,154.06,154.29,153.95,154.13,5704.442,879096.25194
SOLUSDT,1751336400000,2025-07-01 02:20:00,2025-07-01 11:20:00,154.13,154.17,153.94,153.98,11713.99,1804535.17422
SOLUSDT,1751336700000,2025-07-01 02:25:00,2025-07-01 11:25:00,153.97,154.13,153.89,153.92,8477.194,1305247.30434
SOLUSDT,1751337000000,2025-07-01 02:30:00,2025-07-01 11:30:00,153.93,154.1,153.7,153.99,12722.688,1958530.83663
SOLUSDT,1751337300000,2025-07-01 02:35:00,2025-07-01 11:35:00,153.99,153.99,153.61,153.77,8103.926,1246572.62858
SOLUSDT,1751337600000,2025-07-01 02:40:00,2025-07-01 11:40:00,153.77,153.81,153.66,153.7,4419.138,679335.0186
SOLUSDT,1751337900000,2025-07-01 02:45:00,2025-07-01 11:45:00,153.7,153.76,153.43,153.49,5646.477,866888.11246
SOLUSDT,1751338200000,2025-07-01 02:50:00,2025-07-01 11:50:00,153.49,153.49,153.17,153.25,7690.149,1178740.45258
SOLUSDT,1751338500000,2025-07-01 02:55:00,2025-07-01 11:55:00,153.25,153.42,153.21,153.34,3313.332,507912.78854
SOLUSDT,1751338800000,2025-07-01 03:00:00,2025-07-01 12:00:00,153.34,153.48,153.21,153.35,3286.893,504055.94033
SOLUSDT,1751339100000,2025-07-01 03:05:00,2025-07-01 12:05:00,153.35,153.57,153.29,153.35,3476.093,533319.55876
SOLUSDT,1751339400000,2025-07-01 03:10:00,2025-07-01 12:10:00,153.36,153.41,153.18,153.37,2609.219,400009.85112
SOLUSDT,1751339700000,2025-07-01 03:15:00,2025-07-01 12:15:00,153.37,153.58,153.31,153.57,3635.463,557882.90623
SOLUSDT,1751340000000,2025-07-01 03:20:00,2025-07-01 12:20:00,153.58,153.82,153.3,153.69,6793.114,1043326.48818
SOLUSDT,1751340300000,2025-07-01 03:25:00,2025-07-01 12:25:00,153.69,153.84,153.68,153.74,2673.053,411014.77621
SOLUSDT,1751340600000,2025-07-01 03:30:00,2025-07-01 12:30:00,153.74,153.77,153.61,153.62,3843.249,590672.63706
SOLUSDT,1751340900000,2025-07-01 03:35:00,2025-07-01 12:35:00,153.62,153.91,153.62,153.89,7255.901,1116123.77367
SOLUSDT,1751341200000,2025-07-01 03:40:00,2025-07-01 12:40:00,153.89,153.93,153.74,153.81,3244.264,499118.65633
SOLUSDT,1751341500000,2025-07-01 03:45:00,2025-07-01 12:45:00,153.8,153.81,153.64,153.67,4394.465,675510.44771
SOLUSDT,1751341800000,2025-07-01 03:50:00,2025-07-01 12:50:00,153.67,153.89,153.66,153.85,1957.067,300933.58327
SOLUSDT,1751342100000,2025-07-01 03:55:00,2025-07-01 12:55:00,153.85,153.98,153.85,153.94,3326.574,511952.10577
SOLUSDT,1751342400000,2025-07-01 04:00:00,2025-07-01 13:00:00,153.93,153.93,153.57,153.63,4290.416,659741.3603
SOLUSDT,1751342700000,2025-07-01 04:05:00,2025-07-01 13:05:00,153.64,153.67,153.33,153.39,8847.965,1357630.19198
SOLUSDT,1751343000000,2025-07-01 04:10:00,2025-07-01 13:10:00,153.39,153.46,153.31,153.41,1919.664,294425.623
SOLUSDT,1751343300000,2025-07-01 04:15:00,2025-07-01 13:15:00,153.42,153.42,153.13,153.2,3493.018,535435.81408
SOLUSDT,1751343600000,2025-07-01 04:20:00,2025-07-01 13:20:00,153.21,153.44,153.15,153.29,2311.529,354309.08331
SOLUSDT,1751343900000,2025-07-01 04:25:00,2025-07-01 13:25:00,153.28,153.28,152.88,153.03,11410.884,1746055.91253
SOLUSDT,1751344200000,2025-07-01 04:30:00,2025-07-01 13:30:00,153.03,153.07,152.82,153.07,5097.02,779565.1524
SOLUSDT,1751344500000,2025-07-01 04:35:00,2025-07-01 13:35:00,153.06,153.1,152.86,152.89,1662.509,254238.34591
SOLUSDT,1751344800000,2025-07-01 04:40:00,2025-07-01 13:40:00,152.9,152.96,152.77,152.8,4813.799,735907.47624
SOLUSDT,1751345100000,2025-07-01 04:45:00,2025-07-01 13:45:00,152.8,152.91,152.67,152.67,3428.525,523707.85215
SOLUSDT,1751345400000,2025-07-01 04:50:00,2025-07-01 13:50:00,152.67,152.68,152.52,152.55,6824.299,1041312.89643
SOLUSDT,1751345700000,2025-07-01 04:55:00,2025-07-01 13:55:00,152.55,152.71,152.46,152.5,16613.388,2534613.97875
SOLUSDT,1751346000000,2025-07-01 05:00:00,2025-07-01 14:00:00,152.51,152.79,152.47,152.78,4200.211,641436.5549
SOLUSDT,1751346300000,2025-07-01 05:05:00,2025-07-01 14:05:00,152.77,152.78,152.4,152.41,3952.744,603153.75494
SOLUSDT,1751346600000,2025-07-01 05:10:00,2025-07-01 14:10:00,152.41,152.49,152.2,152.22,23859.258,3633975.21754
SOLUSDT,1751346900000,2025-07-01 05:15:00,2025-07-01 14:15:00,152.22,152.49,151.86,152.01,15930.792,2422710.21773
SOLUSDT,1751347200000,2025-07-01 05:20:00,2025-07-01 14:20:00,152,152.03,151.81,151.83,4301.1,653330.57598
SOLUSDT,1751347500000,2025-07-01 05:25:00,2025-07-01 14:25:00,151.83,151.84,151.36,151.6,42622.306,6458079.41357
