symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
SOLUSDT,1759276800000,2025-10-01 00:00:00,2025-10-01 09:00:00,208.61,209.27,208.56,209.25,95234.33,19902609.7433,10576,70846.57,14804167.1458,10544790.74,2206392014.43760014,46458.81,4968.7,28198.105,-18260.705,3.40169412,2.525655,3.048238,2.696912
SOLUSDT,1759277100000,2025-10-01 00:05:00,2025-10-01 09:05:00,209.25,209.34,208.84,208.93,44821.4,9371902.2222,7516,22961.17,4801396.0347,10549759.44,2204266737.39359999,1100.94,-7209.31,-6658.84,-7759.78,3.40318028,2.528375,3.0571536,1.015175
SOLUSDT,1759277400000,2025-10-01 00:10:00,2025-10-01 09:10:00,208.94,208.96,208.42,208.47,55312.85,11545941.7769,6793,15880.67,3314852.7649,10542550.13,2198008785.8055563,-23551.51,-891.62,-12667.375,10884.135,3.40677966,2.540929,3.05887055,0.388221
SOLUSDT,1759277700000,2025-10-01 00:15:00,2025-10-01 09:15:00,208.47,208.47,207.92,208.1,46763.21,9733664.2444,8525,18246.6,3797596.2858,10541658.51,2193508302.76079988,-10270.01,3116.92,-2018.085,8251.925,3.39466516,2.543416,3.04145587,0.607824
SOLUSDT,1759278000000,2025-10-01 00:20:00,2025-10-01 09:20:00,208.11,208.16,207.6,207.72,79397.38,16501159.2159,9066,26720.19,5553601.8116,10544775.43,2190360752.31960011,-25957,-2105.5,-15084,10873,3.39381986,2.542496,3.02557044,0.50087
SOLUSDT,1759278300000,2025-10-01 00:25:00,2025-10-01 09:25:00,207.73,207.98,207.45,207.53,52946,10998272.7735,7906,20347.55,4227858.2022,10542669.93,2187615662.86636686,-12250.9,4439.12,-1686.33,10564.57,3.39796878,2.53794,3.02298583,0.607004
SOLUSDT,1759278600000,2025-10-01 00:30:00,2025-10-01 09:30:00,207.52,207.75,207.24,207.71,58087.43,12053886.6439,9640,29132.41,6046187.4344,10547109.05,2190845491.86600018,177.39,-4489.2,-4400.505,-4577.895,3.3906837,2.535708,3.01508169,0.961196
SOLUSDT,1759278900000,2025-10-01 00:35:00,2025-10-01 09:35:00,207.71,207.78,206.73,206.9,74693.26,15466126.5991,11478,22036.18,4563483.626,10542619.85,2181373473.16349983,-30620.9,10704.2,-4606.25,26014.65,3.40071624,2.533072,3.01372357,0.418911
SOLUSDT,1759279200000,2025-10-01 00:40:00,2025-10-01 09:40:00,206.9,206.91,206.31,206.57,101168.7,20897641.54264,12067,38413.34,7934291.5605,10553324.05,2179968118.72020912,-24342.02,-147.85,-12318.86,12023.16,3.39939714,2.52313,3.01191088,0.605524
SOLUSDT,1759279500000,2025-10-01 00:45:00,2025-10-01 09:45:00,206.57,206.8,206.38,206.57,59109.67,12212445.1083,8128,31694.2,6548735.5837,10553176.2,2180238033.68595743,4278.73,-12086.13,-9946.765,-14225.495,3.40792827,2.514925,3.02303263,1.13326
SOLUSDT,1759279800000,2025-10-01 00:50:00,2025-10-01 09:50:00,206.57,207.47,206.54,207.33,71882.02,14873543.4901,9280,51686.41,10696146.6769,10541090.07,2186032895.67431021,31490.8,4670.53,20415.93,-11074.87,3.39630989,2.518452,3.01974269,2.510705
SOLUSDT,1759280100000,2025-10-01 00:55:00,2025-10-01 09:55:00,207.34,207.55,207.31,207.45,49126.18,10189543.3959,6630,29112.46,6038589.7883,10545760.6,2187823494.07600021,9098.74,-2374.4,2174.97,-6923.77,3.40435561,2.510463,3.02730679,1.431854
SOLUSDT,1759280400000,2025-10-01 01:00:00,2025-10-01 10:00:00,207.46,207.55,207.05,207.5,59297.13,12294774.6795,8762,23926.18,4961092.6223,10543386.2,2187703433.99592209,-11444.77,-2843.3,-8565.685,2879.085,3.40133685,2.513236,3.02888712,0.667561
SOLUSDT,1759280700000,2025-10-01 01:05:00,2025-10-01 10:05:00,207.5,207.85,207.48,207.82,39601.4,8225792.1121,6854,20724.18,4304598.4462,10540542.9,2190609594.1594224,1846.96,-483.25,440.23,-1406.73,3.40863662,2.515108,3.03396421,1.080774
SOLUSDT,1759281000000,2025-10-01 01:10:00,2025-10-01 10:10:00,207.82,208.19,207.73,207.95,44492.64,9254168.855,9164,26265.39,5463269.627,10540059.65,2191805404.21750021,8038.14,167.69,4186.76,-3851.38,3.41943106,2.51975,3.03904565,1.363765
