symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume
ETHUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,2105.43,2106.88,2100.57,2104.59,1484.5007,3124292.496272
ETHUSDT,1775001900000,2026-04-01 00:05:00,2026-04-01 09:05:00,2104.6,2106.88,2102.69,2105.13,483.862,1018642.936933
ETHUSDT,1775002200000,2026-04-01 00:10:00,2026-04-01 09:10:00,2105.12,2105.12,2101.49,2102.25,752.0632,1581090.780372
ETHUSDT,1775002500000,2026-04-01 00:15:00,2026-04-01 09:15:00,2102.26,2107.85,2102.26,2104.09,735.0548,1547783.200715
ETHUSDT,1775002800000,2026-04-01 00:20:00,2026-04-01 09:20:00,2104.1,2105.55,2097.32,2100,722.8977,1518818.052386
ETHUSDT,1775003100000,2026-04-01 00:25:00,2026-04-01 09:25:00,2100,2101.25,2099.03,2101.25,953.249,2001620.596163
ETHUSDT,1775003400000,2026-04-01 00:30:00,2026-04-01 09:30:00,2101.26,2102.83,2096.89,2098.31,608.2743,1276708.302844
ETHUSDT,1775003700000,2026-04-01 00:35:00,2026-04-01 09:35:00,2098.32,2100.4,2098.21,2099.57,544.6339,1143396.641437
ETHUSDT,1775004000000,2026-04-01 00:40:00,2026-04-01 09:40:00,2099.57,2103.52,2099.57,2103.51,413.1259,868228.170112
ETHUSDT,1775004300000,2026-04-01 00:45:00,2026-04-01 09:45:00,2103.51,2103.97,2100.57,2103.82,289.3732,608394.366997
ETHUSDT,1775004600000,2026-04-01 00:50:00,2026-04-01 09:50:00,2103.81,2117.79,2103.81,2113.14,3134.8651,6618881.140347
ETHUSDT,1775004900000,2026-04-01 00:55:00,2026-04-01 09:55:00,2113.14,2115.29,2110.63,2114.72,1198.5726,2533052.344781
ETHUSDT,1775005200000,2026-04-01 01:00:00,2026-04-01 10:00:00,2114.73,2115.83,2108.63,2110.7,1211.9049,2559269.458479
ETHUSDT,1775005500000,2026-04-01 01:05:00,2026-04-01 10:05:00,2110.7,2110.7,2104.74,2107.53,744.7972,1569300.296074
ETHUSDT,1775005800000,2026-04-01 01:10:00,2026-04-01 10:10:00,2107.54,2108.88,2106.54,2107.41,373.9233,788015.970383
