symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta
ETHUSDT,1756684800000,2025-09-01 00:00:00,2025-09-01 09:00:00,4389.58,4389.59,4372.18,4374.21,18690.576,81914827.83972999,25589,6908.302,30288665.8484,1990914.328,8740819152.09407234,-4873.972,-419.077,-2856.063,2017.909
ETHUSDT,1756685100000,2025-09-01 00:05:00,2025-09-01 09:05:00,4374.21,4394.16,4368,4386.69,39010.116,170930728.17210001,43862,20319.087,89073530.48303001,1990605.448,8708281747.31111908,1628.058,-308.88,505.149,-1122.909
ETHUSDT,1756685400000,2025-09-01 00:10:00,2025-09-01 09:10:00,4386.68,4391.06,4383.28,4384.5,10326.5,45305280.02671,20126,5873.819,25771443.09561,1990639.234,8733587654.30192947,1421.138,33.786,744.355,-676.783
ETHUSDT,1756685700000,2025-09-01 00:15:00,2025-09-01 09:15:00,4384.5,4391.78,4383.07,4389.49,11956.24,52445581.30652,20366,7691.947,33738360.64548,1990031.669,8726657996.29553032,3427.654,-607.565,1106.262,-2321.392
ETHUSDT,1756686000000,2025-09-01 00:20:00,2025-09-01 09:20:00,4389.5,4390.39,4376.14,4377.93,17462.705,76510856.55451,24616,7046.704,30876496.41986,1989967.818,8733948853.52382088,-3369.297,-63.851,-1748.4995,1620.7975
ETHUSDT,1756686300000,2025-09-01 00:25:00,2025-09-01 09:25:00,4377.93,4380.18,4361.62,4372.11,42979.909,187855633.49801001,53088,18288.992,79947434.44604,1990438.37,8714210750.9274826,-6401.925,470.552,-2730.4105,3671.5145
ETHUSDT,1756686600000,2025-09-01 00:30:00,2025-09-01 09:30:00,4372.1,4377.68,4363,4365.67,21398.424,93529925.20107,31853,9604.51,41985776.22657,1990617.436,8704173800.65360069,-2189.404,179.066,-915.636,1273.768
ETHUSDT,1756686900000,2025-09-01 00:35:00,2025-09-01 09:35:00,4365.66,4371.63,4356.61,4368.59,21971.725,95888502.23802,35843,9438.375,41201878.70558,1989742.634,8686301058.4323597,-3094.975,-874.802,-2422.2895,672.6855
ETHUSDT,1756687200000,2025-09-01 00:40:00,2025-09-01 09:40:00,4368.6,4399.52,4367.76,4393.52,37936.237,166495704.24568,41974,26320.045,115510662.04790001,1990931.91,8697585142.02599907,14703.853,1189.276,8541.2025,-6162.6505
ETHUSDT,1756687500000,2025-09-01 00:45:00,2025-09-01 09:45:00,4393.51,4409.06,4390.87,4396.48,32872.679,144633967.13205001,39159,20613.263,90701476.85026,1990311.127,8743290053.32372856,8353.847,-620.783,3556.1405,-4797.7065
ETHUSDT,1756687800000,2025-09-01 00:50:00,2025-09-01 09:50:00,4396.48,4402.41,4387.06,4398.76,14556.795,63973555.13657,21974,7556.29,33211771.32077,1990292.865,8749566269.68379974,555.785,-18.262,259.6305,-296.1545
ETHUSDT,1756688100000,2025-09-01 00:55:00,2025-09-01 09:55:00,4398.77,4402.39,4388.07,4393.82,13676.849,60111146.99466,19659,6731.656,29590650.07966,1991257.637,8759590382.32197189,-213.537,964.772,858.0035,1071.5405
ETHUSDT,1756688400000,2025-09-01 01:00:00,2025-09-01 10:00:00,4393.82,4405,4388.86,4397.07,13416.843,59009582.16763,23356,6341.477,27896399.95448,1991561.372,8750582103.1347599,-733.889,303.735,-63.2095,670.6795
ETHUSDT,1756688700000,2025-09-01 01:05:00,2025-09-01 10:05:00,4397.07,4402.51,4384.58,4385.59,15899.193,69839265.35712001,24350,6681.728,29356756.56655,1992150.269,8759644104.81451988,-2535.737,588.897,-678.9715,1856.7655
ETHUSDT,1756689000000,2025-09-01 01:10:00,2025-09-01 10:10:00,4385.59,4392.56,4381.05,4391.4,12250.112,53735617.87162,20388,6116.949,26835135.67988,1991535.943,8734438508.09053993,-16.214,-614.326,-622.433,-606.219
ETHUSDT,1756689300000,2025-09-01 01:15:00,2025-09-01 10:15:00,4391.4,4401.54,4380.99,4394.18,11583.775,50874447.08986,21335,5171.854,22715454.95626,1992882.2,8753402715.63728523,-1240.067,1346.257,726.2235,1966.2905
ETHUSDT,1756689600000,2025-09-01 01:20:00,2025-09-01 10:20:00,4394.17,4403.8,4391.09,4396.55,12549.842,55199632.95333,20478,7234.825,31823093.01366,1993646.426,8761836804.69887924,1919.808,764.226,1724.13,-195.678
ETHUSDT,1756689900000,2025-09-01 01:25:00,2025-09-01 10:25:00,4396.56,4407.98,4394.5,4405.76,12209.555,53769832.71006,17155,7194.542,31685623.65886,1994924.603,8770805712.56567955,2179.529,1278.177,2367.9415,188.4125
ETHUSDT,1756690200000,2025-09-01 01:30:00,2025-09-01 10:30:00,4405.76,4413.37,4399.65,4408.99,22200.255,97835978.63786,28917,13892.131,61227894.26934,1995993.337,8796511500.9677372,5584.007,1068.734,3860.7375,-1723.2695
ETHUSDT,1756690500000,2025-09-01 01:35:00,2025-09-01 10:35:00,4408.98,4422.5,4405.01,4416.68,34269.725,151324754.84538999,35163,22547.105,99569968.89124,1995158.695,8797831829.88504982,10824.485,-834.642,4577.6005,-6246.8845
ETHUSDT,1756690800000,2025-09-01 01:40:00,2025-09-01 10:40:00,4416.69,4423.94,4411.71,4422.81,14745.553,65151820.62595,20974,8292.449,36642722.81693,1992378.357,8800581454.65755272,1839.345,-2780.338,-1860.6655,-3700.0105
ETHUSDT,1756691100000,2025-09-01 01:45:00,2025-09-01 10:45:00,4422.81,4429.91,4416,4416.82,22952.413,101524606.03839999,29070,12383.126,54777693.82507,1993406.256,8816488816.70397377,1813.839,1027.899,1934.8185,120.9795
ETHUSDT,1756691400000,2025-09-01 01:50:00,2025-09-01 10:50:00,4416.81,4419.24,4405.44,4407.55,15263.665,67341748.60873,24358,5539.621,24441878.93022,1992176.029,8799063006.64748955,-4184.423,-1230.227,-3322.4385,861.9845
ETHUSDT,1756691700000,2025-09-01 01:55:00,2025-09-01 10:55:00,4407.55,4416.76,4407.2,4414.5,7054.002,31128565.228,15094,3150.155,13900186.44905,1991387.563,8777120339.42502022,-753.692,-788.466,-1165.312,-411.62
ETHUSDT,1756692000000,2025-09-01 02:00:00,2025-09-01 11:00:00,4414.51,4417.69,4406,4406.75,12405.028,54728392.3388,20787,4768.381,21036823.63238,1991485.647,8792872487.68240738,-2868.266,98.084,-1336.049,1532.217
ETHUSDT,1756692300000,2025-09-01 02:05:00,2025-09-01 11:05:00,4406.75,4413.1,4404.1,4408.3,10053.051,44314783.08477,16442,5516.034,24317322.03636,1991344.644,8776452415.92433167,979.017,-141.003,348.5055,-630.5115
ETHUSDT,1756692600000,2025-09-01 02:10:00,2025-09-01 11:10:00,4408.29,4408.29,4389.23,4394.93,26084.711,114672251.83317,29419,7221.153,31740001.10195,1990058.163,8774076930.477705,-11642.405,-1286.481,-7107.6835,4534.7215
ETHUSDT,1756692900000,2025-09-01 02:15:00,2025-09-01 11:15:00,4394.93,4396.96,4386.65,4391.84,14584.237,64038821.09217,23556,6371.985,27979845.32772,1987722.649,8735921778.99605942,-1840.267,-2335.514,-3255.6475,-1415.3805
ETHUSDT,1756693200000,2025-09-01 02:20:00,2025-09-01 11:20:00,4391.84,4397.61,4385.1,4386.99,10681.343,46898508.24539,19385,5327.308,23392256.81882,1988529.471,8733541895.45315933,-26.727,806.822,793.4585,820.1855
ETHUSDT,1756693500000,2025-09-01 02:25:00,2025-09-01 11:25:00,4387,4394.9,4373.16,4390.07,34400.99,150785206.29194999,40723,17516.229,76802715.14050999,1988714.834,8724472089.60965919,631.468,185.363,501.097,-130.371
ETHUSDT,1756693800000,2025-09-01 02:30:00,2025-09-01 11:30:00,4390.07,4391.48,4370.84,4372.91,23158.209,101402107.83449,32299,9206.578,40314649.05886,1985566.077,8716942833.06793785,-4745.053,-3148.757,-5521.2835,-776.2305
ETHUSDT,1756694100000,2025-09-01 02:35:00,2025-09-01 11:35:00,4372.91,4385.63,4365.57,4380.28,24011.683,105027528.43806,28882,12173.515,53260275.98305,1986353.8,8692120897.40254021,335.347,787.723,955.3965,620.0495
ETHUSDT,1756694400000,2025-09-01 02:40:00,2025-09-01 11:40:00,4380.28,4381.4,4373.49,4375.99,10704.511,46851766.04262,15488,5167.719,22620864.45305,1986960.16,8702964979.20639992,-369.073,606.36,421.8235,790.8965
ETHUSDT,1756694700000,2025-09-01 02:45:00,2025-09-01 11:45:00,4375.99,4381.13,4364.27,4367.02,22853.24,99922022.57148001,31808,11250.053,49195048.41051,1987547.727,8696918528.56190109,-353.134,587.567,411,764.134
ETHUSDT,1756695000000,2025-09-01 02:50:00,2025-09-01 11:50:00,4367.02,4382.92,4367.02,4379.58,17122.19,74880873.27319001,27136,10223.583,44718858.02642,1989644.515,8687623603.18630028,3324.976,2096.788,3759.276,434.3
ETHUSDT,1756695300000,2025-09-01 02:55:00,2025-09-01 11:55:00,4379.58,4387.48,4379.3,4385,10344.111,45343978.17152,15389,6095.681,26720678.58823,1990838.542,8719359571.1452179,1847.251,1194.027,2117.6525,270.4015
ETHUSDT,1756695600000,2025-09-01 03:00:00,2025-09-01 12:00:00,4385,4396.04,4371.89,4392.05,29409.753,129008557.89506,32963,20036.019,87914022.98661999,1990732.623,8729362551.85499954,10662.285,-105.919,5225.2235,-5437.0615
ETHUSDT,1756695900000,2025-09-01 03:05:00,2025-09-01 12:05:00,4392.06,4395,4384.12,4384.55,12446.986,54649863.29022,20214,4761.586,20907656.13772,1987947.495,8731200732.57534981,-2923.814,-2785.128,-4247.035,-1323.221
ETHUSDT,1756696200000,2025-09-01 03:10:00,2025-09-01 12:10:00,4384.55,4386.49,4376,4376.34,8777.783,38459674.26997,17240,2746.474,12033949.08084,1988059.506,8716393599.84865379,-3284.835,112.011,-1530.4065,1754.4285
ETHUSDT,1756696500000,2025-09-01 03:15:00,2025-09-01 12:15:00,4376.34,4380.75,4370.56,4375.23,10398.932,45495161.94601,19507,5320.138,23278197.63914,1988336.383,8701616163.01439095,241.344,276.877,397.549,156.205
