symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta
ETHUSDT,1773548700000,2026-03-15 04:25:00,2026-03-15 13:25:00,2099.31,2100.27,2098.15,2099.25,4034.929,8471218.79433,8585,2025.167,4251644.97943,2027761.655,4256880042.34149981,15.405,75.991,83.6935,68.2885
ETHUSDT,1773549000000,2026-03-15 04:30:00,2026-03-15 13:30:00,2099.25,2100.33,2098.15,2098.28,3685.08,7735671.51682,7635,1669.48,3504810.92301,2027837.646,4256954416.78240967,-346.12,590.245,417.185,763.305
ETHUSDT,1773549300000,2026-03-15 04:35:00,2026-03-15 13:35:00,2098.28,2101.3,2097.6,2100.99,5073.361,10650827.92879,9135,2252.021,4728112.43023,2028427.891,4256209675.12748003,-569.319,-36.095,-320.7545,248.5645
ETHUSDT,1773549600000,2026-03-15 04:40:00,2026-03-15 13:40:00,2100.99,2100.99,2097.27,2100.83,4058.163,8516241.12269,9306,1784.214,3744644.02172,2028391.796,4261853074.87032795,-489.735,571.877,327.0095,816.7445
ETHUSDT,1773549900000,2026-03-15 04:45:00,2026-03-15 13:45:00,2100.82,2100.83,2098.24,2099.8,2755.452,5784197.23236,6505,1287.99,2703670.19523,2028963.673,4262467173.87513018,-179.472,307.881,218.145,397.617
ETHUSDT,1773550200000,2026-03-15 04:50:00,2026-03-15 13:50:00,2099.81,2101.29,2099.62,2100,3147.614,6611775.84922,5253,2002.293,4206071.21003,2029271.554,4261451752.60810423,856.972,-696.138,-267.652,-1124.624
ETHUSDT,1773550500000,2026-03-15 04:55:00,2026-03-15 13:55:00,2100,2103.58,2099.3,2103.58,5637.971,11849661.67909,9397,3776.116,7936234.90385,2028575.416,4260028659.35415983,1914.261,571.939,1529.0695,-385.1915
ETHUSDT,1773550800000,2026-03-15 05:00:00,2026-03-15 14:00:00,2103.58,2103.58,2101.33,2101.61,6142.252,12914329.60197,10561,2564.655,5392492.66981,2029147.355,4268067963.55989981,-1012.942,338.515,-167.956,844.986
ETHUSDT,1773551100000,2026-03-15 05:05:00,2026-03-15 14:05:00,2101.61,2102.49,2100.88,2102.32,3296.868,6929020.58976,6159,1790.303,3762723.01094,2029485.87,4265918414.1638999,283.738,468.527,610.396,326.658
ETHUSDT,1773551400000,2026-03-15 05:10:00,2026-03-15 14:10:00,2102.33,2103,2101.21,2102.78,3533.436,7427536.64012,7402,1225.647,2576603.45153,2029954.397,4267740434.81256437,-1082.142,-193.676,-734.747,347.395
ETHUSDT,1773551700000,2026-03-15 05:15:00,2026-03-15 14:15:00,2102.78,2116.35,2101.75,2109.51,71531.259,150989265.86546001,65969,46426.492,97978361.13758001,2029760.721,4268346859.66900301,21321.725,-20066.84,-9405.9775,-30727.7025
ETHUSDT,1773552000000,2026-03-15 05:20:00,2026-03-15 14:20:00,2109.52,2112.56,2108.64,2111.06,18978.187,40050901.64017,23241,10868.045,22937117.66777,2009693.881,4239891374.6233201,2757.903,2648.072,4027.0235,1269.1205
ETHUSDT,1773552300000,2026-03-15 05:25:00,2026-03-15 14:25:00,2111.05,2111.28,2107.21,2108.4,8215.04,17324902.74451,11970,2816.1,5938433.71232,2012341.953,4249106364.43149281,-2582.84,662.43,-628.99,1953.85
ETHUSDT,1773552600000,2026-03-15 05:30:00,2026-03-15 14:30:00,2108.4,2110.7,2107.1,2109.6,6611.264,13941854.75047,11366,3704.959,7813188.70076,2013004.383,4244097660.85421991,798.654,1609.662,2008.989,1210.335
ETHUSDT,1773552900000,2026-03-15 05:35:00,2026-03-15 14:35:00,2109.6,2113.04,2108.3,2112.33,9365.435,19765730.07739,16249,5493.05,11594967.49661,2014614.045,4251229593.5121994,1620.665,-500.01,310.3225,-1310.3425
ETHUSDT,1773553200000,2026-03-15 05:40:00,2026-03-15 14:40:00,2112.33,2114.99,2110.98,2111.72,12563.074,26548600.97025,22973,7298.918,15423814.03571,2014114.035,4255265456.62219286,2034.762,-556.676,460.705,-1574.057
ETHUSDT,1773553500000,2026-03-15 05:45:00,2026-03-15 14:45:00,2111.71,2112.4,2105.62,2107.52,22448.773,47336681.54931,17428,7398.7,15604353.62997,2013557.359,4252110226.05345631,-7651.373,-1303.841,-5129.5275,2521.8455
ETHUSDT,1773553800000,2026-03-15 05:50:00,2026-03-15 14:50:00,2107.53,2108.85,2105.67,2106.15,21603.343,45527884.12206,16138,10889.835,22952834.78552,2012253.518,4242735930.02710009,176.327,113.013,201.1765,24.8495
ETHUSDT,1773554100000,2026-03-15 05:55:00,2026-03-15 14:55:00,2106.16,2107.66,2105.84,2106.89,9494.034,20000970.07901,8257,5289.464,11143847.32764,2012366.531,4238868984.56371021,1084.894,1574.672,2117.119,1032.225
ETHUSDT,1773554400000,2026-03-15 06:00:00,2026-03-15 15:00:00,2106.89,2110.17,2106.62,2109.24,5264.705,11100304.11602,10254,2913.253,6142141.09897,2013941.203,4243250655.43277311,561.801,43.851,324.7515,-237.0495
ETHUSDT,1773554700000,2026-03-15 06:05:00,2026-03-15 15:05:00,2109.24,2109.24,2108,2109.23,2799.727,5904010.77112,6603,1287.057,2714031.20139,2013985.054,4248013462.53344631,-225.613,8.073,-104.7335,120.8795
ETHUSDT,1773555000000,2026-03-15 06:10:00,2026-03-15 15:10:00,2109.23,2109.23,2107.27,2108.3,6529.117,13765931.8581,6834,1949.458,4109784.23602,2013993.127,4247994863.19348001,-2630.201,281.889,-1033.2115,1596.9895
ETHUSDT,1773555300000,2026-03-15 06:15:00,2026-03-15 15:15:00,2108.31,2110.32,2106.75,2108.28,4701.705,9913165.9441,8030,2314.539,4880102.73139,2014275.016,4246696016.23280001,-72.627,-54.354,-90.6675,-18.0405
ETHUSDT,1773555600000,2026-03-15 06:20:00,2026-03-15 15:20:00,2108.28,2108.28,2104.52,2105.2,7005.892,14752684.73419,11449,2691.065,5666655.10126,2014220.662,4246541137.28136015,-1623.762,-188.918,-1000.799,622.963
ETHUSDT,1773555900000,2026-03-15 06:25:00,2026-03-15 15:25:00,2105.2,2107.19,2104.89,2105.61,4900.687,10319937.33775,7104,2554.782,5379879.42686,2014031.744,4239919487.15136003,208.877,-265.125,-160.6865,-369.5635
ETHUSDT,1773556200000,2026-03-15 06:30:00,2026-03-15 15:30:00,2105.62,2105.62,2103.48,2104.97,6325.232,13310948.22888,10526,1921.729,4044200.50161,2013766.619,4240207130.63258982,-2481.774,772.598,-468.289,2013.485
ETHUSDT,1773556500000,2026-03-15 06:35:00,2026-03-15 15:35:00,2104.96,2105.09,2102.6,2103.01,5529.883,11631581.60211,8049,2273.554,4782382.58147,2014539.217,4240544615.60848999,-982.775,316.493,-174.8945,807.8805
ETHUSDT,1773556800000,2026-03-15 06:40:00,2026-03-15 15:40:00,2103,2103.84,2102.01,2103.32,3607.643,7587328.51996,6347,1861.582,3915137.55121,2014855.71,4237561779.61140728,115.521,-290.777,-233.0165,-348.5375
ETHUSDT,1773557100000,2026-03-15 06:45:00,2026-03-15 15:45:00,2103.32,2104.19,2103.23,2103.79,3231.8,6798754.62329,3945,2030.848,4272373.19426,2014564.933,4237254569.22823,829.896,-299.105,115.843,-714.053
ETHUSDT,1773557400000,2026-03-15 06:50:00,2026-03-15 15:50:00,2103.79,2107.2,2103.61,2106.29,6717.344,14145512.27695,8379,4614.001,9716358.86188,2014265.828,4237612448.94640017,2510.658,-440.59,814.739,-1695.919
ETHUSDT,1773557700000,2026-03-15 06:55:00,2026-03-15 15:55:00,2106.3,2107.29,2105.72,2106.81,4586.382,9661552.95407,6359,2268.697,4779262.46905,2013825.238,4241699960.54701996,-48.988,-162.722,-187.216,-138.228
ETHUSDT,1773558000000,2026-03-15 07:00:00,2026-03-15 16:00:00,2106.82,2109.76,2106.52,2109.56,9848.672,20759643.30717,12859,4957.753,10450085.31066,2013662.516,4242424461.9591198,66.834,-1753.544,-1720.127,-1786.961
ETHUSDT,1773558300000,2026-03-15 07:05:00,2026-03-15 16:05:00,2109.55,2110.32,2106.7,2106.7,8739.221,18425731.31323,11940,4011.139,8457780.30056,2011908.972,4244222571.88259983,-716.943,-994.063,-1352.5345,-635.5915
ETHUSDT,1773558600000,2026-03-15 07:10:00,2026-03-15 16:10:00,2106.7,2112.97,2106.7,2110.1,11405.022,24075108.0973,19380,7752.651,16364599.74573,2010914.909,4236636013.57774687,4100.28,1113.231,3163.371,-936.909
ETHUSDT,1773558900000,2026-03-15 07:15:00,2026-03-15 16:15:00,2110.1,2111.18,2109.85,2109.86,4856.233,10249111.77137,6297,2284.081,4820676.06959,2012028.14,4245882382.43499994,-288.071,454.207,310.1715,598.2425
ETHUSDT,1773559200000,2026-03-15 07:20:00,2026-03-15 16:20:00,2109.86,2110,2108.48,2109.46,2583.712,5450251.39953,4994,881.011,1858439.42165,2012482.347,4246098781.58381605,-821.69,326.455,-84.39,737.3
ETHUSDT,1773559500000,2026-03-15 07:25:00,2026-03-15 16:25:00,2109.46,2109.77,2107.04,2107.34,6172.432,13011070.3255,6605,1818.621,3833576.05081,2012808.802,4245959783.55494022,-2535.19,0.099,-1267.496,1267.694
ETHUSDT,1773559800000,2026-03-15 07:30:00,2026-03-15 16:30:00,2107.33,2107.34,2104.92,2106.07,5336.957,11240051.35199,9209,2788.541,5872783.00041,2012808.901,4241699125.59774113,240.125,-579.646,-459.5835,-699.7085
ETHUSDT,1773560100000,2026-03-15 07:35:00,2026-03-15 16:35:00,2106.06,2106.07,2104.3,2105.14,3822.367,8046862.85981,5338,1429.981,3010522.07529,2012229.255,4237895667.07784986,-962.405,115.916,-365.2865,597.1185
ETHUSDT,1773560400000,2026-03-15 07:40:00,2026-03-15 16:40:00,2105.14,2105.15,2104,2104.01,2952.681,6214023.04304,4243,1196.277,2517670.62775,2012345.171,4236431235.23929214,-560.127,394.236,114.1725,674.2995
ETHUSDT,1773560700000,2026-03-15 07:45:00,2026-03-15 16:45:00,2104,2104.65,2102.98,2103.7,4825.835,10152371.5875,7415,2291.666,4821287.98067,2012739.407,4234891180.66899633,-242.503,380.717,259.4655,501.9685
ETHUSDT,1773561000000,2026-03-15 07:50:00,2026-03-15 16:50:00,2103.69,2104.39,2102.56,2103.85,4508.993,9484036.16599,5670,2092.353,4400888.86355,2013120.124,4235963497.62411404,-324.287,26.08,-136.0635,188.2235
ETHUSDT,1773561300000,2026-03-15 07:55:00,2026-03-15 16:55:00,2103.85,2105.5,2103.85,2104.97,3832.223,8065792.44909,5709,2598.027,5468144.03796,2013146.204,4235380722.24820662,1363.831,-208.841,473.0745,-890.7565
ETHUSDT,1773561600000,2026-03-15 08:00:00,2026-03-15 17:00:00,2104.97,2107.4,2104.97,2105.85,4754.449,10014552.35773,7897,2443.579,5146813.71375,2012937.363,4237172760.99411011,132.709,2.457,68.8115,-63.8975
ETHUSDT,1773561900000,2026-03-15 08:05:00,2026-03-15 17:05:00,2105.85,2108,2105.84,2106.19,3963.827,8351988.44128,7903,2074.358,4370929.306,2012939.82,4238949319.94700003,184.889,-607.988,-515.5435,-700.4325
ETHUSDT,1773562200000,2026-03-15 08:10:00,2026-03-15 17:10:00,2106.19,2110.87,2106,2108.29,10955.25,23102837.75752,13369,6351.118,13392614.99977,2012331.832,4238675419.51828861,1746.986,-3134.606,-2261.113,-4008.099
