symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
ETHUSDT,1751328000000,2025-07-01 00:00:00,2025-07-01 09:00:00,2484.3,2488.56,2483.65,2486.15,10013.348,24895119.5027,9905,5219.618,12977338.98729,1893539.207,4704553945.80452728,425.888,-410.118,-197.174,-623.062,1.91422432,3.272692,1.4677067,1.093068
ETHUSDT,1751328300000,2025-07-01 00:05:00,2025-07-01 09:05:00,2486.15,2492.9,2483.5,2492.89,9195.262,22878638.05295,9846,5341.286,13292518.99505,1893129.089,4706583953.32645988,1487.31,-182.052,561.603,-925.707,1.91519612,3.274859,1.46745437,1.087358
ETHUSDT,1751328600000,2025-07-01 00:10:00,2025-07-01 09:10:00,2492.9,2493.61,2489.78,2491.61,8958.252,22322066.69397,8208,4779.02,11908283.30481,1892947.037,4719119377.10813236,599.788,811.268,1111.162,511.374,1.91065559,3.271988,1.46627106,1.381999
ETHUSDT,1751328900000,2025-07-01 00:15:00,2025-07-01 09:15:00,2491.61,2495.4,2491.28,2492.09,14003.225,34911248.11899,10739,9360.522,23338047.4423,1893758.305,4718724993.27597904,4717.819,-572.548,1786.3615,-2931.4575,1.91606123,3.271143,1.46840383,1.144551
ETHUSDT,1751329200000,2025-07-01 00:20:00,2025-07-01 09:20:00,2492.09,2493.64,2485.8,2485.8,9215.283,22949607.32288,8814,3227.494,8039256.96205,1893185.757,4718367930.31352997,-2760.295,-167.763,-1547.9105,1212.3845,1.91767986,3.267709,1.47234939,2.026358
ETHUSDT,1751329500000,2025-07-01 00:25:00,2025-07-01 09:25:00,2485.8,2485.98,2483.04,2483.19,11902.365,29573423.50923,9587,5550.255,13790392.26538,1893017.994,4706022027.29104233,-801.855,-704.243,-1105.1705,-303.3155,1.92210883,3.263774,1.47433269,0.538497
ETHUSDT,1751329800000,2025-07-01 00:30:00,2025-07-01 09:30:00,2483.19,2483.57,2476.24,2482.06,33986,84248192.84698001,25659,15000.344,37185839.75244,1892313.751,4698841358.59144688,-3985.312,-2925.925,-4918.581,-933.269,1.92120796,3.263042,1.4699956,0.873086
ETHUSDT,1751330100000,2025-07-01 00:35:00,2025-07-01 09:35:00,2482.07,2487.06,2482,2484.04,12280.762,30518733.93187,12622,6220.937,15458513.99541,1889387.826,4688761510.6363802,161.112,1343.58,1424.136,1263.024,1.90501645,3.285659,1.44719299,0.790331
ETHUSDT,1751330400000,2025-07-01 00:40:00,2025-07-01 09:40:00,2484.04,2488.18,2484.03,2487.37,5904.639,14681881.80744,7392,3174.653,7894373.96563,1890731.406,4697687126.20098591,444.667,445.267,667.6005,222.9335,1.90319343,3.279468,1.44672655,1.026447
ETHUSDT,1751330700000,2025-07-01 00:45:00,2025-07-01 09:45:00,2487.36,2491.24,2487.12,2489.3,11615.144,28920176.23341,9561,7735.991,19261137.99868,1891176.673,4704151478.93798065,3856.838,1845.852,3774.271,-82.567,1.90343915,3.281106,1.44640067,1.15689
ETHUSDT,1751331000000,2025-07-01 00:50:00,2025-07-01 09:50:00,2489.3,2493.75,2489.11,2492.04,7866.878,19601979.69206,7606,4845.516,12073725.41354,1893022.525,4711988597.07755947,1824.154,-776.074,136.003,-1688.151,1.89866279,3.281975,1.44558471,1.993856
ETHUSDT,1751331300000,2025-07-01 00:55:00,2025-07-01 09:55:00,2492.04,2492.35,2489.84,2491.77,4779.555,11905817.93672,4740,1991.637,4961351.39903,1892246.451,4715587268.10173225,-796.281,166.956,-231.1845,565.0965,1.90132776,3.280426,1.45230172,1.603788
ETHUSDT,1751331600000,2025-07-01 01:00:00,2025-07-01 10:00:00,2491.77,2492.95,2489.02,2491.76,8169.218,20354873.86195,7465,3500.122,8721293.19953,1892413.407,4716011195.13428402,-1168.974,297.005,-287.482,881.492,1.90038123,3.279211,1.45124915,0.714432
ETHUSDT,1751331900000,2025-07-01 01:05:00,2025-07-01 10:05:00,2491.76,2493.8,2490.14,2493.79,10364.902,25830381.35934,9022,6702.407,16703743.78763,1892710.412,4716161169.10099983,3039.912,2232.367,3752.323,712.411,1.90241577,3.28057,1.45266732,0.749536
ETHUSDT,1751332200000,2025-07-01 01:10:00,2025-07-01 10:10:00,2493.79,2497.57,2492.1,2497.09,11641.84,29041192.89365,12821,8380.447,20906199.45979,1894942.779,4725210364.28660965,5119.054,1761.051,4320.578,-798.476,1.9031277,3.277475,1.45411965,1.830219
ETHUSDT,1751332500000,2025-07-01 01:15:00,2025-07-01 10:15:00,2497.08,2497.5,2494.17,2496.39,8989.899,22438318.50716,7887,4644.21,11591867.8041,1896703.83,4736240166.85470009,298.521,928.535,1077.7955,779.2745,1.89939273,3.27887,1.44869823,2.565208
ETHUSDT,1751332800000,2025-07-01 01:20:00,2025-07-01 10:20:00,2496.39,2496.95,2493.42,2494.28,7314.093,18245950.55342,7536,3133.446,7816760.91952,1897632.365,4737348936.65016556,-1047.201,-33.885,-557.4855,489.7155,1.90176951,3.274744,1.45186226,1.068868
ETHUSDT,1751333100000,2025-07-01 01:25:00,2025-07-01 10:25:00,2494.26,2494.26,2490.82,2491.94,4625.244,11527525.27934,6192,1625.981,4052702.78433,1897598.48,4733882000.10159969,-1373.282,409.201,-277.44,1095.842,1.90390813,3.277359,1.45296273,0.750223
ETHUSDT,1751333400000,2025-07-01 01:30:00,2025-07-01 10:30:00,2491.95,2498.47,2490.5,2498.41,7778.716,19407308.88412,6900,5286.645,13193681.88124,1898007.681,4729740240.66794968,2794.574,1272.342,2669.629,-124.945,1.90375448,3.277488,1.4528925,0.54218
ETHUSDT,1751333700000,2025-07-01 01:35:00,2025-07-01 10:35:00,2498.41,2499.6,2494.43,2495.44,10651.113,26598304.54449,9476,6240.855,15586985.93167,1899280.023,4743242936.63996983,1830.597,-16.919,898.3795,-932.2175,1.89535831,3.265148,1.44698848,1.969756
