symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
ETHUSDT,1767225600000,2026-01-01 00:00:00,2026-01-01 09:00:00,2970.4,2973.74,2970,2973.66,4281.101,12722288.30707,6714,2622.669,7793579.15174,2091651.41,6213194189.56224728,964.237,625.539,1107.6575,143.4205,2.31207962,2.83991,2.05707162,2.359387
ETHUSDT,1767225900000,2026-01-01 00:05:00,2026-01-01 09:05:00,2973.66,2979.34,2973.66,2976.95,12399.357,36910923.47631,17165,7798.999,23214831.77133,2092276.949,6221519324.65446568,3198.641,1128.753,2728.0735,-470.5675,2.31950127,2.839936,2.06227078,1.581451
ETHUSDT,1767226200000,2026-01-01 00:10:00,2026-01-01 09:10:00,2976.96,2977.66,2975,2975,2162.668,6436489.7717,4654,977.144,2908050.90605,2093405.702,6232173769.70071983,-208.38,382.144,277.954,486.334,2.31646161,2.836052,2.06103506,1.651
ETHUSDT,1767226500000,2026-01-01 00:15:00,2026-01-01 09:15:00,2975,2977,2975,2976.46,1444.117,4297857.85586,3553,806.074,2398881.89606,2093787.846,6229378957.1326561,168.031,-14.13,69.8855,-98.1455,2.31913816,2.8338,2.0637783,0.829274
ETHUSDT,1767226800000,2026-01-01 00:20:00,2026-01-01 09:20:00,2976.45,2979,2976.45,2977.14,1847.439,5501194.67356,4289,1177.772,3507006.87197,2093773.716,6232169972.32623863,508.105,-26.395,227.6575,-280.4475,2.32149402,2.83275,2.06627094,1.177878
ETHUSDT,1767227100000,2026-01-01 00:25:00,2026-01-01 09:25:00,2977.15,2979.42,2977.14,2978.4,2363.66,7040146.1653,4612,1692.582,5041223.79173,2093747.321,6233718210.00653362,1021.504,688.758,1199.51,178.006,2.32420412,2.832299,2.06866978,1.815562
ETHUSDT,1767227400000,2026-01-01 00:30:00,2026-01-01 09:30:00,2978.41,2979.62,2977.2,2979.14,3227.68,9613563.70895,5639,1090.542,3247843.76592,2094436.079,6238560983.58917332,-1046.596,999.905,476.607,1523.203,2.32472497,2.832009,2.06909688,2.570387
ETHUSDT,1767227700000,2026-01-01 00:35:00,2026-01-01 09:35:00,2979.14,2979.52,2977.06,2978.26,3017.294,8986769.15082,5698,1635.83,4872198.40609,2095435.984,6242597157.37376022,254.366,714.408,841.591,587.225,2.32888108,2.824569,2.07230847,0.508498
ETHUSDT,1767228000000,2026-01-01 00:40:00,2026-01-01 09:40:00,2978.25,2978.87,2977.65,2978.5,1113.634,3317036.56328,2911,608.453,1812300.87876,2096150.392,6243036079.09888268,103.272,-161.677,-110.041,-213.313,2.32998672,2.822368,2.07438421,1.178455
ETHUSDT,1767228300000,2026-01-01 00:45:00,2026-01-01 09:45:00,2978.49,2980.88,2977.86,2980.87,2773.397,8263257.71572,5494,1816.046,5410534.55931,2095988.715,6242915643.33084965,858.695,37.18,466.5275,-392.1675,2.33205599,2.821752,2.07660524,1.134507
