symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
ETHUSDT,1769904000001,2026-02-01 00:00:00,2026-02-01 09:00:00,-0.00016427,
ETHUSDT,1769932800004,2026-02-01 08:00:00,2026-02-01 17:00:00,0.00001415,
ETHUSDT,1769961600000,2026-02-01 16:00:00,2026-02-02 01:00:00,-0.00007308,
ETHUSDT,1769990400000,2026-02-02 00:00:00,2026-02-02 09:00:00,-0.00015302,
ETHUSDT,1770019200014,2026-02-02 08:00:00,2026-02-02 17:00:00,-0.00008208,
ETHUSDT,1770048000000,2026-02-02 16:00:00,2026-02-03 01:00:00,-0.00010921,
ETHUSDT,1770076800000,2026-02-03 00:00:00,2026-02-03 09:00:00,-0.00015482,
ETHUSDT,1770105600007,2026-02-03 08:00:00,2026-02-03 17:00:00,0.0000101,
ETHUSDT,1770134400000,2026-02-03 16:00:00,2026-02-04 01:00:00,-0.00003903,
ETHUSDT,1770163200002,2026-02-04 00:00:00,2026-02-04 09:00:00,-0.00002474,
ETHUSDT,1770192000007,2026-02-04 08:00:00,2026-02-04 17:00:00,0.00002076,
ETHUSDT,1770220800000,2026-02-04 16:00:00,2026-02-05 01:00:00,-0.00006117,
ETHUSDT,1770249600011,2026-02-05 00:00:00,2026-02-05 09:00:00,0.00005503,
ETHUSDT,1770278400000,2026-02-05 08:00:00,2026-02-05 17:00:00,-0.00000504,
ETHUSDT,1770307200007,2026-02-05 16:00:00,2026-02-06 01:00:00,-0.00007797,
ETHUSDT,1770336000000,2026-02-06 00:00:00,2026-02-06 09:00:00,-0.00027709,
ETHUSDT,1770364800001,2026-02-06 08:00:00,2026-02-06 17:00:00,-0.0000843,
ETHUSDT,1770393600000,2026-02-06 16:00:00,2026-02-07 01:00:00,0.00001852,
ETHUSDT,1770422400003,2026-02-07 00:00:00,2026-02-07 09:00:00,0.0001,
ETHUSDT,1770451200000,2026-02-07 08:00:00,2026-02-07 17:00:00,-0.00000183,
ETHUSDT,1770480000010,2026-02-07 16:00:00,2026-02-08 01:00:00,0.00001636,
ETHUSDT,1770508800003,2026-02-08 00:00:00,2026-02-08 09:00:00,0.00002665,
ETHUSDT,1770537600000,2026-02-08 08:00:00,2026-02-08 17:00:00,-0.00003046,
ETHUSDT,1770566400000,2026-02-08 16:00:00,2026-02-09 01:00:00,-0.00005398,
ETHUSDT,1770595200002,2026-02-09 00:00:00,2026-02-09 09:00:00,-0.00004033,
ETHUSDT,1770624000001,2026-02-09 08:00:00,2026-02-09 17:00:00,-0.00004865,
ETHUSDT,1770652800007,2026-02-09 16:00:00,2026-02-10 01:00:00,-0.00000334,
ETHUSDT,1770681600000,2026-02-10 00:00:00,2026-02-10 09:00:00,0.00004269,
ETHUSDT,1770710400007,2026-02-10 08:00:00,2026-02-10 17:00:00,-0.0001521,
ETHUSDT,1770739200000,2026-02-10 16:00:00,2026-02-11 01:00:00,-0.00019437,
ETHUSDT,1770768000000,2026-02-11 00:00:00,2026-02-11 09:00:00,-0.00008436,
ETHUSDT,1770796800006,2026-02-11 08:00:00,2026-02-11 17:00:00,-0.00012968,
ETHUSDT,1770825600000,2026-02-11 16:00:00,2026-02-12 01:00:00,-0.00012326,
ETHUSDT,1770854400000,2026-02-12 00:00:00,2026-02-12 09:00:00,-0.00002549,
ETHUSDT,1770883200001,2026-02-12 08:00:00,2026-02-12 17:00:00,0.00002239,
ETHUSDT,1770912000001,2026-02-12 16:00:00,2026-02-13 01:00:00,-0.00004103,
ETHUSDT,1770940800007,2026-02-13 00:00:00,2026-02-13 09:00:00,-0.00010652,
ETHUSDT,1770969600003,2026-02-13 08:00:00,2026-02-13 17:00:00,-0.00002874,
ETHUSDT,1770998400005,2026-02-13 16:00:00,2026-02-14 01:00:00,0.0000426,
ETHUSDT,1771027200002,2026-02-14 00:00:00,2026-02-14 09:00:00,-0.00000268,
ETHUSDT,1771056000004,2026-02-14 08:00:00,2026-02-14 17:00:00,0.00001442,
ETHUSDT,1771084800002,2026-02-14 16:00:00,2026-02-15 01:00:00,-0.00001921,
ETHUSDT,1771113600000,2026-02-15 00:00:00,2026-02-15 09:00:00,-0.00006367,
ETHUSDT,1771142400002,2026-02-15 08:00:00,2026-02-15 17:00:00,0.00006204,
ETHUSDT,1771171200000,2026-02-15 16:00:00,2026-02-16 01:00:00,-0.0000755,
ETHUSDT,1771200000001,2026-02-16 00:00:00,2026-02-16 09:00:00,-0.00005314,
