symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume
ETHUSDT,1780272000000,2026-06-01 00:00:00,2026-06-01 09:00:00,2007.02,2015.42,2006.06,2014,4545.5191,9143185.427545
ETHUSDT,1780272300000,2026-06-01 00:05:00,2026-06-01 09:05:00,2014.01,2015,1997,2009.79,14763.2689,29642409.318167
ETHUSDT,1780272600000,2026-06-01 00:10:00,2026-06-01 09:10:00,2009.79,2011.6,2008.36,2011.6,1067.2906,2144921.622016
ETHUSDT,1780272900000,2026-06-01 00:15:00,2026-06-01 09:15:00,2011.6,2013.4,2008.83,2008.84,1051.0827,2114072.485317
ETHUSDT,1780273200000,2026-06-01 00:20:00,2026-06-01 09:20:00,2008.83,2013.34,2008.36,2012.49,1083.7821,2179616.229916
ETHUSDT,1780273500000,2026-06-01 00:25:00,2026-06-01 09:25:00,2012.5,2017.49,2012.49,2016.96,1772.4509,3572071.32823
ETHUSDT,1780273800000,2026-06-01 00:30:00,2026-06-01 09:30:00,2016.97,2021.5,2012.07,2014.86,2273.6993,4585081.350702
ETHUSDT,1780274100000,2026-06-01 00:35:00,2026-06-01 09:35:00,2014.86,2016.51,2013.94,2014.54,974.0391,1962527.140726
ETHUSDT,1780274400000,2026-06-01 00:40:00,2026-06-01 09:40:00,2014.54,2017.14,2013.64,2016.01,1005.9557,2027738.510518
ETHUSDT,1780274700000,2026-06-01 00:45:00,2026-06-01 09:45:00,2016.01,2019.57,2015.83,2017.65,1386.5253,2798371.922464
ETHUSDT,1780275000000,2026-06-01 00:50:00,2026-06-01 09:50:00,2017.65,2019.52,2015.69,2015.81,916.8449,1849891.152322
ETHUSDT,1780275300000,2026-06-01 00:55:00,2026-06-01 09:55:00,2015.82,2015.97,2014.7,2015.44,834.6453,1681971.40876
ETHUSDT,1780275600000,2026-06-01 01:00:00,2026-06-01 10:00:00,2015.44,2016.73,2011.51,2011.54,1252.1983,2522197.756102
ETHUSDT,1780275900000,2026-06-01 01:05:00,2026-06-01 10:05:00,2011.53,2012.53,2004.61,2006.47,1715.227,3444500.259364
ETHUSDT,1780276200000,2026-06-01 01:10:00,2026-06-01 10:10:00,2006.48,2007.79,2005.26,2005.26,894.9099,1795891.918561
ETHUSDT,1780276500000,2026-06-01 01:15:00,2026-06-01 10:15:00,2005.27,2007.74,2005.27,2005.46,970.133,1946575.871183
ETHUSDT,1780276800000,2026-06-01 01:20:00,2026-06-01 10:20:00,2005.46,2007.84,2004.61,2004.69,1287.1507,2582635.389501
ETHUSDT,1780277100000,2026-06-01 01:25:00,2026-06-01 10:25:00,2004.68,2005.69,2002.15,2004.29,1244.514,2494675.544234
ETHUSDT,1780277400000,2026-06-01 01:30:00,2026-06-01 10:30:00,2004.29,2005.21,2002.84,2005.21,818.7274,1640677.840224
ETHUSDT,1780277700000,2026-06-01 01:35:00,2026-06-01 10:35:00,2005.21,2006.73,2003.63,2004.5,978.7011,1962728.616093
ETHUSDT,1780278000000,2026-06-01 01:40:00,2026-06-01 10:40:00,2004.5,2006.91,2000,2001.72,1388.4097,2780888.930661
ETHUSDT,1780278300000,2026-06-01 01:45:00,2026-06-01 10:45:00,2001.72,2004.85,2001,2004.19,1050.1628,2103095.564962
ETHUSDT,1780278600000,2026-06-01 01:50:00,2026-06-01 10:50:00,2004.19,2004.2,1996.49,1997.6,1636.0748,3271884.587055
ETHUSDT,1780278900000,2026-06-01 01:55:00,2026-06-01 10:55:00,1997.59,1997.59,1994.12,1994.7,1416.0065,2826130.327408
ETHUSDT,1780279200000,2026-06-01 02:00:00,2026-06-01 11:00:00,1994.7,1997.76,1991.31,1997.29,1766.7727,3524181.236752
ETHUSDT,1780279500000,2026-06-01 02:05:00,2026-06-01 11:05:00,1997.29,2004.56,1997.28,2003.8,2127.0337,4257238.12676
ETHUSDT,1780279800000,2026-06-01 02:10:00,2026-06-01 11:10:00,2003.79,2006.08,2003.05,2005.26,871.7983,1747308.177448
ETHUSDT,1780280100000,2026-06-01 02:15:00,2026-06-01 11:15:00,2005.26,2005.62,2002.36,2003.33,850.3288,1704478.769481
ETHUSDT,1780280400000,2026-06-01 02:20:00,2026-06-01 11:20:00,2003.33,2005.75,2002.85,2003.62,617.9608,1238489.71717
ETHUSDT,1780280700000,2026-06-01 02:25:00,2026-06-01 11:25:00,2003.62,2004.83,2002.85,2004.59,782.8248,1568747.032553
ETHUSDT,1780281000000,2026-06-01 02:30:00,2026-06-01 11:30:00,2004.58,2004.58,2001.9,2003.03,733.7108,1469559.185997
ETHUSDT,1780281300000,2026-06-01 02:35:00,2026-06-01 11:35:00,2003.04,2005.53,2002.3,2005.43,640.7206,1283763.445175
ETHUSDT,1780281600000,2026-06-01 02:40:00,2026-06-01 11:40:00,2005.44,2017.89,2004.1,2012.55,3656.5262,7360783.552311
ETHUSDT,1780281900000,2026-06-01 02:45:00,2026-06-01 11:45:00,2012.54,2014.57,2010.56,2012.68,1110.0754,2233836.728992
ETHUSDT,1780282200000,2026-06-01 02:50:00,2026-06-01 11:50:00,2012.68,2013.62,2010.59,2011.84,781.1152,1571747.413092
ETHUSDT,1780282500000,2026-06-01 02:55:00,2026-06-01 11:55:00,2011.84,2012.49,2010.3,2011.47,1030.2081,2072492.679826
ETHUSDT,1780282800000,2026-06-01 03:00:00,2026-06-01 12:00:00,2011.47,2018.09,2011.31,2016.55,1720.6197,3466059.488605
ETHUSDT,1780283100000,2026-06-01 03:05:00,2026-06-01 12:05:00,2016.54,2017.04,2014.44,2016.64,1172.6826,2363974.406862
ETHUSDT,1780283400000,2026-06-01 03:10:00,2026-06-01 12:10:00,2016.65,2016.66,2012.89,2013.41,942.9463,1900187.121092
ETHUSDT,1780283700000,2026-06-01 03:15:00,2026-06-01 12:15:00,2013.42,2015.82,2010.93,2014.62,1489.928,2999897.164357
ETHUSDT,1780284000000,2026-06-01 03:20:00,2026-06-01 12:20:00,2014.63,2016.81,2014.23,2015.9,780.9316,1573857.892224
ETHUSDT,1780284300000,2026-06-01 03:25:00,2026-06-01 12:25:00,2015.9,2016.04,2014.2,2015.01,856.7186,1726577.342614
ETHUSDT,1780284600000,2026-06-01 03:30:00,2026-06-01 12:30:00,2015.02,2016.98,2015.02,2015.57,886.4639,1787407.585596
ETHUSDT,1780284900000,2026-06-01 03:35:00,2026-06-01 12:35:00,2015.58,2016.3,2012,2012.23,997.6498,2009896.091411
ETHUSDT,1780285200000,2026-06-01 03:40:00,2026-06-01 12:40:00,2012.23,2012.85,2010.93,2012.33,691.3949,1391092.515587
ETHUSDT,1780285500000,2026-06-01 03:45:00,2026-06-01 12:45:00,2012.34,2014.25,2011.69,2013.08,772.1543,1554291.626786
ETHUSDT,1780285800000,2026-06-01 03:50:00,2026-06-01 12:50:00,2013.09,2014.15,2009.07,2009.08,761.9654,1532956.488784
ETHUSDT,1780286100000,2026-06-01 03:55:00,2026-06-01 12:55:00,2009.08,2009.95,2008.66,2009.09,789.2709,1585928.981154
ETHUSDT,1780286400000,2026-06-01 04:00:00,2026-06-01 13:00:00,2009.09,2011.97,2008.54,2008.74,683.2412,1373609.750207
