symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
ETHUSDT,1759276800000,2025-10-01 00:00:00,2025-10-01 09:00:00,-0.00001572,
ETHUSDT,1759305600000,2025-10-01 08:00:00,2025-10-01 17:00:00,0.00002569,
ETHUSDT,1759334400000,2025-10-01 16:00:00,2025-10-02 01:00:00,-0.00000744,
ETHUSDT,1759363200000,2025-10-02 00:00:00,2025-10-02 09:00:00,0.00001487,
ETHUSDT,1759392000013,2025-10-02 08:00:00,2025-10-02 17:00:00,0.00003033,
ETHUSDT,1759420800000,2025-10-02 16:00:00,2025-10-03 01:00:00,0.00003733,
ETHUSDT,1759449600006,2025-10-03 00:00:00,2025-10-03 09:00:00,0.00001312,
ETHUSDT,1759478400006,2025-10-03 08:00:00,2025-10-03 17:00:00,0.00007933,
ETHUSDT,1759507200000,2025-10-03 16:00:00,2025-10-04 01:00:00,0.00005593,
ETHUSDT,1759536000001,2025-10-04 00:00:00,2025-10-04 09:00:00,0.0000557,
ETHUSDT,1759564800000,2025-10-04 08:00:00,2025-10-04 17:00:00,0.00000725,
ETHUSDT,1759593600000,2025-10-04 16:00:00,2025-10-05 01:00:00,0.000048,
ETHUSDT,1759622400000,2025-10-05 00:00:00,2025-10-05 09:00:00,0.00005761,
ETHUSDT,1759651200003,2025-10-05 08:00:00,2025-10-05 17:00:00,0.0001,
ETHUSDT,1759680000009,2025-10-05 16:00:00,2025-10-06 01:00:00,0.00009708,
ETHUSDT,1759708800004,2025-10-06 00:00:00,2025-10-06 09:00:00,0.00007894,
ETHUSDT,1759737600002,2025-10-06 08:00:00,2025-10-06 17:00:00,0.0001,
ETHUSDT,1759766400004,2025-10-06 16:00:00,2025-10-07 01:00:00,0.0001,
ETHUSDT,1759795200000,2025-10-07 00:00:00,2025-10-07 09:00:00,0.0001,
ETHUSDT,1759824000003,2025-10-07 08:00:00,2025-10-07 17:00:00,0.0001,
ETHUSDT,1759852800000,2025-10-07 16:00:00,2025-10-08 01:00:00,0.0001,
ETHUSDT,1759881600000,2025-10-08 00:00:00,2025-10-08 09:00:00,0.00001254,
ETHUSDT,1759910400006,2025-10-08 08:00:00,2025-10-08 17:00:00,0.00006038,
ETHUSDT,1759939200002,2025-10-08 16:00:00,2025-10-09 01:00:00,0.00001261,
ETHUSDT,1759968000001,2025-10-09 00:00:00,2025-10-09 09:00:00,0.00003613,
ETHUSDT,1759996800000,2025-10-09 08:00:00,2025-10-09 17:00:00,-0.00000226,
ETHUSDT,1760025600000,2025-10-09 16:00:00,2025-10-10 01:00:00,0.00005752,
ETHUSDT,1760054400005,2025-10-10 00:00:00,2025-10-10 09:00:00,0.00002565,
ETHUSDT,1760083200002,2025-10-10 08:00:00,2025-10-10 17:00:00,0.00002511,
ETHUSDT,1760112000014,2025-10-10 16:00:00,2025-10-11 01:00:00,-0.00005147,
ETHUSDT,1760140800000,2025-10-11 00:00:00,2025-10-11 09:00:00,0.0001,
ETHUSDT,1760169600003,2025-10-11 08:00:00,2025-10-11 17:00:00,-0.00013094,
ETHUSDT,1760198400000,2025-10-11 16:00:00,2025-10-12 01:00:00,-0.00000173,
ETHUSDT,1760227200004,2025-10-12 00:00:00,2025-10-12 09:00:00,-0.00006965,
ETHUSDT,1760256000002,2025-10-12 08:00:00,2025-10-12 17:00:00,0.00000839,
