symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
ETHUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,2104.48,2105.45,2099.19,2103.8,17618.795,37049438.85465,30341,7075.019,14879515.62889,2288119.701,4815553841.5275898,-3468.757,-796.076,-2530.4545,938.3025,1.33307823,1.089486,1.29034858,0.693611
ETHUSDT,1775001900000,2026-04-01 00:05:00,2026-04-01 09:05:00,2103.8,2105.91,2101.7,2104,8425.244,17728554.31399,18218,4293.678,9034828.18312,2287323.625,4812094315.51124954,162.112,815.193,896.249,734.137,1.32843194,1.088122,1.28287458,0.653742
ETHUSDT,1775002200000,2026-04-01 00:10:00,2026-04-01 09:10:00,2104.01,2104.07,2100.29,2101.47,6111.094,12843205.05189,13558,2441.996,5132084.08961,2288138.818,4814722471.461483,-1227.102,138.357,-475.194,751.908,1.32838988,1.088741,1.28229082,1.01672
ETHUSDT,1775002500000,2026-04-01 00:15:00,2026-04-01 09:15:00,2101.47,2106.73,2101.44,2103.24,9253.83,19479297.62201,18662,5767.019,12141184.29877,2288277.175,4807375866.46841145,2280.208,-1619.735,-479.631,-2759.839,1.32493958,1.089064,1.2792027,0.687447
ETHUSDT,1775002800000,2026-04-01 00:20:00,2026-04-01 09:20:00,2103.24,2104.47,2096.02,2098.86,9903.594,20792019.43638,19673,3613.545,7586863.24752,2286657.44,4809389394.10560036,-2676.504,-35.176,-1373.428,1303.076,1.32631506,1.087456,1.27974937,1.598884
ETHUSDT,1775003100000,2026-04-01 00:25:00,2026-04-01 09:25:00,2098.87,2100.46,2097.96,2100.44,8279.607,17379087.56718,18364,4773.404,10019789.24055,2286622.264,4799653811.06360722,1267.201,528.558,1162.1585,-105.0425,1.32479871,1.087441,1.27667984,0.575055
ETHUSDT,1775003400000,2026-04-01 00:30:00,2026-04-01 09:30:00,2100.43,2102.1,2095.6,2097.36,8880.767,18635149.2588,18243,4028.616,8453919.06726,2287150.822,4804023072.56167984,-823.535,980.175,568.4075,1391.9425,1.32053782,1.087587,1.27194846,1.339858
ETHUSDT,1775003700000,2026-04-01 00:35:00,2026-04-01 09:35:00,2097.36,2099.5,2097.1,2098.8,4992.28,10475543.19225,13321,2813.946,5904382.09227,2288130.997,4799514935.37728977,635.612,245.983,563.789,-71.823,1.31890802,1.087871,1.27071044,0.816027
ETHUSDT,1775004000000,2026-04-01 00:40:00,2026-04-01 09:40:00,2098.81,2102.65,2098.81,2102.65,3441.122,7228047.57316,9241,2293.845,4818195.10216,2288376.98,4802918283.76748753,1146.568,298.399,871.683,-274.885,1.31779234,1.0882,1.26918791,1.280332
ETHUSDT,1775004300000,2026-04-01 00:45:00,2026-04-01 09:45:00,2102.65,2103.3,2099.48,2102.83,3633.822,7636614.20468,9925,1863.705,3916562.64876,2288675.379,4811671941.27849674,93.588,142.009,188.803,95.215,1.31817765,1.088517,1.26985853,1.920853
