symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
DOGEUSDT,1764547200000,2025-12-01 00:00:00,2025-12-01 09:00:00,0.1459,0.14629,0.14516,0.14568,101326937,14767089.53022,18296,51168165,7461419.58704,1353213266,197213444.72903189,1009393,-17534317,-17029620.5,-18039013.5,2.86224856,1.677229,2.45015344,1.015216
DOGEUSDT,1764547500000,2025-12-01 00:05:00,2025-12-01 09:05:00,0.14567,0.14569,0.1418,0.14258,381073082,54675847.90925,63233,171329393,24570641.79164,1335678949,190337282.22371423,-38414296,-7358613,-26565761,11848535,3.00170326,1.696774,2.47953057,0.816168
DOGEUSDT,1764547800000,2025-12-01 00:10:00,2025-12-01 09:10:00,0.14258,0.14346,0.14159,0.14275,180814400,25800318.1551,41257,93577073,13352930.80093,1328320336,189697427.18415999,6339746,-4473823,-1303950,-7643696,3.02427921,1.694055,2.48620847,1.067766
DOGEUSDT,1764548100000,2025-12-01 00:15:00,2025-12-01 09:15:00,0.14275,0.14324,0.14153,0.142,92752964,13214190.50682,27748,39079221,5565636.60378,1323846513,188025920.24138999,-14594522,163711,-7133550,7460972,3.01017716,1.67917,2.47173225,0.72661
DOGEUSDT,1764548400000,2025-12-01 00:20:00,2025-12-01 09:20:00,0.142,0.1424,0.14105,0.14177,96610525,13676868.60665,26906,48706805,6895154.20063,1324010224,187739433.16291744,803085,1481283,1882825.5,1079740.5,3.01627555,1.702116,2.46525953,1.014609
DOGEUSDT,1764548700000,2025-12-01 00:25:00,2025-12-01 09:25:00,0.14177,0.14223,0.14106,0.14119,35673072,5054366.83445,12740,17834068,2527172.98693,1325491507,187172655.70346999,-4936,9735815,9733347,9738283,3.01075675,1.698618,2.46632265,0.994568
DOGEUSDT,1764549000000,2025-12-01 00:30:00,2025-12-01 09:30:00,0.14119,0.14155,0.14017,0.1406,96391932,13559715.35035,29189,43250658,6084525.34835,1335227322,187719609.19997999,-9890616,-13818236,-18763544,-8872928,2.98871544,1.721995,2.43993506,0.811473
DOGEUSDT,1764549300000,2025-12-01 00:35:00,2025-12-01 09:35:00,0.1406,0.14098,0.13983,0.14048,111794994,15680593.12145,24588,55797344,7829474.23176,1321409086,185684787.97335494,-200306,-1440979,-1541132,-1340826,2.98326124,1.729761,2.43525375,0.992522
DOGEUSDT,1764549600000,2025-12-01 00:40:00,2025-12-01 09:40:00,0.14048,0.14122,0.14011,0.14021,60277008,8476702.12534,15563,27906476,3925505.63624,1319968107,185112327.32567999,-4464056,-232489,-2464517,1999539,3.00661251,1.70477,2.45428183,0.857072
DOGEUSDT,1764549900000,2025-12-01 00:45:00,2025-12-01 09:45:00,0.14021,0.1404,0.13955,0.13999,45689307,6397330.42701,15316,19992435,2799080.55059,1319735618,184842170.65707999,-5704437,-4796014,-7648232.5,-1943795.5,3.00793951,1.704976,2.44319826,0.773861
DOGEUSDT,1764550200000,2025-12-01 00:50:00,2025-12-01 09:50:00,0.13999,0.14007,0.13877,0.13886,64951937,9049814.32766,15930,24865329,3464159.45003,1314939604,182605662.80748001,-15221279,3446683,-4163956.5,11057322.5,3,1.705348,2.42730159,0.621942
DOGEUSDT,1764550500000,2025-12-01 00:55:00,2025-12-01 09:55:00,0.13885,0.13968,0.13868,0.13884,51743138,7195548.49811,15451,29862592,4152950.73764,1318386287,183034943.29310471,7982046,-942753,3048270,-4933776,2.9811463,1.723039,2.4134945,1.365705
DOGEUSDT,1764550800000,2025-12-01 01:00:00,2025-12-01 10:00:00,0.13884,0.1399,0.13861,0.13953,77339408,10770931.09541,20920,43498873,6059687.2341,1317443534,183783372.993,9658338,-6338602,-1509433,-11167771,2.95450308,1.700493,2.41230824,1.285203
DOGEUSDT,1764551100000,2025-12-01 01:05:00,2025-12-01 10:05:00,0.13953,0.14059,0.13946,0.13978,62787710,8793996.35864,16076,34374021,4815500.17887,1311104932,183368998.68848085,5960332,1488241,4468407,-1491925,2.97415246,1.671815,2.43575167,1.203931
DOGEUSDT,1764551400000,2025-12-01 01:10:00,2025-12-01 10:10:00,0.13978,0.13989,0.13937,0.13952,52147682,7280109.03877,12954,20755872,2898474.42843,1312593173,183180029.71034858,-10635938,3385441,-1932528,8703410,2.97416214,1.653862,2.43792264,0.657543
DOGEUSDT,1764551700000,2025-12-01 01:15:00,2025-12-01 10:15:00,0.13952,0.14045,0.13945,0.13971,41302244,5784019.23269,13028,17136213,2399902.4516,1315978614,183947490.66492,-7029818,2981818,-533091,6496727,2.97236744,1.640212,2.44546602,0.703332
