symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
DOGEUSDT,1764547200000,2025-12-01 00:00:00,2025-12-01 09:00:00,-0.00004318,
DOGEUSDT,1764576000004,2025-12-01 08:00:00,2025-12-01 17:00:00,-0.00009221,
DOGEUSDT,1764604800000,2025-12-01 16:00:00,2025-12-02 01:00:00,-0.00006697,
DOGEUSDT,1764633600004,2025-12-02 00:00:00,2025-12-02 09:00:00,-0.00011936,
DOGEUSDT,1764662400000,2025-12-02 08:00:00,2025-12-02 17:00:00,-0.00003572,
DOGEUSDT,1764691200000,2025-12-02 16:00:00,2025-12-03 01:00:00,-0.00000662,
DOGEUSDT,1764720000000,2025-12-03 00:00:00,2025-12-03 09:00:00,0.0000997,
DOGEUSDT,1764748800000,2025-12-03 08:00:00,2025-12-03 17:00:00,0.00005609,
DOGEUSDT,1764777600005,2025-12-03 16:00:00,2025-12-04 01:00:00,0.00007413,
DOGEUSDT,1764806400012,2025-12-04 00:00:00,2025-12-04 09:00:00,0.00007079,
DOGEUSDT,1764835200000,2025-12-04 08:00:00,2025-12-04 17:00:00,0.00008828,
DOGEUSDT,1764864000011,2025-12-04 16:00:00,2025-12-05 01:00:00,0.0000958,
DOGEUSDT,1764892800000,2025-12-05 00:00:00,2025-12-05 09:00:00,0.00009105,
DOGEUSDT,1764921600000,2025-12-05 08:00:00,2025-12-05 17:00:00,0.00004694,
DOGEUSDT,1764950400010,2025-12-05 16:00:00,2025-12-06 01:00:00,0.00001716,
DOGEUSDT,1764979200001,2025-12-06 00:00:00,2025-12-06 09:00:00,-0.00010042,
DOGEUSDT,1765008000001,2025-12-06 08:00:00,2025-12-06 17:00:00,-0.00003412,
DOGEUSDT,1765036800008,2025-12-06 16:00:00,2025-12-07 01:00:00,-0.00003965,
DOGEUSDT,1765065600000,2025-12-07 00:00:00,2025-12-07 09:00:00,0.00005305,
DOGEUSDT,1765094400004,2025-12-07 08:00:00,2025-12-07 17:00:00,-0.00003949,
DOGEUSDT,1765123200000,2025-12-07 16:00:00,2025-12-08 01:00:00,-0.00001193,
