symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
DOGEUSDT,1759276800000,2025-10-01 00:00:00,2025-10-01 09:00:00,0.23282,0.23349,0.23281,0.2334,21660322,5051218.95666,5774,12588796,2935833.88896,2442228729,569991763.06131005,3517270,804458,2563093,-954177,4.44535045,3.579192,3.70144424,1.371205
DOGEUSDT,1759277100000,2025-10-01 00:05:00,2025-10-01 09:05:00,0.2334,0.23352,0.23281,0.23306,15730251,3667708.86332,4788,5712115,1332167.25173,2443033187,569348884.23035002,-4306021,759298,-1393712.5,2912308.5,4.45713789,3.597187,3.71010827,0.566665
DOGEUSDT,1759277400000,2025-10-01 00:10:00,2025-10-01 09:10:00,0.23306,0.2331,0.23253,0.23268,10571144,2460539.03203,3866,5026800,1169861.91006,2443792485,568646073.33465004,-517544,1261153,1002381,1519925,4.46369493,3.614642,3.71103383,0.902798
DOGEUSDT,1759277700000,2025-10-01 00:15:00,2025-10-01 09:15:00,0.23269,0.23269,0.23226,0.23234,12827150,2981604.91152,4184,3635692,845208.3184,2445053638,568083762.25292003,-5555766,489403,-2288480,3267286,4.46366963,3.627656,3.71104435,0.395265
DOGEUSDT,1759278000000,2025-10-01 00:20:00,2025-10-01 09:20:00,0.23235,0.23239,0.23188,0.23202,15315922,3555074.37794,4399,7497865,1740429.58942,2445543041,567414896.37282002,-320192,1485923,1325827,1646019,4.45087811,3.647471,3.69047807,0.961761
DOGEUSDT,1759278300000,2025-10-01 00:25:00,2025-10-01 09:25:00,0.23201,0.23218,0.23174,0.23182,9113138,2114288.3251,3084,4407108,1022536.19225,2447028964,567245784.14484,-298922,201714,52253,351175,4.4447533,3.650044,3.68674225,0.912879
DOGEUSDT,1759278600000,2025-10-01 00:30:00,2025-10-01 09:30:00,0.23181,0.23231,0.23162,0.23226,12055432,2796083.65837,4574,7531556,1746996.61368,2447230678,568428156.39099908,3007680,-4705928,-3202088,-6209768,4.42844768,3.651095,3.67409908,1.658784
DOGEUSDT,1759278900000,2025-10-01 00:35:00,2025-10-01 09:35:00,0.23225,0.23229,0.23157,0.23168,13949514,3233528.15725,3612,3883908,900564.30696,2442524750,565932984.57500005,-6181698,583021,-2507828,3673870,4.44085461,3.643473,3.67911621,0.386044
DOGEUSDT,1759279200000,2025-10-01 00:40:00,2025-10-01 09:40:00,0.23168,0.23175,0.23125,0.23137,15010468,3474097.84647,3885,6126171,1417623.84503,2443107771,565261844.97626996,-2758126,-859083,-2238146,519980,4.4553058,3.641508,3.68357222,0.689353
DOGEUSDT,1759279500000,2025-10-01 00:45:00,2025-10-01 09:45:00,0.23138,0.23164,0.23115,0.23138,12124585,2805274.67168,4328,5810319,1344496.04333,2442248688,565111923.91631997,-503947,-786036,-1038009.5,-534062.5,4.46127006,3.647864,3.68965789,0.920424
