symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
DOGEUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,0.0001,
DOGEUSDT,1775030400000,2026-04-01 08:00:00,2026-04-01 17:00:00,0.0001,
DOGEUSDT,1775059200000,2026-04-01 16:00:00,2026-04-02 01:00:00,-0.00000223,
DOGEUSDT,1775088000003,2026-04-02 00:00:00,2026-04-02 09:00:00,0.00009762,
DOGEUSDT,1775116800001,2026-04-02 08:00:00,2026-04-02 17:00:00,-0.00013452,
DOGEUSDT,1775145600001,2026-04-02 16:00:00,2026-04-03 01:00:00,-0.00002289,
DOGEUSDT,1775174400000,2026-04-03 00:00:00,2026-04-03 09:00:00,0.00001761,
DOGEUSDT,1775203200008,2026-04-03 08:00:00,2026-04-03 17:00:00,0.0001,
DOGEUSDT,1775232000008,2026-04-03 16:00:00,2026-04-04 01:00:00,0.0001,
DOGEUSDT,1775260800000,2026-04-04 00:00:00,2026-04-04 09:00:00,0.0001,
DOGEUSDT,1775289600003,2026-04-04 08:00:00,2026-04-04 17:00:00,-0.0000309,
DOGEUSDT,1775318400000,2026-04-04 16:00:00,2026-04-05 01:00:00,-0.00005133,
DOGEUSDT,1775347200008,2026-04-05 00:00:00,2026-04-05 09:00:00,0.0001,
DOGEUSDT,1775376000000,2026-04-05 08:00:00,2026-04-05 17:00:00,-0.00005838,
DOGEUSDT,1775404800001,2026-04-05 16:00:00,2026-04-06 01:00:00,-0.00008998,
DOGEUSDT,1775433600004,2026-04-06 00:00:00,2026-04-06 09:00:00,0.0000806,
DOGEUSDT,1775462400001,2026-04-06 08:00:00,2026-04-06 17:00:00,0.0001,
DOGEUSDT,1775491200003,2026-04-06 16:00:00,2026-04-07 01:00:00,0.0001,
DOGEUSDT,1775520000000,2026-04-07 00:00:00,2026-04-07 09:00:00,-0.00004248,
DOGEUSDT,1775548800000,2026-04-07 08:00:00,2026-04-07 17:00:00,-0.00008483,
DOGEUSDT,1775577600000,2026-04-07 16:00:00,2026-04-08 01:00:00,-0.00004725,
DOGEUSDT,1775606400000,2026-04-08 00:00:00,2026-04-08 09:00:00,0.0001,
DOGEUSDT,1775635200000,2026-04-08 08:00:00,2026-04-08 17:00:00,0.0001,
DOGEUSDT,1775664000006,2026-04-08 16:00:00,2026-04-09 01:00:00,0.0001,
DOGEUSDT,1775692800000,2026-04-09 00:00:00,2026-04-09 09:00:00,0.00005606,
DOGEUSDT,1775721600010,2026-04-09 08:00:00,2026-04-09 17:00:00,-0.00005032,
DOGEUSDT,1775750400001,2026-04-09 16:00:00,2026-04-10 01:00:00,-0.00005276,
DOGEUSDT,1775779200000,2026-04-10 00:00:00,2026-04-10 09:00:00,0.0001,
DOGEUSDT,1775808000005,2026-04-10 08:00:00,2026-04-10 17:00:00,-0.00002501,
DOGEUSDT,1775836800000,2026-04-10 16:00:00,2026-04-11 01:00:00,0.00003933,
DOGEUSDT,1775865600000,2026-04-11 00:00:00,2026-04-11 09:00:00,0.0001,
DOGEUSDT,1775894400000,2026-04-11 08:00:00,2026-04-11 17:00:00,-0.00004554,
DOGEUSDT,1775923200003,2026-04-11 16:00:00,2026-04-12 01:00:00,-0.00006403,
DOGEUSDT,1775952000000,2026-04-12 00:00:00,2026-04-12 09:00:00,0.0001,
DOGEUSDT,1775980800000,2026-04-12 08:00:00,2026-04-12 17:00:00,-0.00008132,
DOGEUSDT,1776009600000,2026-04-12 16:00:00,2026-04-13 01:00:00,-0.0000999,
DOGEUSDT,1776038400011,2026-04-13 00:00:00,2026-04-13 09:00:00,-0.0000595,
DOGEUSDT,1776067200006,2026-04-13 08:00:00,2026-04-13 17:00:00,-0.00004679,
DOGEUSDT,1776096000000,2026-04-13 16:00:00,2026-04-14 01:00:00,0.00007985,
DOGEUSDT,1776124800005,2026-04-14 00:00:00,2026-04-14 09:00:00,0.0001,
DOGEUSDT,1776153600003,2026-04-14 08:00:00,2026-04-14 17:00:00,0.00004455,
DOGEUSDT,1776182400001,2026-04-14 16:00:00,2026-04-15 01:00:00,0.0001,
DOGEUSDT,1776211200000,2026-04-15 00:00:00,2026-04-15 09:00:00,-0.00002485,
DOGEUSDT,1776240000000,2026-04-15 08:00:00,2026-04-15 17:00:00,-0.00002616,
DOGEUSDT,1776268800000,2026-04-15 16:00:00,2026-04-16 01:00:00,0.00000984,
DOGEUSDT,1776297600013,2026-04-16 00:00:00,2026-04-16 09:00:00,0.0001,
DOGEUSDT,1776326400000,2026-04-16 08:00:00,2026-04-16 17:00:00,0.0001,
DOGEUSDT,1776355200000,2026-04-16 16:00:00,2026-04-17 01:00:00,0.0001,
DOGEUSDT,1776384000001,2026-04-17 00:00:00,2026-04-17 09:00:00,0.0001,
DOGEUSDT,1776412800011,2026-04-17 08:00:00,2026-04-17 17:00:00,0.00005043,
DOGEUSDT,1776441600001,2026-04-17 16:00:00,2026-04-18 01:00:00,0.00003821,
DOGEUSDT,1776470400001,2026-04-18 00:00:00,2026-04-18 09:00:00,0.0001,
DOGEUSDT,1776499200006,2026-04-18 08:00:00,2026-04-18 17:00:00,0.00002917,
DOGEUSDT,1776528000000,2026-04-18 16:00:00,2026-04-19 01:00:00,-0.00007036,
DOGEUSDT,1776556800002,2026-04-19 00:00:00,2026-04-19 09:00:00,-0.00008729,
DOGEUSDT,1776585600010,2026-04-19 08:00:00,2026-04-19 17:00:00,-0.00000364,
DOGEUSDT,1776614400001,2026-04-19 16:00:00,2026-04-20 01:00:00,-0.00003509,
DOGEUSDT,1776643200000,2026-04-20 00:00:00,2026-04-20 09:00:00,-0.00002116,
DOGEUSDT,1776672000000,2026-04-20 08:00:00,2026-04-20 17:00:00,0.0000108,
DOGEUSDT,1776700800001,2026-04-20 16:00:00,2026-04-21 01:00:00,0.00002277,
DOGEUSDT,1776729600000,2026-04-21 00:00:00,2026-04-21 09:00:00,0.0000443,
DOGEUSDT,1776758400004,2026-04-21 08:00:00,2026-04-21 17:00:00,-0.00004799,
DOGEUSDT,1776787200004,2026-04-21 16:00:00,2026-04-22 01:00:00,0.00000031,
DOGEUSDT,1776816000004,2026-04-22 00:00:00,2026-04-22 09:00:00,0.00000214,
DOGEUSDT,1776844800000,2026-04-22 08:00:00,2026-04-22 17:00:00,0.0001,
DOGEUSDT,1776873600000,2026-04-22 16:00:00,2026-04-23 01:00:00,0.0001,
DOGEUSDT,1776902400000,2026-04-23 00:00:00,2026-04-23 09:00:00,0.00006031,
DOGEUSDT,1776931200000,2026-04-23 08:00:00,2026-04-23 17:00:00,0.0001,
DOGEUSDT,1776960000004,2026-04-23 16:00:00,2026-04-24 01:00:00,0.0001,
DOGEUSDT,1776988800006,2026-04-24 00:00:00,2026-04-24 09:00:00,0.0001,
DOGEUSDT,1777017600000,2026-04-24 08:00:00,2026-04-24 17:00:00,0.0001,
DOGEUSDT,1777046400000,2026-04-24 16:00:00,2026-04-25 01:00:00,0.0001,
DOGEUSDT,1777075200000,2026-04-25 00:00:00,2026-04-25 09:00:00,0.0001,
DOGEUSDT,1777104000002,2026-04-25 08:00:00,2026-04-25 17:00:00,0.00008444,
DOGEUSDT,1777132800002,2026-04-25 16:00:00,2026-04-26 01:00:00,0.00007376,
DOGEUSDT,1777161600003,2026-04-26 00:00:00,2026-04-26 09:00:00,0.00002003,
DOGEUSDT,1777190400007,2026-04-26 08:00:00,2026-04-26 17:00:00,0.0000531,
DOGEUSDT,1777219200004,2026-04-26 16:00:00,2026-04-27 01:00:00,0.0000731,
DOGEUSDT,1777248000004,2026-04-27 00:00:00,2026-04-27 09:00:00,0.00001391,
DOGEUSDT,1777276800000,2026-04-27 08:00:00,2026-04-27 17:00:00,-0.00002544,
DOGEUSDT,1777305600002,2026-04-27 16:00:00,2026-04-28 01:00:00,0.00006463,
DOGEUSDT,1777334400001,2026-04-28 00:00:00,2026-04-28 09:00:00,0.0001,
DOGEUSDT,1777363200000,2026-04-28 08:00:00,2026-04-28 17:00:00,0.0001,
DOGEUSDT,1777392000004,2026-04-28 16:00:00,2026-04-29 01:00:00,0.0001,
