symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
DOGEUSDT,1777593600000,2026-05-01 00:00:00,2026-05-01 09:00:00,-0.00001716,
DOGEUSDT,1777622400005,2026-05-01 08:00:00,2026-05-01 17:00:00,0.00003054,
DOGEUSDT,1777651200000,2026-05-01 16:00:00,2026-05-02 01:00:00,0.00003104,
DOGEUSDT,1777680000006,2026-05-02 00:00:00,2026-05-02 09:00:00,-0.00001081,
DOGEUSDT,1777708800000,2026-05-02 08:00:00,2026-05-02 17:00:00,0.00001943,
DOGEUSDT,1777737600010,2026-05-02 16:00:00,2026-05-03 01:00:00,0.00002318,
DOGEUSDT,1777766400005,2026-05-03 00:00:00,2026-05-03 09:00:00,0.00004413,
DOGEUSDT,1777795200003,2026-05-03 08:00:00,2026-05-03 17:00:00,-0.00001114,
DOGEUSDT,1777824000000,2026-05-03 16:00:00,2026-05-04 01:00:00,0.00006039,
DOGEUSDT,1777852800000,2026-05-04 00:00:00,2026-05-04 09:00:00,0.00000519,
DOGEUSDT,1777881600000,2026-05-04 08:00:00,2026-05-04 17:00:00,0.0000805,
DOGEUSDT,1777910400003,2026-05-04 16:00:00,2026-05-05 01:00:00,0.00002113,
DOGEUSDT,1777939200000,2026-05-05 00:00:00,2026-05-05 09:00:00,0.00001832,
DOGEUSDT,1777968000011,2026-05-05 08:00:00,2026-05-05 17:00:00,0.00006311,
DOGEUSDT,1777996800000,2026-05-05 16:00:00,2026-05-06 01:00:00,0.00004317,
DOGEUSDT,1778025600010,2026-05-06 00:00:00,2026-05-06 09:00:00,0.00009555,
DOGEUSDT,1778054400000,2026-05-06 08:00:00,2026-05-06 17:00:00,0.00004503,
DOGEUSDT,1778083200002,2026-05-06 16:00:00,2026-05-07 01:00:00,-0.00008869,
DOGEUSDT,1778112000000,2026-05-07 00:00:00,2026-05-07 09:00:00,-0.00000449,
DOGEUSDT,1778140800000,2026-05-07 08:00:00,2026-05-07 17:00:00,-0.00006956,
DOGEUSDT,1778169600004,2026-05-07 16:00:00,2026-05-08 01:00:00,0.00001665,
DOGEUSDT,1778198400003,2026-05-08 00:00:00,2026-05-08 09:00:00,-0.00004021,
DOGEUSDT,1778227200002,2026-05-08 08:00:00,2026-05-08 17:00:00,-0.00001252,
DOGEUSDT,1778256000003,2026-05-08 16:00:00,2026-05-09 01:00:00,0.00002561,
DOGEUSDT,1778284800000,2026-05-09 00:00:00,2026-05-09 09:00:00,0.00001241,
DOGEUSDT,1778313600001,2026-05-09 08:00:00,2026-05-09 17:00:00,0.00005533,
DOGEUSDT,1778342400002,2026-05-09 16:00:00,2026-05-10 01:00:00,0.00006837,
DOGEUSDT,1778371200003,2026-05-10 00:00:00,2026-05-10 09:00:00,-0.00002009,
DOGEUSDT,1778400000000,2026-05-10 08:00:00,2026-05-10 17:00:00,-0.00004175,
DOGEUSDT,1778428800000,2026-05-10 16:00:00,2026-05-11 01:00:00,0.00002033,
DOGEUSDT,1778457600000,2026-05-11 00:00:00,2026-05-11 09:00:00,0.00009789,
DOGEUSDT,1778486400000,2026-05-11 08:00:00,2026-05-11 17:00:00,0.0001,
DOGEUSDT,1778515200000,2026-05-11 16:00:00,2026-05-12 01:00:00,0.0001,
DOGEUSDT,1778544000002,2026-05-12 00:00:00,2026-05-12 09:00:00,0.0001,
DOGEUSDT,1778572800008,2026-05-12 08:00:00,2026-05-12 17:00:00,0.0001,
DOGEUSDT,1778601600000,2026-05-12 16:00:00,2026-05-13 01:00:00,0.00006359,
DOGEUSDT,1778630400010,2026-05-13 00:00:00,2026-05-13 09:00:00,0.0001,
DOGEUSDT,1778659200003,2026-05-13 08:00:00,2026-05-13 17:00:00,0.0001,
DOGEUSDT,1778688000001,2026-05-13 16:00:00,2026-05-14 01:00:00,0.0001,
DOGEUSDT,1778716800005,2026-05-14 00:00:00,2026-05-14 09:00:00,0.00005937,
DOGEUSDT,1778745600000,2026-05-14 08:00:00,2026-05-14 17:00:00,0.00009732,
DOGEUSDT,1778774400000,2026-05-14 16:00:00,2026-05-15 01:00:00,-0.00007676,
DOGEUSDT,1778803200000,2026-05-15 00:00:00,2026-05-15 09:00:00,-0.00003496,
DOGEUSDT,1778832000016,2026-05-15 08:00:00,2026-05-15 17:00:00,-0.000067,
DOGEUSDT,1778860800012,2026-05-15 16:00:00,2026-05-16 01:00:00,-0.00007203,
DOGEUSDT,1778889600005,2026-05-16 00:00:00,2026-05-16 09:00:00,0.00007471,
DOGEUSDT,1778918400000,2026-05-16 08:00:00,2026-05-16 17:00:00,-0.00002081,
DOGEUSDT,1778947200005,2026-05-16 16:00:00,2026-05-17 01:00:00,-0.00000245,
DOGEUSDT,1778976000000,2026-05-17 00:00:00,2026-05-17 09:00:00,0.00007144,
DOGEUSDT,1779004800010,2026-05-17 08:00:00,2026-05-17 17:00:00,0.00001699,
DOGEUSDT,1779033600009,2026-05-17 16:00:00,2026-05-18 01:00:00,0.00006188,
DOGEUSDT,1779062400007,2026-05-18 00:00:00,2026-05-18 09:00:00,-0.0000478,
DOGEUSDT,1779091200002,2026-05-18 08:00:00,2026-05-18 17:00:00,0.00000685,
DOGEUSDT,1779120000007,2026-05-18 16:00:00,2026-05-19 01:00:00,-0.00002652,
DOGEUSDT,1779148800001,2026-05-19 00:00:00,2026-05-19 09:00:00,-0.00001694,
DOGEUSDT,1779177600001,2026-05-19 08:00:00,2026-05-19 17:00:00,-0.00001324,
DOGEUSDT,1779206400009,2026-05-19 16:00:00,2026-05-20 01:00:00,0.00000608,
DOGEUSDT,1779235200001,2026-05-20 00:00:00,2026-05-20 09:00:00,0.00003083,
DOGEUSDT,1779264000006,2026-05-20 08:00:00,2026-05-20 17:00:00,0.0000122,
DOGEUSDT,1779292800000,2026-05-20 16:00:00,2026-05-21 01:00:00,-0.0000057,
DOGEUSDT,1779321600001,2026-05-21 00:00:00,2026-05-21 09:00:00,0.00000818,
DOGEUSDT,1779350400000,2026-05-21 08:00:00,2026-05-21 17:00:00,0.00003599,
DOGEUSDT,1779379200000,2026-05-21 16:00:00,2026-05-22 01:00:00,0.00002583,
DOGEUSDT,1779408000000,2026-05-22 00:00:00,2026-05-22 09:00:00,0.0001,
DOGEUSDT,1779436800004,2026-05-22 08:00:00,2026-05-22 17:00:00,0.00004056,
DOGEUSDT,1779465600001,2026-05-22 16:00:00,2026-05-23 01:00:00,0.00004339,
DOGEUSDT,1779494400009,2026-05-23 00:00:00,2026-05-23 09:00:00,0.00002457,
DOGEUSDT,1779523200001,2026-05-23 08:00:00,2026-05-23 17:00:00,-0.00000286,
DOGEUSDT,1779552000003,2026-05-23 16:00:00,2026-05-24 01:00:00,0.00000492,
DOGEUSDT,1779580800011,2026-05-24 00:00:00,2026-05-24 09:00:00,0.0000865,
DOGEUSDT,1779609600008,2026-05-24 08:00:00,2026-05-24 17:00:00,0.00002937,
DOGEUSDT,1779638400000,2026-05-24 16:00:00,2026-05-25 01:00:00,0.00003077,
DOGEUSDT,1779667200001,2026-05-25 00:00:00,2026-05-25 09:00:00,0.00000976,
DOGEUSDT,1779696000001,2026-05-25 08:00:00,2026-05-25 17:00:00,0.00008499,
DOGEUSDT,1779724800001,2026-05-25 16:00:00,2026-05-26 01:00:00,0.00005759,
DOGEUSDT,1779753600000,2026-05-26 00:00:00,2026-05-26 09:00:00,0.00005913,
DOGEUSDT,1779782400003,2026-05-26 08:00:00,2026-05-26 17:00:00,0.0000081,
DOGEUSDT,1779811200000,2026-05-26 16:00:00,2026-05-27 01:00:00,0.00007485,
DOGEUSDT,1779840000000,2026-05-27 00:00:00,2026-05-27 09:00:00,-0.00003495,
DOGEUSDT,1779868800004,2026-05-27 08:00:00,2026-05-27 17:00:00,0.00007714,
DOGEUSDT,1779897600009,2026-05-27 16:00:00,2026-05-28 01:00:00,0.00007953,
DOGEUSDT,1779926400001,2026-05-28 00:00:00,2026-05-28 09:00:00,-0.00001301,
DOGEUSDT,1779955200000,2026-05-28 08:00:00,2026-05-28 17:00:00,-0.00007454,
DOGEUSDT,1779984000001,2026-05-28 16:00:00,2026-05-29 01:00:00,0.00004507,
DOGEUSDT,1780012800000,2026-05-29 00:00:00,2026-05-29 09:00:00,0.0001,
DOGEUSDT,1780041600001,2026-05-29 08:00:00,2026-05-29 17:00:00,0.0001,
DOGEUSDT,1780070400008,2026-05-29 16:00:00,2026-05-30 01:00:00,0.00002898,
DOGEUSDT,1780099200000,2026-05-30 00:00:00,2026-05-30 09:00:00,0.0000749,
DOGEUSDT,1780128000001,2026-05-30 08:00:00,2026-05-30 17:00:00,0.00005439,
DOGEUSDT,1780156800000,2026-05-30 16:00:00,2026-05-31 01:00:00,-0.00000803,
DOGEUSDT,1780185600000,2026-05-31 00:00:00,2026-05-31 09:00:00,0.00007738,
DOGEUSDT,1780214400000,2026-05-31 08:00:00,2026-05-31 17:00:00,0.00007582,
DOGEUSDT,1780243200004,2026-05-31 16:00:00,2026-06-01 01:00:00,0.00003376,
