symbol,open_time,datetime_utc,datetime_kst,open,high,low,close,volume,quote_volume,trades,taker_buy_base,taker_buy_quote,sum_oi,sum_oi_value,cvd_delta,oi_delta,net_long_delta,net_short_delta,top_acc_ls_ratio,top_pos_ls_ratio,global_acc_ls_ratio,taker_ls_vol_ratio
DOGEUSDT,1767225600000,2026-01-01 00:00:00,2026-01-01 09:00:00,0.11741,0.11763,0.11736,0.11762,14273325,1677759.73748,2975,9708364,1141380.05862,2072246514,243737634.97668001,5143403,-121739,2449962.5,-2693440.5,2.92917317,1.572063,2.50081541,2.081564
DOGEUSDT,1767225900000,2026-01-01 00:05:00,2026-01-01 09:05:00,0.11762,0.11773,0.11751,0.11762,21913802,2578104.70814,4021,12573023,1479126.80639,2072124775,243745322.0006105,3232244,1185630,2801752,-430492,2.9345517,1.559685,2.50766239,1.328269
DOGEUSDT,1767226200000,2026-01-01 00:10:00,2026-01-01 09:10:00,0.11763,0.11768,0.11761,0.11763,6925370,814712.83389,1877,4149020,488098.44037,2073310405,243890199.73275816,1372670,251642,937977,-434693,2.93346869,1.559762,2.50941488,1.448679
DOGEUSDT,1767226500000,2026-01-01 00:15:00,2026-01-01 09:15:00,0.11762,0.11774,0.11762,0.11773,5950974,700303.38145,1936,4260965,501422.08427,2073562047,244141195.41378,2570956,3739932,5025410,2454454,2.93854574,1.559098,2.51167679,2.258442
DOGEUSDT,1767226800000,2026-01-01 00:20:00,2026-01-01 09:20:00,0.11773,0.11774,0.11762,0.11765,10405304,1224520.27573,1910,4660503,548459.29213,2077301979,244394577.82934999,-1084298,1817964,1275815,2360113,2.94320138,1.561127,2.51686531,0.79795
DOGEUSDT,1767227100000,2026-01-01 00:25:00,2026-01-01 09:25:00,0.11765,0.11783,0.11764,0.11778,8349244,983258.73244,1942,5790221,681883.08122,2079119943,244969500.47205195,3231198,3360382,4975981,1744783,2.94584442,1.558589,2.51830218,2.1707
DOGEUSDT,1767227400000,2026-01-01 00:30:00,2026-01-01 09:30:00,0.11779,0.11788,0.11777,0.11785,10482831,1235236.50915,2315,6123821,721571.95286,2082480325,245441131.1045,1764811,2137383,3019788.5,1254977.5,2.95337922,1.552505,2.52708285,1.357491
DOGEUSDT,1767227700000,2026-01-01 00:35:00,2026-01-01 09:35:00,0.11786,0.11792,0.11769,0.11774,9117266,1074076.14459,2468,4925735,580309.70325,2084617708,245433904.23759851,734204,194975,562077,-172127,2.94541485,1.551657,2.52129644,1.134449
DOGEUSDT,1767228000000,2026-01-01 00:40:00,2026-01-01 09:40:00,0.11773,0.1178,0.11769,0.11772,4384693,516256.90011,1537,1912308,225167.41618,2084812683,245444997.16959,-560077,837,-279201.5,280875.5,2.94542336,1.548975,2.52419104,0.768239
DOGEUSDT,1767228300000,2026-01-01 00:45:00,2026-01-01 09:45:00,0.11772,0.11776,0.11767,0.11775,5066356,596331.98746,1879,2974301,350086.93697,2084813520,245486791.97999999,882246,434289,875412,-6834,2.94234964,1.546942,2.52552132,1.323634
DOGEUSDT,1767228600000,2026-01-01 00:50:00,2026-01-01 09:50:00,0.11775,0.11787,0.1177,0.11782,12734468,1500262.41047,2676,8078974,951775.38847,2085247809,245683896.85637999,3423480,316419,2028159,-1395321,2.95114718,1.543544,2.53033253,1.72634
DOGEUSDT,1767228900000,2026-01-01 00:55:00,2026-01-01 09:55:00,0.11782,0.11789,0.11781,0.11784,7088745,835437.40398,1911,4425139,521502.10983,2085564228,245783744.26980001,1761533,1586184,2466950.5,705417.5,2.94871395,1.542175,2.53153714,1.507747
DOGEUSDT,1767229200000,2026-01-01 01:00:00,2026-01-01 10:00:00,0.11785,0.11799,0.11784,0.11794,8390553,989450.43427,2130,6127281,722541.68646,2087150412,246123413.72135016,3864009,3295186,5227190.5,1363181.5,2.94440984,1.537481,2.53161009,2.603211
DOGEUSDT,1767229500000,2026-01-01 01:05:00,2026-01-01 10:05:00,0.11794,0.11835,0.11793,0.11831,29547357,3491144.20316,4592,21852387,2582023.58135,2090445598,247344742.44158092,14157417,-3413113,3665595.5,-10491821.5,2.93605103,1.5268,2.52744686,2.756656
