symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
BNBUSDT,1767225600008,2026-01-01 00:00:00,2026-01-01 09:00:00,0.00006523,
BNBUSDT,1767254400002,2026-01-01 08:00:00,2026-01-01 17:00:00,0.00007071,
BNBUSDT,1767283200001,2026-01-01 16:00:00,2026-01-02 01:00:00,0,
BNBUSDT,1767312000006,2026-01-02 00:00:00,2026-01-02 09:00:00,0,
BNBUSDT,1767340800007,2026-01-02 08:00:00,2026-01-02 17:00:00,0,
BNBUSDT,1767369600000,2026-01-02 16:00:00,2026-01-03 01:00:00,0.00005392,
BNBUSDT,1767398400001,2026-01-03 00:00:00,2026-01-03 09:00:00,0.00010055,
BNBUSDT,1767427200000,2026-01-03 08:00:00,2026-01-03 17:00:00,0.00003998,
BNBUSDT,1767456000000,2026-01-03 16:00:00,2026-01-04 01:00:00,0,
BNBUSDT,1767484800000,2026-01-04 00:00:00,2026-01-04 09:00:00,0.00002126,
BNBUSDT,1767513600000,2026-01-04 08:00:00,2026-01-04 17:00:00,0.0000464,
BNBUSDT,1767542400001,2026-01-04 16:00:00,2026-01-05 01:00:00,0.00010041,
BNBUSDT,1767571200000,2026-01-05 00:00:00,2026-01-05 09:00:00,0.00010532,
BNBUSDT,1767600000000,2026-01-05 08:00:00,2026-01-05 17:00:00,0.0000085,
BNBUSDT,1767628800000,2026-01-05 16:00:00,2026-01-06 01:00:00,0.00005953,
BNBUSDT,1767657600010,2026-01-06 00:00:00,2026-01-06 09:00:00,0.00010224,
BNBUSDT,1767686400000,2026-01-06 08:00:00,2026-01-06 17:00:00,0,
BNBUSDT,1767715200000,2026-01-06 16:00:00,2026-01-07 01:00:00,0.00005142,
BNBUSDT,1767744000001,2026-01-07 00:00:00,2026-01-07 09:00:00,0.00004136,
BNBUSDT,1767772800001,2026-01-07 08:00:00,2026-01-07 17:00:00,0.0000657,
BNBUSDT,1767801600001,2026-01-07 16:00:00,2026-01-08 01:00:00,0.00000329,
BNBUSDT,1767830400001,2026-01-08 00:00:00,2026-01-08 09:00:00,0.00004555,
BNBUSDT,1767859200000,2026-01-08 08:00:00,2026-01-08 17:00:00,0,
BNBUSDT,1767888000000,2026-01-08 16:00:00,2026-01-09 01:00:00,0,
BNBUSDT,1767916800003,2026-01-09 00:00:00,2026-01-09 09:00:00,0,
BNBUSDT,1767945600000,2026-01-09 08:00:00,2026-01-09 17:00:00,0,
BNBUSDT,1767974400001,2026-01-09 16:00:00,2026-01-10 01:00:00,0,
BNBUSDT,1768003200000,2026-01-10 00:00:00,2026-01-10 09:00:00,0.00001141,
BNBUSDT,1768032000002,2026-01-10 08:00:00,2026-01-10 17:00:00,0.00012634,
BNBUSDT,1768060800001,2026-01-10 16:00:00,2026-01-11 01:00:00,0.00000512,
BNBUSDT,1768089600003,2026-01-11 00:00:00,2026-01-11 09:00:00,0.000134,
BNBUSDT,1768118400006,2026-01-11 08:00:00,2026-01-11 17:00:00,0.00009446,
BNBUSDT,1768147200000,2026-01-11 16:00:00,2026-01-12 01:00:00,0.00003344,
BNBUSDT,1768176000005,2026-01-12 00:00:00,2026-01-12 09:00:00,0,
BNBUSDT,1768204800000,2026-01-12 08:00:00,2026-01-12 17:00:00,0,
BNBUSDT,1768233600000,2026-01-12 16:00:00,2026-01-13 01:00:00,0.00000076,
BNBUSDT,1768262400007,2026-01-13 00:00:00,2026-01-13 09:00:00,0.00008828,
BNBUSDT,1768291200009,2026-01-13 08:00:00,2026-01-13 17:00:00,0.00004761,
BNBUSDT,1768320000002,2026-01-13 16:00:00,2026-01-14 01:00:00,0.0001388,
BNBUSDT,1768348800000,2026-01-14 00:00:00,2026-01-14 09:00:00,0.00014578,
BNBUSDT,1768377600001,2026-01-14 08:00:00,2026-01-14 17:00:00,0.00011312,
BNBUSDT,1768406400004,2026-01-14 16:00:00,2026-01-15 01:00:00,0.00005156,
BNBUSDT,1768435200000,2026-01-15 00:00:00,2026-01-15 09:00:00,0.00011014,
BNBUSDT,1768464000004,2026-01-15 08:00:00,2026-01-15 17:00:00,0.00000444,
