symbol,funding_time,datetime_utc,datetime_kst,funding_rate,mark_price
BNBUSDT,1775001600000,2026-04-01 00:00:00,2026-04-01 09:00:00,0,
BNBUSDT,1775030400000,2026-04-01 08:00:00,2026-04-01 17:00:00,0.00004798,
BNBUSDT,1775059200000,2026-04-01 16:00:00,2026-04-02 01:00:00,0.00003638,
BNBUSDT,1775088000003,2026-04-02 00:00:00,2026-04-02 09:00:00,0.00000743,
BNBUSDT,1775116800001,2026-04-02 08:00:00,2026-04-02 17:00:00,0,
BNBUSDT,1775145600001,2026-04-02 16:00:00,2026-04-03 01:00:00,0,
BNBUSDT,1775174400000,2026-04-03 00:00:00,2026-04-03 09:00:00,0,
BNBUSDT,1775203200008,2026-04-03 08:00:00,2026-04-03 17:00:00,0,
BNBUSDT,1775232000008,2026-04-03 16:00:00,2026-04-04 01:00:00,0,
BNBUSDT,1775260800000,2026-04-04 00:00:00,2026-04-04 09:00:00,0,
BNBUSDT,1775289600003,2026-04-04 08:00:00,2026-04-04 17:00:00,0,
BNBUSDT,1775318400000,2026-04-04 16:00:00,2026-04-05 01:00:00,0,
BNBUSDT,1775347200008,2026-04-05 00:00:00,2026-04-05 09:00:00,0,
BNBUSDT,1775376000000,2026-04-05 08:00:00,2026-04-05 17:00:00,0,
BNBUSDT,1775404800001,2026-04-05 16:00:00,2026-04-06 01:00:00,0,
BNBUSDT,1775433600004,2026-04-06 00:00:00,2026-04-06 09:00:00,0,
BNBUSDT,1775462400001,2026-04-06 08:00:00,2026-04-06 17:00:00,0,
BNBUSDT,1775491200003,2026-04-06 16:00:00,2026-04-07 01:00:00,0.00003249,
BNBUSDT,1775520000000,2026-04-07 00:00:00,2026-04-07 09:00:00,0.00000457,
BNBUSDT,1775548800000,2026-04-07 08:00:00,2026-04-07 17:00:00,0,
BNBUSDT,1775577600000,2026-04-07 16:00:00,2026-04-08 01:00:00,0,
BNBUSDT,1775606400000,2026-04-08 00:00:00,2026-04-08 09:00:00,0.00010441,
BNBUSDT,1775635200000,2026-04-08 08:00:00,2026-04-08 17:00:00,0.00005151,
BNBUSDT,1775664000006,2026-04-08 16:00:00,2026-04-09 01:00:00,0.00004108,
BNBUSDT,1775692800000,2026-04-09 00:00:00,2026-04-09 09:00:00,0.00002561,
BNBUSDT,1775721600010,2026-04-09 08:00:00,2026-04-09 17:00:00,0.00000011,
BNBUSDT,1775750400001,2026-04-09 16:00:00,2026-04-10 01:00:00,0.00003305,
BNBUSDT,1775779200000,2026-04-10 00:00:00,2026-04-10 09:00:00,0.00005621,
BNBUSDT,1775808000005,2026-04-10 08:00:00,2026-04-10 17:00:00,0,
BNBUSDT,1775836800000,2026-04-10 16:00:00,2026-04-11 01:00:00,0,
BNBUSDT,1775865600000,2026-04-11 00:00:00,2026-04-11 09:00:00,0.00009157,
BNBUSDT,1775894400000,2026-04-11 08:00:00,2026-04-11 17:00:00,0,
BNBUSDT,1775923200003,2026-04-11 16:00:00,2026-04-12 01:00:00,0.00000154,
BNBUSDT,1775952000000,2026-04-12 00:00:00,2026-04-12 09:00:00,0.00006577,
BNBUSDT,1775980800000,2026-04-12 08:00:00,2026-04-12 17:00:00,0,
BNBUSDT,1776009600000,2026-04-12 16:00:00,2026-04-13 01:00:00,0,
BNBUSDT,1776038400011,2026-04-13 00:00:00,2026-04-13 09:00:00,0,
